,댓글
711,그럼 코로나도 다 뺏어가고 선 좀 넘어봐 🙏
712,문정부 뭐하냐..
713,@daldal_._._daul 아 진짜 보는데 너무 어이가없어서 웃음이 나오네 ㅋㅋㅋㅋㅋㅋㅋㅋ
714,가지가지@하네요..
715,"그럼에도 불구하고 일본만 때리는 지금 정부를 보면은...,참..."
716,명나라보다 400년 더 빨리 고려가 생겼는데 고려옷을 명나라가 카피한것을 몽골의 노예로 살았던 한족 명나라가 고려양을 지들 옷이라고 주장하네.
717,@zzungy_c 진짜 화가 나는데...?
718,@seul_giiiiiiiiii 진짜 노답이다 와...다 자기네꺼래 미친것듯
719,짱깨 아으
720,역시 짜가리의 나라 답다
721,저것도 병이다😤 @h.yoonn
722,@jjikjjik_2 whyrano
723,우리 아주 정치도잘하고 경제도잘하는 더불어민주당 문재인정부가 알아서다잘하겠죠!!! 자칭페미니스트 박원순 성추행혐의로 자살한것도 알아서다해줬는데요! 일본은 항상적이고 중국 북한은 우리의친구인거는 문재인을 뽑은 당신들도 당연하게생각하겠죠!??? 한복그냥중국에줍시다 어차피 우리친구인데!!!^^ 중국몽화이팅
724,대국이 되고싶다면 대국처럼 행동하라
725,"우리나라 진짜 멍청하고 답없는게 그냥 욕하고 끝임... 어떤 현실적인 대응책과 상황타개 시나리오를 내놓는 사람은 정부나 민간기관에서 조차 없고, 사람들도 그런 대책이 뭐가 있는지에 대해서는 아무 관심이 없음. 그저 욕하고 지나가기 바쁨. 이대로 가면 넘어가는건 시간문제일듯 ㅎ"
726,코로나때문에 정신이 돌았나!
727,타이완 넘버원~^^
728,짱궤들이 이러는 이유? 한반도 중국땅으로 편입 시키고 한국 문화 말살 ㅋㅋ 딱 보면 모르겠냐
729,@m_zero_bin
730,지금 정부면 걍 다 가져가라고 퍼주지 않음?ㅋ
731,제발 미세먼지나 보내지 말고 코로나나 좀 인정해라
732,중국이 강국이긴하지...........코로나 수출강국
733,ㅈㄹㄴ
734,우리는 중국 받들어야 한다. 이것이 우리나라의 운명이다.
735,@hyeon_2ye 진짜 개쳐나대 착짱죽짱 ㅅ ㅂ
736,병신은 병신인걸 모르니까 병신이다
737,하..하다하다 진짜...
738,진짜 그만 옘병해라
739,뭔....ㅡㅡ
740,샹송이랑 요들도 니들꺼라고해 ㅋㅋ
741,착짱죽짱
742,진짜 지랄들하는구나..
743,@su__ou @jin_peo__ 진짜 왜저래
744,"병신같은 모택동이가 문화대혁명때 수많은 문화유산을 지들 손으로 다 때려부시고, 불태우고해서 다 없애버리고선 ㅋㅋㅋ. 문화유산 해석이 가능하고 , 수많은 지식인들을 다 죽여놓고선 ㅋㅋㅋ. 그러니 근본 없는거지. ㅎㅎㅎ."
745,꺼져
746,작작해라 진짜
747,@a_.methyst_ 진짜 지랄허네
748,@bling_eunbling 중국존나너무하네
749,@jji_euni_96 와 이샛기들 선 씨게 넘네 진짜 코로나나 챙겨
750,우리나라 문화 잘지키길 바랍니다. 나랏님들
751,"미세먼지, 코로나나 도로 가져가라"
752,짝퉁도 코로나도 너네 거 잖아..
753,아주 지랄 쌈싸드세요 ㅋㅋㅋㅋ 왜 영국이랑 일본의 식민지였던 너희는 그럼 ㅋㅋㅋ 일본이랑 영국 문화배낀거구나... 이래서 어른들이 중국 떼놈들은 팬티도 조심하랬는데 ㅋㅋㅋㅋㅋ 짝퉁의 대가들 ㅉㅉ 발전 이 없어 애들이
754,참 가지가지로 삽질하는 중국
755,우리나라 언론이 왠일이냐?ㅋㅋㅋ
756,"막 광고에서 나오는 육성 게임? 세자나오고 귀빈나오고.. 그게임도 중국회사에서 만들었던데 제발 그 게임 하지좀 마라. 중국에서 세지라는 칭호를 왜쓰며 왜 한복과 치파오 섞어놓은 듯한 것들을 입고나오는 게임이 뭐가 재밌냐 진짜 하지마 그 게임에서 우리나라위인들 이순신, 장영실 등 이름 쓰면서 위인 욕한다고 나쁜역할로나오고...."
757,Hanbok is a traditional Korean costume
758,@dailydiaryforus
759,짱개들 진짜🤮
760,참..억지부리네 애냐
761,병신짓을 만들어서 쳐하니 타이완넘버원 소리가 나오지
762,근성은 바뀌지 않으니
763,하다하다 이제 이걸.. 하.. 민족성이 이상하네.
764,지랄도 풍년이네 이럴때마다 생각나는 단어는 착짱죽짱 밖에 없다
765,일본은 500년동안 적이었고 중국은 5000년동안 적이었지.
766,@yoonhabin 댓글 존나 사이다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 레알 좀 뜬다 싶으면 다 지들거래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
767,아니 일본이고 중국이고 왤케 남의껄 탐내....;; 자기네들 국뽕도 심하면서... 너네꺼나 잘 챙겨!!!!
768,단오는 원래 중국꺼 아닌가?
769,@jeongah24 선넘네
770,맨날 남의껏 뺏어다가 지들꺼인냥 ㅈㄹ하는게 마치 일본
771,어쩌라고 니넨 이제껏 치파오로 살았으면서
772,@gihoon3_3
773,답없다 중국🙄
774,@jangquaa ㅁㅊㄴ들이 진짜 개선넘네ㅋㅋㅋ
775,@ggo.woo
776,코로나 터지고 대가리도 터졌나
777,Kda도 개빡치는데 중국 진짜 뭐임 걍 나라 자체가 민페
778,@ziniee_ 싯팔 존나 빡쳐
779,지도에서 중국만 사라졌음 좋겠다. 뭐이렇게 짜증난담. 저멀리 끄지라
780,가지가지한다...
781,코로나는 누구꺼? 너네꺼
782,@woohyuk0414
783,미개..
784,"중국 보면 불만이 참 많아 보임 ㅠ
얼마나 나라가 어지러우면 ㅉㅉ..
학교 다닐때 꼭 있던 질투심 많은 애들 보는 거 같음..."
785,"쌍욕이 절로 나옴. 덜 떨어진 독재자의 실패한 정책으로 흙이나 파 먹던 인간들이 싼 노동력 덕분에 세계의 공장이 되고, 돈 좀 벌더니 이제 하다하다 별 개지랄을 다 하네. 아니 그렇게 한국 문화가 지들꺼라고 우기면서 한국어 제대로 할 줄 아는 인간은 왜 없냐? 죄다 북한말이나 함경도 사투리에 경북 사투리에 중국어 한자 독음 짬뽕으로 섞어 쓰는 인간들밖에 없어. 이거 그냥 넘어가면 개호구 인증하는 거밖에 안 됨. 국제적으로 영향력이 있는 나라라고 무조건 봐 주고 넘어가기 식으로 하면 될 것도 안 됨. 이게 애초에 제대로 짚고 넘어가서 선 넘는 짓 못 하게 했어야 하는데 경제적인 문제로 넘어가고, 북핵 문제 때문에 넘어가고...결국 저 인간들의 유치하지만 무대뽀스러운 방식대로 저런 미친 짓과 각종 개드립을 모아 언젠가는 “한반도 자체가 우리 영토였다.”는 소리 지껄일까 겁남. 어느 시대든 어느 나라든 파쇼스러운 나라는 사고를 꼭 치는데..."
786,너넨 안 돼 영 인간되긴 글렀다이것들아
787,옘병들을 떨어요
788,@
789,@5seoin1212 @woozi_ppyo @oli_yerim 샤이닝니키 겁나 유명해졌네
790,트럼프제발 중국좀 박살내줘 친중싫어싫어
791,진짜 웃겨요 중국 애들아 한복이 니들꺼라면서 저고리 매놓은 꼬라지 봐라 고리도 못매는게 지들꺼라고 우기네 ㅋㅋㅋㅋㅋㅋㅋ 중국 니들 백날 화려하네 입고나와서 옷고리 선도 못 추수리는 짝퉁 티난단다 쯧쯧쯧 니키? 라는 겜에나오는 저고리는 아에 리본으로 그려놨네 ㅋㅋㅋㅋㅋㅋㅋㅋ 도른자들 ㅋㅋㅋ
792,중국문화제 특징: 문화재 -> 화재 ->재
793,티벳 신장 홍콩 모두 독립하기를 🙏
794,@park._.swsn
795,홍콩 대만 다음 우리야 ㅋㅋ
796,고구려땅 내놓으면 인정
797,미쳤어 진짜..
798,love your변발
799,이유라.. 한국을 흡수? 속국으로 아니까? 음.. 재앙씨가 중국에 비비고 있으니까?
800,@jiwon__62 이거 너가 말한거다
801,지롤을해라 안씻고 떼쓰지 마제발 ....
802,@s2eongeuni 도랏나 중국닝겐들
803,@gabriella_060711 변발에 호복이나 입고다니지 ㅈ랄이야
804,코로나나 챙기지..선 넘네 중국..죽는다
805,어차피 대한민국 정권이 친중정권인데 우리끼리.sns에서 뭐라뭐라해봐야 뭔소용이냐 하아..
806,@moong_luv_
807,너희는 Made in COVID-19
808,"코로나가 중국니들꺼자나,, 제발 가져가 ㅗ"
809,@voraming_3
810,지랄똥싸네
811,중국도 일본도 우리나라가 만만하니 이리도 떼쓰는지...속상😢
812,@yj._.o7o9
813,착짱죽짱이란 말이 정설
814,뭐든 우기면 다 되는줄..중국 개극혐🤬
815,@yoonjiinggg 아주 그냥 나중에는 나라가 그냥 다 자기꺼라고하겠네ㅋㅋㅋ
816,답없네
817,진짜 이웃국가복없기론 세계최강
818,@5_sumin 우웩우웩
819,@dongwords @_hyunee93 ㅜㅜ 중국
820,이거원 몇백년후에는 BTS도 중국인이라고 말할 인간들 . . .
821,니들은 치파오가 전통이잖아 무슨 한복이 지들꺼래 일본닮아가냐....?
822,쌩때도 작작 부려라 ㅡㅡ??? 봐주는것도 한계가있다
823,진심짜증난다
824,저주받은 언어에서 진화버전인 저주받은 나라?
825,이정도면 국경넘어 러시아문화도 자기네가 원조라고 할 판이네;;; ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
826,진짜 착짱죽짱이 맞는 말이네
827,어머머 중국 왜이래..??ㅋㅋ
828,역겨워 중말
829,얼마나 한국을 개호구로 알면 모든걸 다 빼앗아가려하나
830,가져도 됨 그대신 니네가 뭘허든 앞에 짭 이붙을거야 ^^ㅗ 죠랄도 정도가 잇지 짱깨들은 원래 태생이 짭인가 하긴 모든 바이러스가 made in china ㅗㅗ
831,너넨 치파오 있자나
832,일본으로도 모자라🤦
833,한복은 조상때부터 우리거였는데 저 개새끼들은 뭔개소릴하는거지...;; 저 짱깨 개새끼들... 지들거라고 우길걸 우겨라...;; 아무리봐도 엄연히 한국건데...;; 웃기네 머가리가비었나...;; 역시 중국은중국이야 모든지다뺏어가고 저나라사람들은 머리통이 죄다비었나봄 에구 드러워서 여러분 제발 우기는 저런 꼴통들이 사는나라는 여행가지맙시다...
834,적당히 하고 본인나라꺼나 잘 챙기며 살았으면 좋겠다. 남의꺼를 자기네꺼라고 하면 그게 자기네께 되나??? 제발 적당히 했으면
835,착짱 죽짱
836,@soo_hy.95
837,@ming0___245 ㅋㄹㅋㅎㅋㄹㅋㄹㅋㄹㅋ치파오나 잘챙기랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅜㅜㅜㅜㅡㅋㅋㅋㅋㅋ아ㅋㅋㅋㅋㅋㅋㅋㅋ
838,고구려 역사도 뺏으려고 할때부터 알아봄😡😡
839,개ㅈㄹ을한다
840,즈그꺼는 없고 좀 이게 괜찮다 싶으면 다 즈그꺼라 우기고
841,😡😡
842,"아니... 뭐지.....? 저기.. 그.. 님들, 한복말고.. 코로나는 어때요? 아니 솔직히 맞잖아,, 코로나 늬들꺼라고 우겨주세요^^ 그리고 제발 부탁인데, 그러지마요~^^ 중하다, 추국아(?)

참고로 치파오나 잘 챙기슈.. 부러우면 먼저 만들지 그랬어요ㅠㅠ"
843,@wooyeon_09
844,어째 점점 더 후퇴하냐. 코로나는 니네꺼 맞다. 그걸 주장해야지~
845,@_yeouniji_ 헐이거구나
846,한국도 중국이라고 하지 왜ㅡㅡ
847,우리나라 방송에서 연옌들이 한복 자주 입고나오는 계기가 있음 좋을텐데ㅜㅜㅜ..
848,@gyeewoon 다 즈그들꺼곸ㅋㅋㅉㅉ
849,@k_yo_on_g 치파오나 쳐 입을 것이지..
850,@imstagram_224
851,미쳤네 중국아 작작해
852,착짱죽짱👏👏👏
853,진짜 개 븅신이네
854,@i.nnnnnm
855,땅만 안뺏겼어도 다 우리땅인데👊
856,주접을 싼다 아주
857,돌았니 진짜 적당히해 시팔
858,믿고거르는 차이나^^
859,이래도 중국몽할래?
860,역시 짝퉁이 판치는 차이나
861,머통령이라는자가 사회주의 국가 중국몽을 따르겠다고 충성했으니 21세기 신흥속국 취급을 당하는구나
862,Love yourself 병신들아
863,아오 저 씨바것들 언제 사라진다냐ㅡㅡ 별게 다 지들거래ㅡㅡ
864,오......뉴스까지 나오네ㅋㅋㅋㅋ
865,하다못해 한복 짝퉁울 만드네🤬
866,문재앙 때문이지 알면서 아몰랑
867,@hhh3hjh 아오 언니가 말한거... 개빡처
868,짝퉁 문화주제에..
869,"뺏는다고 우리나라전통이 빼앗아지나 ㅎ ㅎ ㅎ 짝퉁에,스틸에. .더티하다증말👍"
870,@kwon_myeona_ @whdnsrud1203
871,으이그 지구촌 암덩어리
872,본인들이 한푸라 부르는 복식이 어떤 복식인지 알면 이불킥 각인데... 그 옷은 원레 고려양이라 불렸으며 원나라 시절 기황후로 인해 고려의 복식과 문화가 대대적으로 유행하여 원나라가 멸망하고 명나라까지 이어져 온것 끝내 당시 황제는 고러의 문화가 자국의 문화를 잠식해가는 현상이 부끄러워 고려양을 금지 시켰다는 기록도 지금까지 남아있다. 사실 한푸라는 말은 근대에 만들어진 신조어로 고려양이라는 말이 옳은 말이다.
873,그냥 중국에 핵한발만 쏘면안되나? 정신좀차리게
874,아니 이렇게 해도 못가질거 아는데 데체 왜이러는건지..
875,개웃기당
876,지랄도 가지가지 하네 ㅉ 애쓰는 모습이 불쌍하다
877,이러다 나라 뺏긴다 정신차리자
878,@na_k_rae 이거봐ㅠㅠ
879,조잡해
880,@87.gyeom 가지가지하네
881,진짜 중국과 관련된 모든게 싫어지는 상황..
882,중국은 코로나로 전세계인들 괴롭히고 참 남한테 피해 많이 주네
883,문화대혁명으로 다 때려부숴놓고 이제와서 남으 꺼 탐내네 ㅋㅋㅋ
884,예전에 태권도 좀 뜰때 태권도도 자기들꺼라고 우기더니 이젠 한복까지;;;;; 선 너무 넘네........
885,진짜 황당하네요 -_-
886,지랄도 풍년일세 ㅎ 인성보니 딱 견적이 나오는구나ㅎㅎ 시대가 달라졌으니 좀 나아졌나싶었는데 역시나 착각인게지... 그 선조에 그 후손들... 도둑놈DNA가 별 수 있겠느냐ㅉㅉ
887,존나 꼴보기 싫다 진짜
888,저희국제학교 다니는데 한국 부채춤을 추니까 중국아이들이 거지같은 부채를 가져오고 한복을 어디서 얻어와서는 pan dance라며 중국춤이라고 하질않나..열받아
889,지랄 좀 진짜
890,Tiwan no.1🇹🇼. No china🇨🇳.
891,지랄도 풍년
892,@zun_youp 자국민한테 맘대로 인터넷도 몬하게 하는 나라에서 왜케 설쳐대는지... 다들 에센에스 하나도 우회해서 들어와야하는 주제에 남의 나라 문화에 대해서 왈가왈가 오짐
893,@hwiioni ㅡㅡ 정상이없네
894,진짜 뭐하냐
895,할 줄 아는건 빼기는 것 밖에 할 줄 모르는 인간들.. ㅉㅉ 이럴때일수록 더 우리만의 문화를 알려야한다ㅡ
896,"작작했으면,,"
897,@jjeong_8_
898,아진짜 중국 왜그러냐?? 진짜???!!!!!! 재수없다!!!!! 지랄이야!!!!!
899,베트남 전통옷도 자기들이 원조라고 우기고 일본 기모노에 대해서도 설문조사 결과 40퍼센트 정도는 일본 독자성이 나타나있지만 자신들의 영향을 받은것이고 기원은 자신들로부터 시작됬다고 우기는 중국.. 그냥 인류 전체 아니 아담과 이브도 중국인이었다고 해라 지긋지긋
900,염병허네
901,한복줄께 옛고구려땅 내놔라...아참 고구려도 중국 문화라고 우기더라 그러니 뗀놈들이라하지 ㅉㅉ
902,증말 세계 민폐국 스럽다
903,밥 말아쳐먹은 개념을 당신들꺼라고 우기세요
904,@woohyun_yong 이웃나라(?) 근황
905,@ahn_yeajin 🤦‍♂️
906,@hyeonje.jeong
907,발광하고 자빠졌네 ㅉㅉㅉ 느그나라에서 전파한 코로나나 가꼬가야 ㅎㅎㅎㅎㅎㅎ
908,열받.....
909,@bawiii.kim 와 진짜 열받는다 ㅋㅋㅋㅋㅋㅋㅋ 중국 ㅋㅋㅋㅋ
910,아주가지가지하네
911,@sy_rheld03
912,작은나라 대한민국 ㅋㅋㅋ
913,"진짜 일본만 양아치인줄 알았는데, 쟤네들도 양아치임. 세상이 자기나라 기준으로 돌아가는 줄 알고 옆 나라 옷도 자기네꺼라고 지랄을 행. 영향은 영향일 뿐."
914,야 진짜 할 말 많은데 할 말을 잃었다 ㅋㅋㅋㅋ 어떻게 저러냐 ㅋㅋㅋㅋ
915,@subin0770 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기서 분노해라
916,듕국ㅗ
917,쟤넨 진짜 뭔생각으로 사냐
918,@euneforme 하여간 씨팔 개 짝퉁나라 불사지르고싶다
919,그럼 코로나 바이러스도 너희꺼 맞는거네~!! 다 니네꺼라며!?
920,중국문화도 정말 예쁘고 각 나라 문화들은 다 자기만의 특성이 있어서 예쁜데 왜 굳이 다른 나라 문화를 뺐으려고 하는지 모르겠네요. 이게 바로 cultural appropriation 이죠.
921,이만큼 민폐끼쳐왔으면 잠자코 있을것이지 뭐 잘한거있다고 나대냐?
922,"일본기모노따라한 복식도 지들 전통옷인데 불태우는거보면 뭐,,무식이 말 다했지"
923,ㅎ...명나라때만 고려스타일로 반짝따라하고 이후에는 중국에서 고려양 그만따라해라!! 해서 바로 투피스로 입더만...아무래도 지네들 사극드라마 재탕해야할듯.🤬
924,중국이 어떤 민족입니까~~? 짝퉁의 민족입니다아~~~
925,😅왜 대한민국도 중국이라해라
926,@marcreubu
927,@realseomii 너네 주제
928,아니 한푸랑 비슷하게 생겼긴했는데ㅜ중국아 그건좀ㅋ..
929,아니 한복은 누가봐도 한국껀데 ㅋㅋㅋ
930,@islandoboy1996 열받아!!!!!흐이
931,왜저래?돌았나 진짜
932,니들이 보기에도 한복이 예쁘지? 그런데 어느나라도 한복이랑 갓이 한국거라고 알고 있단다 너네는 머리 벗겨진 변복하고 다녔잖아
933,그냥 사라졌으면
934,왜저래 미친거처럼
935,@xx_soovely @bixxn0 어휴...욕도 아깝네
936,@so0o_miiin Whyrano whyrano...
937,한복이라도 넘보는게 다행이지.. 아무것도 넘보지 않는것보다 나은듯
938,지랄도옘병
939,"코로나 나 인정하지., 욕나오내 언제까지 남의것을 지꺼라고 주장할꺼임? 니들은니들꺼없니?"
940,웃기고있네 짝퉁나라가
941,역시 중국
942,그래서 저걸 막을 방법은 없는건가요??
943,"중국은 문화대혁명때 공자맹자 다 조지고 부시더니 이제와서는 남의 언어랑 의복 문화를 탐내냐... 어휴
문화대혁명때 없애버린 문화재가 얼마나 많을지.. 댐만들고 개발한다고 수몰된건 또 얼마나 많을지..😱"
944,제발...머리챙겨...
945,아고 지네꺼나 챙기지 우리나라꺼까지 손넘어오냐
946,그런데도 대통령은 중국의 슬로건 중국몽을 지지한다고하니...
947,"너네꺼 = 미세먼지, 코로나"
948,치파오나 챙겨
949,@so_ea_ 지럴을해요 지럴을 얨병 삼병을해라~
950,"이 썩을것들이 지들 역사나 똑바로 쳐 지킬것이지 춘장들이 어딜 선을 넘어!!! 확, 마"
951,ㅁㅊㅅㄲ들
952,미쳤나 지랄염병을 하네 언제 뒤지냐
953,@kiri_minime
954,🇨🇳 👎🏻
955,하루 빨리 문화대혁명 1번 더 일어나길 바란다ㅋ
956,한복은 중국과 한국의 문화 훠훠훠
957,@sb_lt
958,일본닮아가네
959,짱꼴러 한국에서 지나가다가 눈마주치면 팹시다🇰🇷
960,어우씨발짱깨
961,@min._.216 선 넘네
962,@j.hgram 미친
963,짝퉁나라
964,@63m_k 한복은 건들지말아야지
965,@w__i_s_h_so
966,중국공상당 잡는건... 또란프가답인데..
967,@sim__po__ 착짱죽짱 어서오고 미세먼지랑 코로나가 지들꺼 부인하면서 그와중에 한복을 지들꺼라고 우기는 수준 옆나라 원숭이하고 똑같네
968,제발 좀 👎👎👎👎
969,중국이라는 나라는...🐕🐕🐕만도 못한 나라임!!
970,짜응끄애스애끼들 하는게 다 그렇지 뭐
971,코로나나 우한코로나라고 안정하지 ㅡㅉㅉ 중국이란
972,내가 이래서 니키를 지웠다고 선넘네 진짜. 왜 만들지는 못하고 뺏어가는거만 잘하냐?ㅋㅋ개싫어...
973,@splendid___su 착짱죽짱
974,미국한테 쳐맞고 한국한테 화풀이네?
975,하지만 코로나는 자기들 거 아니라는 그나라🤔
976,이래도 중국몽?
977,@dxrlin_x ;;;;
978,떼놈이나 왜놈이나 싸그리 다 사라지길 🙏🙏🙏🙏
979,@hyun.or_ @eun_jyaaa
980,@hackr.official @korea_hanbokmodel @leesle @hanbok_top @geumuijae @noblesse_boutique
981,plz love your culture !
982,@v_loveyourself_v 뭔 개소리야 또
983,@xgayeon ㄹㅇ 선넘네 즁국슈ㅔㅇ키
984,@gahyun_0225 개화난다
985,수듄
986,우리의 경애하시는 문재인 수령님께선 중국몽을 위해 모든것을 바칠 준비가 되어 있으시다. 큰일은 좌파가.
987,@thsndbabe @dana_diaries_ 짱깨😛
988,아니 코르나만 니네꺼 하라니까?
989,@bean._.92 풉
990,5호선은 시끄러워서 잡상인이 덜 보이는건 장점. 목소리가 묻히거든 ㅋㅋㅋ
991,ㅋㅋㅋ배경음악 임포스터인가여?😂😂😂
992,@kipa.kupa 운행하시는분은 어쩌냐...
993,@dolmengg2 진짜 이어폰 끼고 지하철 타면 노랫소리가 다 묻혀버림...통화도 못하고 그냥 조용히 가야함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
994,@trishamoi89 😧
995,"@cherish_1010_ @ejejeunji 어쩐지 쾨롭더라,,"
996,@flo_rentius 5호선
997,@onespce_ 5호선....
998,@jw1121_sj @byaa_01 어쩐지!!!!!!!!그래서 내가 천호가 안들려서 자주노ㅎ치즈는거여서!!!!
999,@hoo_nim_99 ㅎㅎㅎㅎ5호선
1000,@psyoona 이거때문인거였어
1001,@erjinity 진짜..🤦🏻‍♀️
1002,@oiyeonhwa_ 어쩐지 통화가 안되더라..
1003,@sseul_ki824 궁금증해결ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1004,"@ziis.me 5호선,,,,"
1005,@sw_mj25 ㅎㅎㅎㅎ 진심 공감✌🏻
1006,@eggtart_yum 흥미롭
1007,@gweonjinhyi97 긁적
1008,@h_bin126 그렇게 시끄러운가요????
1009,@danielha22 두둥
1010,@cs13_612 오호선의 비밀..!!
1011,@sangyeo_n7 아낰ㅋㅅㅋㅋㅋ 궁금증 드디어 해결
1012,@haseongsu14 후
1013,@jungyujin__ 오와 항상 궁금했는뎈ㅋㅋㅋ
1014,@jy2da 귀조심해 언니💆‍♀️
1015,@juuuu._.nnnn 신기쓰
1016,@gela_kimm
1017,@dismuchag ㅇㅈ
1018,@s_______________un ㄴㅓ무 시끄럽
1019,"@s.y_jini 헉 신기,, 칭구 귀 조심!!!!"
1020,@ssseong_heo ㅋㅋㅋㅋㅋㅋㅋ이랬던거군...
1021,"@am.shee 새로안사실,,,!"
1022,@ryuji_sooo 통화못하는이유...!!!
1023,@jueun5092 갠ㅊ차나ㅠㅠㅠ?
1024,@dbstnn 효과음 브금 다 어몽이얔ㅋㅋㅋㅋㅋㅋ
1025,@hawon_1206 어쩐지
1026,@imseulzzi ㅋㅋㅋ헐이유가있었엉
1027,@iohceun_ah 어후ㅠ
1028,@nayoung_rainbowslipper 내가 말햇던 소음
1029,@aasso_ree 오호선이다
1030,@aquamarjimine 님 이래서 내가 소리를 키웠던거야
1031,@_ssoly2
1032,@chulhwan_kim_ 이런거였어 ㅇㅂㅇ
1033,@yun2stagram_
1034,@suuuun2277
1035,@crong1015 헐 이래서 유독 오빠 출퇴근 전화할때 시끄러웠나바
1036,@alwaysbefriday 내 출근길 ㅜ
1037,@seoyuuu
1038,@knp_eddy_prr 이유가 다 있었다규
1039,@y00_n__j_ii
1040,@sangjjing
1041,@minjukang_ 5호선시끄러운거 뉴스에도나왘ㅋㅋㅋㅋ
1042,@wonsoongs 5호선타면진짜전화를못해..
1043,@0_ju_1112 ㅋ.ㅋ미친듯
1044,@stf._.fazb 우리 한강 갔다 올 때 그 지하철인디 진짜 나 이거 듣구 깜짝 놀람!!
1045,"@by0503 5호선이 젤 시끄럽기로 유명하다했지,,,졸라시끄러움,,"
1046,@1989dkl 통화 강제종료 이유...
1047,@identity96 진짜진짜
1048,@hakjiin 직원들은 괜찮을까..?
1049,@u___un2 아하..!
1050,@suho._.0116 2호선 타고 나서야 알았다
1051,@en____rui 우리가 말했던거!! 프로 뚫고들오는 5호선....
1052,@j___h.o 그렇대 주호야
1053,@n_wchan 나 서울집 5호ㅓㄴ 타
1054,@alwaysb_there
1055,@a.numak 이거 진짜 ㅇㅇㅇ
1056,@yu_maaaniii
1057,@s_._.ssss 5호선 개시끄러
1058,@wan._.vlyyy 진짜 귀째지는 5호선
1059,@aue_91 진짜 5호선 존나시끄러워가지고 전화도 못함 ㅋㅋㅋㅋㅋㅋㅋ 개시끄러워
1060,@oh_jee314 소오름.. 개무섭
1061,@gimruby 7호선도 짱 시끄러운뎅
1062,@ankle_tak hi 5호선
1063,@gahui_124 ...ㅅㅂ 여기 메토로는 매일그러던데 ㅅㅂ
1064,@inhwi__ 오 젤궁금해해ㅛ던 우리만그런게아닝가봐 역시 예민지 ㄴㅋㅋㅋㅋㅋ근데 하필 에스비에스가 오호선이라 일하는임마들이 덕생각해냇을수둨ㅋㅋㅋㅋ
1065,@dahye.s @pink_sunny_park 고생이많아잉
1066,@baegmins
1067,@newlch7 그런거여군
1068,@thisis__hui 나만그렇게 느끼는게 아녓오
1069,@zoony.xx 이거였어ㅠㅠ
1070,@s2un9ye0n 5호선야 ~
1071,속시원하넹 ㅎㅎ 궁금햇는데~🤪
1072,6호선도 특정구간에서는 통화도 못할정도로 심하다
1073,@beooming ㅜㅜ귀가너무아파
1074,@sjinn___bb 이래서 엄청 시끄러웠구나
1075,소음은 6호선도 대박입니다😭
1076,@hongsangun ㅋㅋㅋ
1077,@_.hxxj
1078,@wjddusgns10
1079,@ifdajimin 너무 시끄럽더라
1080,@cuimantouz_z
1081,@khj4704 맨날 귀 터질꺼 갘다 하는 이유
1082,@su_jin_127 인천 2호선은 몇 데시벨일까?
1083,@jjeong_you 5호선 시끄럽디 딘짜..
1084,@hwookhan
1085,@enzoespresso 5호선 좋은ㄷㅔ 시끄러 ㅎㅎㅎㅎㅋㅋㅋㅋㅋㅋㅌ
1086,@jjongmin_01
1087,@on__cloud__9ine
1088,@uiji.s 와 나만느끼는거 아니었지진짜? ㅊㅌ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1089,푸슈우우웅📢🔊
1090,5호선만 소음개심함...
1091,@_moom_moo_ 수아따리 자주타는 5호선 ㅠㅠ
1092,"@1206.dallang9 @twoflowers_j 이거 빼박 아닌가요 모두가 아는 5호선 소음,,,환승하면 너무 고요해서 신기한 그 느낌,,,🤣"
1093,@new90_05.20 5호선....😊
1094,@swibjianhne @shooleey_22 이사가야겠다
1095,아 ㄹㅇ 오늘도 귀터지는줄
1096,저때 나만 그런가 무서워요
1097,@teeny_yejin @p.seung_hee_ @choissicaaa 제가 이렇게 열악한 환경에서 매일 너털너털 출퇴근합니당
1098,@jong.car
1099,@____hajin 어쩐지...
1100,@mellifluous.0.ng 우리 통화할때 하나도 안들리는 이유.. 내가 에어팟 프로 산 이유....
1101,@sta00000
1102,@bbeen.zip ㅋㅋㅋㅋ
1103,이게 나라냐
1104,@din0kxx 진짜 시끄러 ㅡㅡ
1105,@1997.mh 그래서 맨날 통화가 안들렸나바~
1106,이상하다고 생각해본 적 없는데 얘기들으니까 이상하네 맨날 저 구간에선 전화 잠깐 끊었다 다시 통화하는데
1107,@daesung_shim 와 여의나루에서 마포 왤케 시끄러운가 했어 우리 항상 한강 갔다가 집갈때 시끄럽다고 그러잖아 헐 완전 시끄러운 거 였어
