,댓글
941,불법촬영물이라면 소지하고 보는 것도 범죄예요 피드백이 왜 없죠 어처구니없는 사과문조차 지우셨네요
942,@l.llllll.lzzp 사과문에서 ^불법음란물^을 다운로드 받았다고 인정하셨으니 확실한 내부처벌 및 경찰조사 받으시길~^^
943,오빠 악플러들 pdf따서 다 보낼게~~악성 루머들 고소하자
944,"왜 사과문 지우셨어요? 제대로 해명하세요. 이렇게 넘어갈 일 아닙니다. 범죄에요, 범죄. 여행의 낭만, 여행의 아름다움을 알리는 계정인데 이 계정에서 올라오는 게시물 다 가짜 같고 소름 끼쳐서 볼 수가 없네요. 어물쩡 넘어가지 마시구요. 어떻게 된 일인지 책임지고 제대로 사과하시고 이야기 하셔야 된다고 생각합니다."
945,제발 자진해서 경찰서 가세요. 범죄 저지르신 겁니다. 모든게 없던 일 되는 거 아닙니다. 우리가 본 건 한 개의 동영상이지만 당신 핸드폰 혹은 그저 당신의 기억 속에라도 있는 모든 성착취물 생각하면... 삭제한다고 없던일이 되는 것이 아닙니다. 자진신고하세요.
946,쩝.. 잘가요
947,사과문 왜 지우세요????? 왜 지우세요????? 사과할 내용이면 모두가 알도록 게시해둬야 하는 거 아닌가요???? 제대로 된 해명문도 아니었지만
948,"@junki_jo 여행에미치다 대표님, 갑자기 계정 비공개 전환하실 게 아니라 해명을 해주세요... 프로필에서 여행에미치다 대표는 왜 삭제하신 건가요?"
949,지금 사건이 발생한 게 언젠데 사과문 같지도 않은 사과문 올렸다가 지우고 조용하신 건가요? 그리고 내부 처벌이라니요 직접 촬영물이었든 다운로드 영상이었든 범죄라는 사실은 달라지지 않으니 법적인 처벌 받으시길 바랍니다
950,사과문 왜 내리세요? 사과할 맘 없고 그냥 모르는척 하려고요?
951,@iamzzin_i 에바쎄바...
952,빨리 해명하세요. 잠이 오나요?
953,@eunjk93
954,여기가 불법 성관계 영상 유포한 계정인가요? 사람들이 신고하고 있으니 죄값 받으세요
955,@gari._.b 진짜 태도 개롯같다
956,섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스섹스
957,"해당 게시글 올린 사람은 한명이고, SNS 게시하는 관리자는 많아봤자 한,두명일텐데 이렇게 해명하는게 오래걸려요? 어차피 범인은 한명이고 그 사람이 어떤 경위로 그런 영상을 소지하게됐고 업로드하게 됐는지, 또 영상 속 남성은 관리자 당사자인지 아닌지, 머리 굴리지 말고 자세히 해명을 하세요 ㅋㅋ;;"
958,av포르노 올렸어도 역겨운데 일반인 몰카 불법촬영물이라니 시발 이거 공론화해서 처벌해야함 불법촬영물 소지한 죄로
959,댓글 삭제 말고 제대로 해명하고 사과 하는게 맞아요 ..... 안덮혀져요 이런다구
960,@joyeonxu 여기 핫플임
961,@jinah._.99 @leeeunsuu @crss_ss @road_anna 여미 ..;;;;
962,토나와
963,댓글 지우지 말고 해명좀요.. 불법 촬영물을 소지도 죄에요..;;; 이미 다른데 다 퍼졌어요 커뮤니티
964,여행에 미치다가 아니라 성욕에 미치다엿누;;
965,불법촬영물 야동이나 쳐보는 한남은 팔로우취소 ㅋ
966,그냥 지우면 해결되나요?
967,"몇시간 전까지 있던 공식 사과문이 사라졌네요 어떤 일이 있었는지 제대로 알리고 불법을 저질렀다면 수습하고 진실을 알려서 행동에 대한 책임을 지게하는게 도리라고 생각합니다
여행에 미치다를 오랜시간 좋아했던 팬의 입장에서 진짜 실망스럽고 아쉬운 사건이네요 사건에 대한 글이 다시 올라오길 바랍니다"
968,경찰 수사 받으세요~~~ 진짜 웩
969,@hello_sen2 왜 좋아요 달았지? 나랑 가고 싶은 건가??
970,지운다고 될일이 아닌디
971,사과문 왜 지우세요
972,"사과문 왜 내리셨어요? 문의 받아서 확인한 바, 불법촬영물 영상이 아닌 다운로드 받은 영상이었다고 ""해명"" 하시던 댓글은요? 새로 올리시는 사과문에는 '불미스러운', '부적절한' 같은 단어로 두루뭉실하게 포장하지 마시고 '남녀가 후배위 자세로 관계를 가지는 상황에서 남자가 불법적으로 촬영한 것으로 보이는 영상'을 올렸다고 분명히 언급하세요. 그리고 감성팔이하는 바다사진 같은 걸로 피드 채우지도 마세요. 진심 역겨움"
973,와 사과문 지우더니 이제 댓글도 지우네 대단하다 너네...
974,사과문 지울 거면 왜 썼어용???
975,불법촬영물 유포한거 제대로 해명해
976,내부처벌같은 소리하네 형사처벌이나 받으세요
977,@jaaammn @j.b.l0g 야쓰에미치다..ㅠ
978,사과든 해명이든 제대로 하세여~!~! 그리고 사과문에 더 좋은 컨텐츠로 다시 찾아뵙겠다 이런 멘트 금지❌❌❌ !!!
979,남초에도 다 퍼졌더라 ~
980,사과문 삭제 실환가요?
981,웩
982,왜 사과문 지우셨어용!!!!!!!
983,@jp_gunny 계정이 펑🎉 터질것만 같아🎉🎉
984,@ppu_0317
985,뭔 내부처벌인지 ㅋㅋ 법적 수사 받아야 하는 건데 소지 조차도 팔로우 했었는데 ㄹㅇ역겹
986,불법촬영물 소지 범죄 아닌가요?
987,??실검2위였는데 1분만에 사라짐 뭐죠?
988,잭스에 미치다..
989,자꾸 제 댓글 삭제하셔서 다시 달아요.😊😊😊🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬 #불법촬영물소지죄 #불법촬영은범죄입니다 #불법촬영물보는놈도처벌하자
990,@l_dj0323 제대로 해명을 해야지;;ㅋㅋㅋㅋㅋ
991,온라인에서 다운로드한 영상입니다❓불법촬영물을 소지하고 유포하는 것 만으로도 처벌대상이에요 아재요;;;;;; 내부 처벌이 아니라 경찰 조사 받으세요;;;;🙄
992,소지만 해도 불법인데 ㅎㅎ 신고 각인가
993,N번방 문제 난리난 가운데 불법촬영물 소지하고 사과문은 삭제 ㅋㅋ 실수로라도 다운받을 수 없는걸; 내부 처벌 말고 외부 처벌 받으세요
994,제대로 설명해주세요. 해명글마저 지우시면 어쩌죠
995,대박..너무 충격적
996,"해명을 감성글귀 쓰듯,;;;;여행에 미친게 아니고 감성에 미쳤노,,,"
997,사과문내리신거에요?
998,@14.44hz wow
999,사과글 왜 삭제함~~~~~~????
1000,@hayoun_118 나 싱가폴가고싶다고...
1001,@imyourhyun_ 요기임 관리자가 근데 사과문도 내렸음ㅋㅋㅋ̑̈ㅋ̊̈ㅋ̐̈ㅋ̌̈ㅋ̆̎ㅋ꙼̈ㅋ̄̈
1002,내부처벌이요? 경찰조사가 우선일듯하네요
1003,"온라인에서 다운로드한 영상이라고 말하는 그 당당한 태도도 해명해주세요
언팔하고 싶은데 팔로우 안하고 있었어서 넘 아쉽네여😭"
1004,🤡
1005,🔥불법촬영 해명해 사과해🔥
1006,@sol_dot 댓삭 조지게 하는중
1007,아 다운받운 불법촬영물은 불법촬영물이 아니구나~~ 새로운 정보 감사합니다^^!
1008,우 ....우엑 몰카 우..엑
1009,@y_e_jiiin @gue_riiiii 이 계정 야동 올림;;;;; 사과문까지 올리더만 갑자기 다 삭제함ㅋㅋ 입 싹 닫고 갑자기 모른척~~
1010,양떼목장 게시글 뭐죠 ;
1011,아 더운것들....
1012,언팔에 유튜브 구독 취소까지 하고 갑니다 정말 더럽네요 웩 내부 처벌이 아닌 법적 처벌 꼭 받으시길 바랄게요 그런 의미에서 스마트국민제보 통해 불법촬영물 신고합시다 여러분~
1013,삭제는 왜해요
1014,글삭하고 묻히길 기다릴정도의 선이 아니라구요 지금 성범죄 감싸는건가요 ? 다운이라고 적으면 될 줄 알았나본데 나 범죄자요~ 하고 확인사살한거나 다름없는데 뭔 내부처벌입니까 여기 경찰이 운영함?ㅋㅋㅋㅋㅋ
1015,@emma_llin
1016,사과문 왜 지우세요? 저도 신고했습니다.
1017,댓삭을 하시다니 ㅎㅎㅎㅎ
1018,실망을 끼치니뭐니 말고 정확하게 짚으세요. 불법촬영물 다운로드받았다고 짓접 시인하셨고 인스타그램에 올린건 유포하신겁니다. 범죄로 물의 일으키신거잖습니까. 조사받으시고 형사처벌 잘 받으세요
1019,양떼해명좀
1020,댓삭하면 다 인가요 ㅎㅎ 벌써 만명이나 언팔했던데 ㅎㅎ
1021,사과문 왜 지우셨어요????????
1022,야동에 미치다
1023,성관계 불법유포 계정 여행에 미치다
1024,불법촬영동영상소지자
1025,대표는 어디가고 사과문은 어디갔나요?
1026,#불법촬영물_소비하는사람도_처벌받아야합니다
1027,사과문.. 어디 갔지요..???????
1028,댓글 그만 지워요 사과문이나 제대로 쓰세요 그리고 법적처벌 꼭 받길 . 이 계정도 앞으로 안보이길 .
1029,"<'여행에 미치다' 사건 발단>
1. 8월 29일 토요일 18시 경 '대관령 양떼목장'에 관한 피드가 여미 공식 계정에 올라옴 -> 사진 및 동영상 여러개
⠀
2. 그 중 중간에 느닷없이 '누군가의 성관계 동영상'이 같이 끼어올라왔는데 그 구도가 흡사 불법촬영물의 구도임. ->확실한 건 합법적인 품번을 지닌 야한동영상은 절대 아니었고❌, 누군가를 뒤에서 촬영한 영상에다 남자의 신음소리가 잘들렸다고 함 . ->이것은 찍은 사람의 신음인지 찍히는 사람의 신음인지는 판별불가.
⠀
3. 대관령 양떼목장 피드는 몇 분 뒤 삭제되었고 사과문은 4시간 이 훌쩍 지난 22시 40분이 좀 넘은 시간에 올라옴 ->사과문이 올라오기 전, 좀 전에 삭제된 동영상은 뭐냐고 물어본 댓글을 삭제하기도 함. 그리고 사과문은 매우 감성 충만한 일몰 동영상(모르는 사람이 보면 그냥 감성피드임;)과 함께 허술한 문장으로 올라와 팔로워들의 반발을 사게 됨.
⠀
4. 사과문 내용 요약 ->'적절치 못한 영상이 포함되어 보시는데 불쾌하게 해서 죄송하다', '다시는 이런일이 없도록 계정/디바이스/콘텐츠 관리를 하겠다'
⠀
5.사과문을 읽은 팔로워들이 디바이스의 문제가 아니라 지금 불법촬영물로 의심되는 성관계영상을 계정 관리자가 앨범에 소지하고 있고, 그걸 실수로 올린 것 아니냐 제대로 해명해라 댓글이 과열됨.-> 게이동영상이든 아니든, 본인소유의 촬영물이든 아니든 명확한 해명이 필요한데 그냥 적절치 못한 영상이란 단어로 퉁침.
⠀
6.추가로 여미 측이 댓글 해명을 함. -> '직접 촬영한 불법촬영물이 아닌, 온라인상에서 다운받은거고 사죄의 말씀과 내부의 처벌을 하여 재발하지 않겠다고 함'
⠀
7. 저말인즉슨 불법촬영물임을 인정하나 직접 찍은 것이 아닌 다운로드를 받아 소지중란 건데->불법촬영물은 촬영,유포,소지 모두 불법임.
⠀
8.추가 해명도 논란이 되자 사과문 자체를 삭제한 여미 측
⠀
9.여미 피드에도 자주 등장하는 자칭 여행에 미치다CEO는 현재 개인 계정을 비공으로 돌리고, 소개글에 적혀있던 여행에 미치다 태그와 본인이 대표라는 글을 싹 밀어버림"
1030,@sseeen1 🤔🤔🤔
1031,사과문 왜지워 미쳤나
1032,@ssam_ssarra 와우
1033,@_junghyun_12 엥 미쳣다
1034,사과문 지웟네ㅋㅋ 역겹네요
1035,불법촬영물이라던데?
1036,@__ga_zer0 @k_eunjinn @limbohyun_ 와 얘네 성관계동영상 불법 촬영물 올렸던 거 앎?? 사과문도 그새 지우고;; 앞으로 얘네껀 거르자
1037,@huxhxhx__ 여기 불법촬영물 올려놓고 댓글 미는중이당ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 드럽다ㅠ
1038,"불법 촬영물 다운로드 소지자 계정을 왜 다들 팔로우 하고 계신가요?
관리자는 양떼목장 게시글 관련 정확한 설명과 사과도 없이(제가 본 건 제대로된 사과문이 아니었습니다.) 계속 게시물을 올리시네요."
1039,"여미 대표 이런 일 터지니까 비공돌리고 프로필에 대표라고 쓴거 다 삭제후 도망가버림ㅋㅋㅋㅋㅋㅋ떼잉,,,"
1040,경찰조사 받으세요.
1041,정기형 댓삭하느라 오늘 잠 다잣다
1042,헐.. 불법촬영물 게재 관련 피드백 요청합니다
1043,"그리고 ㅋㅋㅋㅋㅋㅋ 본인이 불법 촬영한건지 다운한건지 어떻게 압니까? 그리고 다운받은건 문제가 안된다고 생각하는 마인드부터가 범죄자인데요? 불법촬영물 다운로드도 범죄입니다, 경찰 수사 들어가야할듯요."
1044,불법촬영물 사과는 어디갔는지? 애초에 불법촬영물이면 범죄 아닌가요 ㅋㅋㅋㅋㅋㅋ
1045,불법동영상에 미치다
1046,응너언팔
1047,@sssssssssssss_eo 여기 관계자 불법촬영물 올림ㅋㅋ;; 개소름~
1048,야동 어디갔냐 낄낄
1049,내부처벌 말고 형사처벌을 받으셔야죠
1050,왕 댓글 지우시네ㅋ
1051,실시간 댓삭중인가?
1052,직접 찍은거? 아님 불법촬영물 가지고 있는거? 뭐가됐던 신고할게요~~~~~ 조사받으세요 🤮🤮🤮🤮🤮🤮🤮
1053,사과문 다시 올려
1054,@j_hyeon_0403 🤑
1055,@g.__.m1n
1056,@xian_vely_ 톡보고 왔는데 사과문 내림;
1057,사과문 어디 감??
1058,왜 댓삭 함???
1059,해명해라
1060,"여행에 미치랬지 불법촬영물에 미칠줄이야,,,🤷🏻‍♀️ 설마 이 댓글도 삭제하시려구요?"
1061,왜 음란물 올리고 모른척하세요?ㅋㅋㅋㅋㅋㅋㅋ웃교
1062,여행에만 미친줄알았더니ㅉㅉ
1063,@_jin.woooo 와 나같은 앱등이는 싱가폴 가면 꼭 가봐야지
1064,삭제에 미치다
1065,음란물 게시로 계정 신고합니다.
1066,@z9534z 난리났졍..
1067,"야동에 미치다..
몰카에 미치다.."
1068,다들 팔로 취소합시다
1069,불법촬영물에 대한 얘기는 어디로 쏙 들어갔어요?
1070,댓글도 최신댓글부터 안보이고 오래된댓글부터 보이게 돼있네요? 댓글 수 계속 늘어나는데 상위 노출댓글은 그대로여서 댓글 계속 삭제하나 보고있었어요 한시간 전에는 영상 해명요청댓글이 상단에있었거든요
1071,엥 댓삭 노본새......
1072,@anjuliesg
1073,과연 그 디바이스에 동영상 하나가 있을까요 개인디바이스인지 공유디바이스인지 모르겠지만 한개의 동영상만 있는건 절대 아닌거 같네요
1074,역겹
1075,?? 사과문은 어디로 간거예요? 명확하게 해명하고 만약에 죄가 있다면 벌을 달게 받으셔야죠.
1076,그냥 신고하세요 여러분
1077,불법촬영물은 회사 징계에서 끝낼 문제가 아니라 형사처벌 대상입니다
1078,사과문 보러왔는데 왜 사과문을 삭제함?
1079,@2.__.dan @ggiing__ggang0210 여기임 그거 올렸다는 데가
1080,사과문 삭제하면 없던 일이 되나요?
1081,사과문 어디갔어요
1082,수사 받으세요 . 나락은 한순간입니다 잘못은 꼭 처벌 받습니다 .
1083,몰카에미치다
1084,지금 뭐하시는건가요 사과문 왜 지우시죠;;;;
1085,와 실시간으로 댓글 지우는거 대박이네 ㅋㅋㅋ 댓글 지우지말고 해명을 하라구요
1086,@mattjogram
1087,이 계정의 관리자는 #불법음란물 유포하였습니다 만약 팔로우 했으면 언팔로우 해 주세요 부탁드립니다 감사합니다
1088,사과문은 왜 지우고 아무일 없는척 하십니까?
1089,사과문 재업하세요
1090,"사과문은 삭제하시고 제대로된 설명은 안 하시겠다는 건가요? 실망이네요,,,;;;;;"
1091,와 댓글 오래된순으로 배치한거 보소🤬
1092,@phonenomenon 이 분은 무슨 죄? 하필 이전 게시물이라니...
1093,잘못된 거 인지는 하시나요? 사과문은 왜 급하게 삭제하셨나요? 눈 가리고 아웅하십니까? 불법촬영물 아니고 다운로드 하신거라고 댓글 다셨는데 당당하시면 조사 받으시길 바랍니다 얼렁뚱땅 넘어갈 생각 하지 마시구요.
1094,사과문 삭제도 모자라 여기에 달리는 사건 내용 정리 댓글까지도 삭제중이시네요 페북여미 초기 멤버로써 진짜 실망감이..
1095,@damdam611 언팔해야겠다
1096,🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
1097,계정 신고 완.
1098,#불법촬영물에_미치다
1099,🤮🤮🤮🤮🤮🤮
1100,불법촬영물 소지 해명해주세요
1101,사과문 왜 지우셨나요
1102,뭐야 왜 사과글 삭제함?
1103,근데 사과문 어디 갔어요? ㅎㅎ
1104,감성 절절한 사과문은 왜 지웠대ㅋ 불법촬영물 다운도 불법이지만 유포는 처벌대상인데요? 경찰서가서 직접찍은건지 다운받은건지 해명하면 되겠네^^
1105,사과문 어디갔어요???ㅋㅋㅋㅋ
1106,몰카에요 취향이에요?
1107,댓글 삭제만 하시지 말고 사과문이든 뭐든 쓰세요~
1108,?
1109,여행으로 일상의 위로를 전하는척 하더니 정작 누군가의 삶을 짓밟고 있네요 불법촬영물은 소지를 하는것 자체가 범죄이고 소지하는(또는 공유하는) 사람이 있으니까 불법촬영물이 계속 만들어지는거겠죠 우리한테 사과하는게 아니라 피해자가 우선이고요 사과를 왜 해야하는지도 모르시겠죠
1110,@058_bin
1111,@sing_ssing_ 깜빵 가야해 ㅅ⃫ㅂ⃫
1112,읭?
1113,이미 엄청 퍼졌어요. 페북이고 뭐고
1114,우웨에에에에엑🤮🤮🤮
1115,사과문 지웠네ㅋㅋㅋㅋㅋㅋ후달리셨나봐여ㅋㅋ
1116,쓸데없는 노력 지렸다 지네가 동영상 올리고 지우고 사과문 올렸다 지우고 댓글도 지우고 주말에 수고가 많으새요
1117,@jeon__ih 댓글 봐 ㄹㅈㄷ
1118,@_chaein 음?? 성관계 불법촬영물 영상올린거 사과문 내리고 모르는척하네;;;
1119,사과문 왜 지우냐?
1120,개 더 러 워
1121,성범죄자가 운영하는 페이지였다니 ㅠㅠ
1122,경찰 조사 받아야지
1123,"인스타로 흥한 자 인스타로 망한다
라고 하기엔 시간 지나면 아무 일 없던 것처럼 잊혀지겠지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기 그냥 대표주터가 글러먹었음
설리가 여행 간 사진을 인스타에 올렸는데 거기다 대고 “윽 중국인인 줄 알았다” ㅇㅈㄹ했음"
1124,아니 사과문 어디 감
1125,성관계 불법촬영물 뭐임???????? 사과문이랍시고 올린글은 왜 또 삭제함?????????? 내 댓글도 차단할거냐????????
1126,불법촬영문에 대한 사과문 어디간거죠 ㄷㄷㄷ 사과도 하기싫으신가...
1127,다운받은거 자체가 처벌감인데 그건 괜찮은줄 알고 촬영한게 아니라 다운받은거랍니다~ 하고 댓남겼다가 문제생길까봐 헐레벌떡 다 지운듯^^
1128,열심히 댓삭하는즁? ㅋㅋ
1129,사과문 왜 지웠어요?
1130,사과문 어디감? 불법몰카영상 올린 사과문 왜 삭제했어요?
1131,여기가 거긴가 ..?
1132,감성 사과문을 지울거면 미리 다시 올리겠다고 밝힌 다음 지워야지 이게 뭔짓?? 남은 팔로워라도 지켜보자는 속셈인가요???
1133,@kk._.sol 형님 야동에 미친 게시글과 사과문은 어디갔습니까 ?
1134,아 토나와 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미쳤냐?
1135,@seo_bo_99 미친복앵 이거 봐써????
1136,"<'여행에 미치다' 사건 발단>
1. 8월 29일 토요일 18시 경 '대관령 양떼목장'에 관한 피드가 여미 공식 계정에 올라옴 -> 사진 및 동영상 여러개
⠀
2. 그 중 중간에 느닷없이 '누군가의 성관계 동영상'이 같이 끼어올라왔는데 그 구도가 흡사 불법촬영물의 구도임. ->확실한 건 합법적인 품번을 지닌 야한동영상은 절대 아니었고❌, 누군가를 뒤에서 촬영한 영상에다 남자의 신음소리가 잘들렸다고 함 . ->이것은 찍은 사람의 신음인지 찍히는 사람의 신음인지는 판별불가.
⠀
3. 대관령 양떼목장 피드는 몇 분 뒤 삭제되었고 사과문은 4시간 이 훌쩍 지난 22시 40분이 좀 넘은 시간에 올라옴 ->사과문이 올라오기 전, 좀 전에 삭제된 동영상은 뭐냐고 물어본 댓글을 삭제하기도 함. 그리고 사과문은 매우 감성 충만한 일몰 동영상(모르는 사람이 보면 그냥 감성피드임;)과 함께 허술한 문장으로 올라와 팔로워들의 반발을 사게 됨.
⠀
4. 사과문 내용 요약 ->'적절치 못한 영상이 포함되어 보시는데 불쾌하게 해서 죄송하다', '다시는 이런일이 없도록 계정/디바이스/콘텐츠 관리를 하겠다'
⠀
5.사과문을 읽은 팔로워들이 디바이스의 문제가 아니라 지금 불법촬영물로 의심되는 성관계영상을 계정 관리자가 앨범에 소지하고 있고, 그걸 실수로 올린 것 아니냐 제대로 해명해라 댓글이 과열됨.-> 게이동영상이든 아니든, 본인소유의 촬영물이든 아니든 명확한 해명이 필요한데 그냥 적절치 못한 영상이란 단어로 퉁침.
⠀
6.추가로 여미 측이 댓글 해명을 함. -> '직접 촬영한 불법촬영물이 아닌, 온라인상에서 다운받은거고 사죄의 말씀과 내부의 처벌을 하여 재발하지 않겠다고 함'
⠀
7. 저말인즉슨 불법촬영물임을 인정하나 직접 찍은 것이 아닌 다운로드를 받아 소지중란 건데->불법촬영물은 촬영,유포,소지 모두 불법임.
⠀
8.추가 해명도 논란이 되자 사과문 자체를 삭제한 여미 측
⠀
9.여미 피드에도 자주 등장하는 자칭 여행에 미치다CEO는 현재 개인 계정을 비공으로 돌리고, 소개글에 적혀있던 여행에 미치다 태그와 본인이 대표라는 글을 싹 밀어버림"
1137,직접 촬영한 게 아닌 다운받은 불법 성관계 촬영물은 문제가 아니다 이건가요? 대단한 마인드네요.
1138,@sshsss_ 스무 명 남짓한 사람들이 가족 같이 운영하는 페이지인 거 다 아는데~! 내부 처벌이면 꿀밤 한 대 때리고 야아 너 조심해~~ 이러려나? 키키
1139,성관계 영상 실수로 올리시고 이렇게 묻어가시려고요?
1140,관리자 폰 포렌식 복구해서 불법 촬영물 조사 가야함
1141,게시물 삭제 무엇;
1142,@jae_ag__ 이거임 ㅋㅋㅋㅋ ㅈㄴ 얼탱
1143,@qouop_som 운영자 도라인가벼
1144,사과문 왜 지우셨어요???? 댓글 관리중이신 것 같은데 이미 다 퍼졌는데 무슨ㅋㅋㅋㅋㅋㅋ 불법촬영영상을 직접 찍었든 가지고만 있었든 범법인 거는 아시는거죠? 남자들 진짜 안 변해..... 어쩜 이렇게 한결같고 여전한지....
1145,돌았네 ㅋㅋㅋㅋㅋㅋ
1146,사과문 왜 삭제하셨어요???
1147,댓삭은 왜 하시나요?????🤮🤮🤮🤮🤮 🤮 유포 하신 분 고발하세요
1148,본인이 촬영한건지 또 어떻게 알아 그 말 어떻게 믿음??
1149,"다운로드, 소장, 공유면 말 다했죠~? 내부 처벌로 끝낼 문제 아닌 거 아시죠~~"
1150,딱봐도 불법촬영물. 소지만으로도 범죄. 사과문은 왜 지우는거죠?
1151,불법촬영물..사과문은 어디?
1152,🤷‍♀️
1153,@m_feellow 댓글 보셈
1154,😃
1155,사과글도 쳐지웟네요
1156,사과문은 왜 삭제한건가요?
1157,고 재기! 🕺 고 재기! 🕺 고 고 고 재기! 🤘🙂🤘 아 성 재기 🎶 성성 재기 🎵 렛츠고! ☺🙃 아 성 재기 🎶 성성 재기 🎵 렛츠고! ☺🙃 갓 ㅡ 재 ㅡ 기 ㅡ ��️‍♂️ 세입 어스 ㅡ 🕴🕴
1158,언팔하겠습니다
1159,ㄷㄷㄷㄷㄷ
1160,@_minco_manco 야 여기 계정주가 불법촬영물 올렸대 ^^ 올렸다가 삭제하고 감성글처럼 사과문 올렸다가 지금 그마저도 삭제함 그리고 댓글도 미는중이라는데 ..~
1161,⭐️⭐️불법촬영물은 소지만 해도 불법입니다 😊⭐️⭐️
1162,팔로우 124만따리 계정이 성관계 불법촬영물 올려 놓고 사과한답시고 파도 사진 같이 올려서 피드 관리 한 그 게시물도 삭제했다~~~~~?
1163,사과문 어디갔나요??
1164,@s2oyoung 얘네 성관계몰카영상 올렸대 관계자가 ㅋㅋㅋ 시발 근데 사과문도 다 삭제함
1165,"빨리 사이버 수사대 신고 하기전에 사과문 다시올리시라구요. 제 2, 제 3의 n번방 가해자씨"
1166,"여행에미치다 계정 대표, 최근 게시물중에 인도 바라나시 게시물속 남자분이구요. 그분 계정 소개글에 여미ceo소개 적어놓은거 다 지우고 비공개 돌렷다네요. 저는 전부터 팔로우하고있어서 비공개로 돌린줄 몰랏음."
1167,현행법상 불촬물 소지만으로 범죄요건이 성립됩니다. 심지어 인터넷으로 올리셔서 유포죄까지 추가되구요.
1168,사과문 어디갔냐고요 ㅋㅋㅋㅋㅋㅋㅋ 지금이게 단순하게 죄송합니다 하고 끝날 일이에요??? 불법 촬영물 유포인데ㅋㅋㅋ 장난해요???
1169,더러웡
1170,뭐야 상대방 동의 얻고 찍은거 맞아요??????
1171,사과문하나로끝날일도아니고 없는척덮는다고 더해결될일도아닙니다 어물쩡 넘어가려하지마세요
1172,사과문 어디있어??
1173,불법촬영 유포죄 아닌가요? 사과문은 왜 지우셨어요?
1174,양떼목장 사과문 그냥 없애버렸네요? 관리자 정신줄 놔버렸어요? 범죄자가 운영하고 있는거네요?
1175,#digitalprison 🙌
1176,"뭡니까,,,,,,"
1177,ㅋㅋ~ 대단하다
1178,@luhmann47
1179,음란문 게시로 계정 신고하겠습니다. 125만 팔로워에게 음란물 배포한 죄 달게 받으시길
1180,ㅋㅋㅋㅋㅋㅋ하는짓봐라 와우 다퍼졌는데
1181,사과문 어디갔나요? 지우면 끝인가요?
1182,@mynameishwangbee @irenesohn 실화?
1183,관리자 무슨 일~? 불법촬영물 소지하고 있으면 그것도 범죄죠 ㅎㅎ 이런식으로 관리하고 돈 얼마나 받으시죠~? 100망명 넘은 계정 관리가 이딴식인데 완전 나라망신 성별망신이네요
1184,사람새끼면 사과문부터 제대로 올리세요 불법촬영물 소지하는 것 자체가 불법인거 모르세요?
1185,사과문은 왜 지움 ;
1186,@zia_o2 ㅁㅊ 댓글읽어봐
1187,최소 n번방 회원??? 드럽다 진짜
1188,@y_sy0726 가지 않을랜?
1189,사과문 왜 지웠나요? 없던일로 하려고 하는건가요?
1190,해명좀
1191,사과문 왜 지웠어요???❗❗❗
1192,글을 내려..?
1193,와 감성 사과문 올려 놓고 사람들 댓글 달리니까 맘대로 지워버리네요? 댓글 단 사람들 바보 같나요? 아니 조주빈이랑 다를 게 뭔가요???
1194,사과문 삭제 실화임?
1195,"몰카❌
불법촬영물⭕"
1196,@ddobi_s 히얼
1197,사과문 어디갔어요????????
1198,사람들 화만 더 키웠네요 ! 정말 어리석습니다.
1199,"1.여행에미치다 계정에서 성관계 불법촬영물 동영상이 올라옴 2. 관계자 사과문올라왔지만 삭제된 상태. 3. 해당동영상은 불법촬영물이 아니라 인터넷에서 다운로드한 것이라며 해명 4. 그러나 불법촬영물 소지 및 유포하는 행위자체가 법적인 처벌을 받아야할 심각한 상황(사과문에는 '내부처벌'하겠다고 함 5. 관리자들은 어떻게 구성되었으며, 본인들이 말하는 '내부처벌'은 어떻게 진행할 것인지? 6. 지금 SNS 및 기타 커뮤니티에서 이전사과문을 포함한 현상황 알려질대로 알려지고있으며, 멀쩡히 계정 이어나갈 생각이라면 큰 오산같아보임..해명하시길 바람"
1200,ㅋ
1201,담당자가 책임지고 물러나야지 무슨 감성 낭낭한 영상에 재발방지 사과가 무슨일이야
1202,저 포함 신고 한 사람들 이미 많아요 꼭 법적 처벌 받으시고 페이지 닫으시길 바랍니다. ^^ 손바닥으로 하늘을 가리세요
1203,@bo____ram 사과문 삭튀 실화냐 ㅋㅋㅋ
1204,🤮으웩
1205,왕 사과문도 내렸넹
1206,"불법 촬영 영상 사과글 왜 내렸나요?
파렴치한 짓 해놓고 입 싹 닫기?"
1207,사과문 왜 지웠어요?
1208,@gyuseok_10 헐 성관계 동영상 찍은거 사과한거 사과문 갑자기 지워졌어
