,댓글
423,@limi8_21 너무 슬프다 그치
424,🙏
425,삼가고인의 명복을 빕니다.
426,@daaaaaonnnnnnnn 눈물
427,"성광님, 어렸을적부터 개콘을 보며 커온 대학생입니다. 마주하기 힘든 현실, 믿기 힘든 현실을 하루하루 눈물을 삼키며 힘들게 보내시겠지만 자책 않으셨으면 좋겠어요ㅠㅠ

절대로 성광님 탓 아니고 지선님과 좋은 동료사이로 좋은 추억거리를 만드셨다니 지선님도 그걸 누구보다 잘 알거에요.

현재 악플땜에 많이 힘드실텐데 힘내세요!! 성광님은 글에서도 좋은 성품이 느껴지듯이 악플 당하고 있을 상황이 아니에요. 악플 다는 사람이 문제지 당하는 사람이 문제가 아니잖아요. 힘내시기 바라고, 옆에서 응원할게요.

지선님은 어머님과 좋은 곳에가서 개그무대를 펼치고 있을거에요.

성광님 화이팅!!!"
428,ㅠㅠ 힘내세요 ㅠㅠ...🙏
429,삼가 고인의 명복을 빕니다..힘내세요..
430,RIP
431,두분이 콤비엿네여
432,ㅠㅡㅠ 마음이... 무너져내린다는 말이 너무 사무치네요 ㅠㅡㅠ
433,고인에🙏명복을빕니 다🙏합장합니다🙏
434,@ehr1209 너무 슬프다
435,@jinddooo ㅠㅠ...
436,위로드리고 갑니다 힘내세요
437,@02.293
438,"이 메세지를 볼진 모르겠지만
요즘 악플 달리고 있다고 해서 생각나 기도하게 되었습니다.
낙심하지말고 하나님만 붙들고 승리하도록 해요!
모든 것 위에 믿음의 방패를 가지고 이로써 능히 악한 자의 모든 불화살을 소멸하고 구원의 투구와
성령의 검 곧 하나님의 말씀을 가지라 모든 기도와 간구를 하되 항상 성령 안에서 기도하고 이를 위하여 깨어 구하기를 항상 힘쓰며 여러 성도를 위하여 구하라
(엡6:16-18)"
439,응원할께요 힘내요🙌
440,😢
441,@juye0nlee 진짜눈물날거같음
442,걱정해주신만큼 좋은곳.가실거에요 두분다 힘내세요
443,박지선님...박지선님은...정말정말 말도못하는 행복하고 웃음이많고 씩씩하고 어머님과 함께 정말정말 좋은곳으로갔을거에요..부디..행복하게잘지네세요 어머님 박지선님..
444,ㅠㅠㅠ동상이몽 너무 눈물나요... 성광님 힘내시길 여러모로 ...
445,위축되지 않고 좋은모습 보여주셔야지 지선이 누나가 편히 잠들죠. 코미디언 박성광 응원합니다!
446,삼가고인의명복을 빕니다
447,고인의 명복을 빕니다. 힘내세요.
448,박성광씨 요즘 부모님 건강도 안좋으시고 좋은 동료도 멀리 떠나보내고 정말 힘든 시기를 보내고 있는거 같아 팬으로써 마음이 아픕니다 부디 앞으로도 성광씨의 좋은 모습을 오래 볼 수 있기를 희망합니다 힘내세요 응원합니다
449,ㅠㅠ
450,"두분 모두 제가 좋아하는 훌륭한 개그맨 , 개그우먼입니다. 영화배우나 가수보다 늘 개그맨을 더 좋아하고 존경한 저로서는 박지선씨의 죽음이 너무 안타깝고 맘아프고 슬프네요. 5년전쯤???유스케 녹화때 박지선씨 한번 멀리서 본적 잇엇는데 . 말도 참 재믿고 재치잇게 잘한다고 생각했는데... 이렇게 가실줄은 ....저도지루성피부염이 있는 사람이라 뭔가 감정이입이 더 된것같네요~ 왜 착한사람한테 그리 몹쓸질환을 준건지 원망스럽네요 ㅜㅜ 성광씨도 언능 마음 추스리고 이상한 악플 신경쓰지 마시고 박지선씨 몫까지 더해 더욱더 훌륭한 개그맨이 되어주세요~~~ 화이팅!!!"
451,하...아니 신은 왜 나쁜사람은안데려가고 좋은사람만데려가는데 ㅠㅠ 오빠도 악플신경쓰지말고 힘내..
452,박지선씨가 겪은 상처와 압박감은 그 누구도 헤아려주지 못한 듯..
453,그래도 아직 박성광씨를 향한 악플보다는 진심으로 걱정해주는 팬들이 더 많습니다.싫은건 잠시 안보면 어느새 사라지니까요.항상 응원합니다❤
454,아직도 믿기지 않아요 박성광님도 힘내세요🙌🙌🙌🙌
455,힘내요 성광님!!
456,너무 안타깝습니다. ㅠ 전도와 중보할때입니다. 가까운 지인들 개그맨 우먼들.
457,성광씨~늘 응원합니다!! 힘내시구요~^^
458,힘내기로 해요..
459,하...얘들아 진심으로 박지선씨 팬이면 박성광씨한테 악플안다는게 맞는거다...
460,👌
461,"박성광님과 박지선님이 같이 하시는 코너를 너무좋아했었던 그 코너를 보면서 한때는 개그맨을 꿈꿨던 팬입니다. 두분이 같이 하시는 코너가 너무좋았어서 매주 개콘을 챙겨봤었고 그로인해서 제게 웃음과 추억을 주셔서 감사했습시다. 아직 실감이나지 않고, 그 누구보다 친했기에 힘드실것같습니다.. 저조차도 믿기힘든 사실이라 지금은 힘드시겠지만 시간이 지나 좋은 추억으로 간직하길 바라겠습니다. 박지선님도 박성광님이 그러시길 바랄것입니다. 고인의 명복을 빕니다..."
462,@anssomda_ 너무슬퍼..
463,나중에 만나서 우리 같이 또 개그하자란 말에 눈물이 나네요. ㅠ
464,성광오빠랑 지선언니랑 함께 했던 개그콘서트 크레이지 러브라는 코너를 너무 재미있게 봤는데 왜 성광오빠가 욕을 먹는지 모르겠네요 지선언니가 돌아가신게 왜 성광오빠 탓일까요? 사람들은 왜 연예인들한테 악플 다는지를 모르겠네요 성광오빠 지선언니가 하늘나라로 돌아가셔서 속상하시겠어요 그래도 지선언니가 하늘나라에서 오빠를 보고 계실거예요 악플 무시하고 그냥 하고 싶은거 누릴세요 저는 악플이든 뭐든간에 오빠가 행복했으면 좋겠어요 그리고 저는 오빠 좋아요 착하고 잘생기고 개그맨이여서 그런지 오빠가 지선언니랑 개그콘서트에 나올 때 재미있게 봤던거 같아요 저 진짜 일요일 9시만 되면 그 때마다 개그콘서트 진짜 재미있게 봤어요 지선언니 지선언니의 어머님 부디 하늘에선 행복한 일만 가득하셨으면 좋겠고 성광오빠 꼭 지켜봐주세요 슬프지만 삼가 고인의 명복을 빕니다😥😥
465,성광씨도 힘내세요 항상 건강과 행운이 함께하시기를 바래요
466,.막지막 인사하는 날이네 . _________ 😢 제가 글을 잘 표현을 못하는데요 아픈 글 입니다 시간이 약인듯 ...
467,힘내세요~~~
468,성광씨도 마음이 많이 아프겠어요 가족같은 느낌일테니 힘내시고 지선씨 몫까지 웃겨주세요
469,힘내세요^^
470,😢
471,"생각도 못한 악플을 받으셨다길래 기가 막혀서 찾아왔어요. 다행인지 이곳에서는 보이지 않는것 같은데. ㅡ.,ㅡ 좋은 동료를 잃은 성광씨에게도 위로를 드리고 싶어요. 저도 성광씨처럼 귀엽게 웃는 모습의 지선씨를 오랫동안 기억할꺼예요. 우리의 멋쟁이 희극인 박지선. 사랑합니다.."
472,제 시절 .. 박성광 박지선은 박씨 콤비였는데.. 명복을 빌어요..
473,@kidult_jinie ..
474,"아이고,지선씨 살아 있을 때 좀 잘 챙겨 주지"
475,박성광씨 맘이 참 따뜻하네요. 지선씨 편히 잠들길 같이 기도 할게요.
476,성광씨 아버님 꼭 매일 동네 공원 이라도 몇바뀌 돌면서 운동하시라고 하세요
477,박성광님..좋은 사람이에요👍👍..즐겁고 좋은 생각만 하시고 앞으로 행복한 일만 있으세요~ 솔이씨와 더더 행복하세요~ 모든 상황들 이또한 지나갑니다..저도 병과 싸우는 중입니다.화이팅 입니다~🙂
478,하늘로 간 별🌟
479,가슴아프다 팬이었는데
480,fly high jisun. rest in peace🕊
481,박지선 포에버
482,삼가고인을 빌립니다.🙏
483,힘내세요! 삼가 고인의 명복을 빕니다 🙏
484,글을 몇번을 읽었는데도 그때마다 가슴이 찢어지게 아파옵니다..
485,정말 박지선님 좋은분이셨는데.. 맘한구석이 시리네요
486,힘내세요
487,삼가 고인의 명복을 빕니다.....힘내세요..
488,😢
489,❤️
490,힘내세요
491,서로의 마음을 잘 알기에 지선씨도 모두에게 감사하고 계실듯요..너무 맘아프네요..
492,마음이 느껴져 눈물나네요. 따뜻한 마음 고마워요. 박지선씨 명복을 빕니다. 박성광씨도 기운내세요.
493,"지선님 개그 덕분에 저도 많이 웃었어요. 그런데 이런 슬픈일이 일어나다니, 마음이 많이 쓸쓸하네요.. 지선님이 부디 그곳에선 행복하시길 바래요. 성광님도 마음 충분히 추스리시고 빨리 힘내세요!"
494,지선이는 형이랑 얼마나 친했는데요 ㅠㅠㅠㅠㅠ 부디 좋은곳에서 편히 쉬길 빌어요🙏
495,힘내세요 형님 두분이 개그하시던모습 그립네요😢
496,'
497,ㅠㅠㅠㅠ힘내요
498,응원하겠습니다
499,악플들은 신경쓰지마세요 성광씨 .. 참 남에 인생에 간섭하는 사람들 많네요 .. 누구보다 친했기에 마음 아프셨을 것 같은데 .. 이 글 보니 마음이 아프네요 .. 성광씨 결혼생활도 tv로 잘 보고있습니다 ^^ 응원할게요 앞으로 행복하시길 바랄게요 💞
500,성광씨 힘내세요~
501,성광님 힘내세요 화이팅 입니다
502,힘내세요!
503,😢성광씨 죄책감 들지마세요
504,다른사람은 행복하게해주고 정작..스스로는 힘들었네요..안타깝습니다..하늘에서는 아픔없기를 바래봅니다
505,힘내세요...... 지선언니 어머님 행복한 곳에서 편히 쉬세요
506,어릴때 일요일 마무리를 정말 재밌게 보냈습니다.감사합니다 힘내세요👍
507,그러다 크레이지 러브 클립 몇개 보면 멍때리며 보기 시작하다 끝에 웃으며 빨려들어 갈수있는게 한없이 미안 미안 미안 해요. 이러면 안되죠.. 이게 뭔가요...........ㅠ ㅠ 지선씨..지선씨..박지선씨..... ㅠㅠ ㅠㅠ ㅠㅠ
508,도대체 도대체 왜 인지... 슬프기도 전에 허망하고 답답한 ....지선님 때문에 마냥 웃기만 하던 시청자로서 속이 타들어 가서 성광님 찾아 들어왔어요. 그냥 몸이 너~~~~무 안좋았던거라 피할수 없었던걸로 받아들여야 하나요? 좀 그래도 공감할 사실을 알고파요. 아직도 떠도는 옛날 클립들 보면 믿기지 않고 슬프지 않고 답답해요. 속이 단단하고 야무져서 스스로 희화 개그 그리도 잼나게 하던 지선씨 아닌가여. 이게 뭔가요... 지병의 심각성과 수술의 종류도 알수 없는 일반인으로서는 너무 맘이 아프기 이전에 한방 먹은것 같아 잠이 안옵니다.
509,왜 악플이 방성광님에게 달려야하는지 정말 모르겠어요 악플들 상대도 하지마셔요😭😭 마음 잘 추스리시길 바래요 힘내세요 !!!!!!!
510,글을 읽어보는데 저도모르게 훌쩍거렸네요 예전에 개그콘서트보면서 콤비셨을때 정말 재밌게봤었거든요....이제 그 장면을 볼수 없다는 안타까움과 성광씨 마음이 무너져 내리는게 보이니깐 더 그렇네요..... 아무쪼록 하늘에선 박지선씨 잘 챙겨드릴겁니다!
511,박성광 탓하는건 미친거 아니냐? 지들한테 똑같은 상황있으면 자기들은 거짓으로 좋아해줬을까? 지 ㅋ랄하네 ㅋㅋㅋㅋㅋ😂😂😂
512,지선씨 생각만하면 아직도 슬픔이 안가시네요..지선씨 데뷔때부터 참좋아했었는데ᆢ영상올라오는거보면 보고싶고 그리움만 남기고 가셨네요ᆢ 박성광씨도 마음 잘 추스리시고 지선씨와 어머님 하늘나라에서 편히 쉬시길 기도 드리자구요~~다재다능하고 우리에게 밝은 웃음 주셨던 지선씨 잊지않고 기억할게요~
513,힘내세요👍
514,힘내요
515,나 초딩때 두콤비 보면서 엄청웃었는데..... 다옛날일이 되버렸네......
516,형 지선이는 좋은곳으로 갔을거에요
517,인간적으로 박성광씨한테 욕하는건 아니다 괜히 여기서 화풀이 하지마세요
518,성광님 힘내세요❤️❤️❤️❤️❤️
519,😥
520,힘내세요!!박지선씨도 좋은곳으로 가서 편하게 쉬시고 계실꺼에요!!!!!!!힘내세요!!!!
521,삼가 고인의 명복을 빕니다 성광씨 힘내요 더이상 악플이 없길 ...
522,"누구보다 마음 아프실 것 같네요..
젤 쓸 데 없는 것 중에 하나가 남 걱정, 또 연예인 걱정이랬지만, 박지선님을 아꼈던 모든 분들 마음 잘 추스렸으면 좋겠습니다.🙏🏻
삼가 고인의 명복을 빕니다...🙏🏻"
523,박지선 엄청 좋아했는데...
524,힘내세요!! 어둠속에 헤매는 이들에게 밝은 웃음 전해주세요 지선님 몫까지.... 기도합니다!!❤️
525,성광님도 토닥토닥!
526,힘내세요.
527,힘내세요
528,힘내세요 ~!
529,ㅡㅡ 아프다..큰별하나가떨어진기분이네요...명복을..고이고이 빌어요..
530,❤️
531,악플신경쓰지마세요...저도 17년전 병으로 친구를 보냈지만...아직도 보고싶고 그립고해요 그래도 이젠 더이상 아파하지않을거니 ....잘 보내주세요...
532,너무 슬프다
533,박성광님과 박지선씨 콤비로 나올때부터 ㅊ
534,눈물이나네요~~~ 지선씨 참 멋진여자라고
535,성광씨도 힘내세요 응원하고 있습니바
536,너무 진심이 느껴지는 글입니다.성광님도 마음 잘 추스르세요🙏
537,힘내세요~
538,😔기운내세요🙏
539,힘내세요
540,어제 4시경에 아버지 49제를 하는중에 영정 사진이 두개여서 뭐지하고 봤는데..박지선씨와 어머니께서 납골당에 안치하러 들어가는 모습이었네요..너무 마음이 아팠네요.. 왜 하늘은 나쁜 사람은 냅두고..멀쩡한 사람들만 데려가는지 이해를 못하겠네요.. 그행렬와중에 박성광씨허고 김원효씨만 알겠고.. 다른분들은 마스크 쓴 상태라 잘 못알아봤습니다.. 고인의 명복을 빕니다.
541,삼가고인의명복을빕니다 박성광님 화이팅
542,눈물나네요ㅜ
543,박성광님 이름모를 사람들의 억측과 말들에 마음 쓰지마세요 힘내세요!!!!
544,너도 많이 힘들어 보이는구나... 마지막 가는길도 잘 지켜주고 너도 마음 잘 추스리길 바래. 친구야
545,와 이상황에 악플은 뭐니? 생전에 박지선씨 고백 안받아줬다고 이러는거임? 이치에 맞는 얘기로 우길걸 우겨라. 누구보다 힘든 사람들중 하나가 박성광씨 일거다. 작작좀 해라 좀.
546,결혼하자마자 ᆢ먼일이데 ᆢㅜ
547,성광씨.힘내시고 삼가고인의 명복을 빕니다.
548,😂😂👍👍
549,삼가 고인의 명복을 빕니다
550,지선님도 안타깝지만 이 상황에 성광님께 악플을 다는 인간들에게 휘둘리지 마세요. 정말 말도 안되는 일이 벌어지네요. 힘내세요!
551,성광님도..기운 내세요. 나쁜 말들 신경쓰지 마시구요..지선님 좋은 데 가셨을거에요..
552,눈물이
553,성광님 너무슬퍼말아요..이렇게 많은 분들이 애도하니까 지선님 좋은곳에서 편하게 계실거에요 지선님도성광님이 힘들어하는걸 바라진않을거니까.. 다시 힘내서 살아보자구요!!
554,삼가 고인의 명복을 빕니다. 그곳에서 부디 평안하시길...
555,Condolences. She will be greatly missed.
556,삼가고인의 명복을 빕니다.
557,고인의 명복을 빕니다.
558,🙏🙏
559,형에 대한 악플이 사라졌으면 해요
560,힘내세요~~
561,@sxxwho
562,같이 그리워 하고 명복을 빌어요 ㅠㅠ 정말 보고싶고 그립네요
563,성광씨도 힘내요~~나쁜댓글들 무시하고요~우리지선씨는 맘이 천사라 좋은곳에서 편안히 쉬고있을꺼예요
564,@woooini @hhhhhmmmaa ㅠ...
565,박지선님 하늘에서 편히쉬시길..
566,삼가 고인의 명복을 빕니다🙏
567,힘내요 우리도 이렇게 마음이 아픈데...성광님 실제로 보고 예전부터 알던 사이처럼 아는 체하고 사진 찍었었는데...개그하는 분들 모두 응원합니다
568,오빠.악플 무시하고 건강하게 오래오래 개그해주세요 👍
569,😍
570,❤️❤️❤️👏👏👏
571,지선님 잊지못할꺼에요. 지선님과 어머님 그리고 가족분들위해 기도합니다. 삼가고인의명복을빕니다. 오빠도 얼른 기운내..
572,힘내세요 ㅠㅠㅠㅠㅠ진짜 두분 하신 코너 재밌게 봤는데..웃음 주셔서 감사합니다 지선언니 잘가요..
573,박성광님 힘내세요...박지선님두 박성광님이 힘들어 하시는걸 원하시지는 않을거예요.
574,부디 하늘에선 언니가 못다한꿈 다이루시길바래요....편히쉬세요
575,❤️❤️❤️❤️
576,저도 힘내시라고 말씀드립니다 🙏
577,힘내시길바래요. 시청자에게도 큰기쁨주셨던 지선님인데 저희도 이렇게 힘든데. 얼마나힘드시겠어요. 믿기지않지만.저희 가족들은 기쁨주신것 기억하며
578,네 귀하고 씩씩했던 삶이란 말에서 울컥했어요 부디 좋은곳에 가셨기를 바랍니다..
579,글에서 먹먹함이 묻어 나오네요. 성광씨도 힘내세요...
580,넘나 슬품 ㅠ
581,기운내시고 모든 악플들보다 더 응원해 주는 사람들이 더 많다는걸 아시면 좋겠어요
582,ㅠㅠㅠㅠㅠㅠㅠㅠ
583,성광님은 멋지고 좋은분이세요💙 마음 잘 추스리세요 성광님을 응원 하는 사람이 더 많답니다
584,말없이 눈물만 나오네요. 하늘나라에서는 하고싶은 것 다하시길요...
585,"아프지 말고 항상 건강하게
그 곳에선 햇빛 받으며 하루를 시작하고
또 하루를 예쁘게 지낼 우리 언니,,
남들이 하는 평범한 일상을 그 곳 천국에서는
마음껏 누리며 살아 ... 앞으로도 언니를 잊지 않을거야"
586,@limdaeun 아 나 눈물 ㅜ 나
587,아 사진 보니까 눈물 난다 진짜 ㅠㅠ 지선씨 하늘에서 편히 쉬세요 ㅠ
588,진짜 울었어요 ㅠㅠ 힘내요 ㅠㅠ
589,성광님 글 읽으니 슬프네요 성광님 맘도 얼마나 아프실지...ㅜㅜ
590,박성광님 힘내세요
591,😢
592,힘내세요~
593,오빠 힘내세요 😂😂
594,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
595,RIP💕
596,읽으면서 제가 더 눈물이나네요 지선씨 그곳에서 아프지마세요 어머님도 딸님 옆에ㅅ니 지켜주세요🙏
597,이 두 분 쏙 닮아가지고 참 잘어울렸는데..아쉽네요 I pray for 지선 🙏
598,이 글을 읽다보니 눈물이 나네요... 지선씨의 밝고 따뜻하고 씩씩했던 모습 기억할께요!
599,악플러들 신경쓰지 마시고 성광님도 마음 잘 추스리시길바래요! 지선님도 성광님 마음 잘 아실거예요
600,동료를 보내는 맘 넘 힘드실텐데 잘 추스리시고 힘내세요❤️
601,지선씨랑 어머니랑 아픔없는 곳에서 행복하길 바랍니다~~성광씨도 힘내세요!!
602,삼가고인의 명복을 빕니다😢
603,진짜 너무너무 팬이었고 멀리서나마 응원하던 한 사람입니다. 부디 악플에 상처받지마시고 행복하게 오래오래 사세요
604,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
605,🙏🙏🙏🙏🙏🙏
606,정말 성광삼촌도 악플 때문에 힘들어하지 마시구 기운내시기 바랍니다🙏
607,😢
608,너무슬퍼요...지선씨 하늘에선 고통없이 행복하게쉬세요
609,삼가 고인의 명복을 빕니다
610,"악플이라는 단어를 들으면 참 많은 생각이 듭니다. 어렸을 때, 한 연애인이 스스로 세상을 등졌다는 뉴스를 보고 저는 저희 어머니한테 저 사람은 왜 저렇게 삶을 마감했을까 라고 물어봤습니다. 저희 어머니가 저에게 그러시더군요. 한두명이 아닌 여러 다수 사람들이 한 사람에게 너 나쁜 사람이다 너 나쁜 사람이다 라고 계속적으로 댓글을 달면, 그 사람은 그 댓글을 보고 본인을 나쁜 사람으로 생각하기 시작하는 거라고 말입니다. 이 말씀이 의미하듯 사람을 낭떠러지에서 밀어 떨어지게 하는 방법은 두가지가 있습니다. 한가지 방법은 그 사람을 낭떠러지에 데려가 미는 방법이 있고, 다른 한가지 방법은 불특정한 수십명의 사람들을 불러와서 그 사람에게 온갖가지 욕을 내뱉는 방법이죠. 한없이 선해질 수 있는 존재는 사람이지만, 한없이 악해질 수도 있는 존재도 사람임을 실감합니다."
611,우짜노ㅜㅜ 살아서 남아 잇는 사람들은...아무 쪼록 잘견디세요...
612,@_z1m1n1 ㅠㅠㅠ
613,🙏
614,삼가고인에명복을빕니다
615,@m.jieunn @eynnue @s__dhye 너무 슬프다 ㅠㅠ...
616,😢😢😢😢😢
617,형 저희도 지선누나를 이대로 보내지 못하겠어요 ㅠㅠㅠㅠㅠ
618,악플러님들 박성광님한테 뭐라구 하지말아주세요 이사람 정말 따듯한 사람이에요....누구보다 슬플거고 누구보다 마음아플거에요...모두에게 그리울 박지선님과 추억이 많았을 동료였기때문에 더더욱 아플거에요 부디 뭐라하지 말아주세요...모두에게 소중했던 그녀를 보내기까지 힘들었을 동료분들에 마음도 잘 아물어지길 바래요....
619,"너무 슬프네요...ㅜㅠ 하늘나라에서는 맘편히쉬시길...ㅜㅠ성광씨도 힘드시겟지만, 힘내세요 ㅠㅠ 어떤말로도 슬픔이 표현이 안되겟지만 그래도 힘내세요 ㅠㅠ"
620,😢😢ㅠㅠ
621,어머님이랑 좋은곳 가셨을거에요
622,너무 마음이 아프네요ㅠ ㅠ
623,하..너무너무 슬퍼요..성광님도 힘내세요
624,정말 슬퍼요....
625,오빠 덕분에 지선 언니도 행복하고 좋았을거예요 그러니 더 앞으로 잘 이겨내고 행복하게 사세요 이상한 소리를 하는 사람들 어차피 오빠 만나면 아무말도 못하니 무시하고 사시요
626,힘내세요♡
627,@your__seongeun
628,양심적으로 악플달지마라. 적어도 악플러 니네보단 더 가깝고 더 힘들 사이니까. 오지랖 부리지말고 꺼져라.
629,슬퍼요.ㅠㅠㅠㅠ
630,성광오빠 그 누구보다 멋진 파트너였어요. 저도 아는데 지선씨도 알겠죠. 그 몫까지 힘내서 잘 살아봐요.
631,❤️❤️❤️❤️❤️❤️❤️
632,🙏🏻
633,남아있는 사람에 슬픔을 누구보다 잘알기때문에.. 성광님 힘내식요~ 지선님 아픔을 몰랐기에 맘이 더 슬프네요. 이젠아프지마세요
634,왠만한 추모글 눈물안났는데 첫줄읽자마자 눈물이..힘내세요
635,안타깝네요
636,힘내세요..박지선 님과 박성광 님 두 분 다 힘내세요 정말
637,마음이 아픕니다 ...
638,삼가 고인의 명복을 빕니다
639,성광님 힘내세요 이상한댓글은 신경쓰지 마시구요 응원하는사람들이 더 많다는거 잊지마시구요 늘 행복하셔요!!
640,성광님과 지선님이 다음생에 만나 연인사이로 행복하게 지내셨으면 좋겠습니다
641,맘아프네요😢😢 박지선씨 그곳에선 꼭 행복하시길 바래요...
642,성광씨..악플따위에 상처받지 마세요..지선씨 좋은곳에 가셨을꺼에요.그니까 성광씨두 언능 맘추스리고 힘내셨음..바래요~지선씨 삼가 고인의 명복을 빕니다
643,ㅠㅠ
644,힘내세요..
645,친분하나없는 평범한 사람입니다
646,😔😔😔마음이 진짜 아픕니다🙏🙏🙏
647,힘내세요.... 박지선씨 삼가 고인의 명복을 빕니다
648,ㅠㅠ
649,🙏🙏🙏😢
650,😭 지선 언니 너무 좋은데. 이 소식 너무 슬프다.
651,🙏🏻🙏🏻
652,요즘 많은 악플들로하여 힘드셨을텐데 지선언니 보내시느라 고생하셨습니다 그 분도 성광님 마음 아실겁니다 앞으로도 행복한 일들이 가득하기를 기도합니다
653,안타깝네요.. 정말 편히 쉬시길
654,너무 슬퍼요ㅜㅜ삼가 고인의 명복을 빕니다 박성광님도 힘내세요
655,정말 너무 그립습니다. 그목소리 그착한눈망울..박성광님 응원할께요..힘내세요!!
656,성광님 악플다는 사람 많은데 악플에 지지 마세요!
657,고인의 명복을 빕니다
658,박성광한테 악플 달지 마세요. 무슨 생각이신지 다들
659,😢힘내세요!! 너무오래 슬퍼하면 지선님도 슬프실거예요 ~
660,글 읽다가 눈물이 핑 도네요 개콘에서 둘이 콤비로 크레이지러브 본 생각이 나네요ㅠㅠ 좋은 곳으로 가셨을꺼예요 삼가 고인의 명복을 빕니다 악플신경쓰지마세요 악플다는 사람은 천벌을 받아야 됩니다..
661,애도합니다
662,😢😢😢
663,성광씨 당신은 박지선님의 좋은 코메디 파트너였습니다. 힘내세요!
664,ㅠㅜ 너무너무 슬퍼서 눈에 눈물이 나요
665,🙏
666,🙏🏻 힘내세요
667,너무 슬펐는데 맘으로만 슬펐지 눈물이 안났어요...박성광씨 박지선씨 함께한 개그영상 늘 즐겨보는데 지선님 가신게 현실감이 안나서...성광님이 쓰신 이 글 보고 비로소 울어요 제 맘도 보탤게요 지선님께 전해지길....
668,이렇게 인사해줘서 고마워요. 저는 개콘도 좋아했고 특히 철파엠 애청하면서 두분 많이 응원했고 좋아해서 지금 동상이몽도 잘보고있어요. 계속 응원할게요
669,힘내요 성광씨
670,삼가고인의명복을빕니다.ㅜ
671,@o3_z4_
672,힘내세요! 지선님 평안히 잠드시길~🙏
673,힘내세요
674,마음이 참 아리네요 지선씨는 좋은 동료분이 계셔서 행복했을꺼예요 마음 잘 추스리시고 힘내세요!
675,🙏
676,성광님 힘내세요
677,악플신경쓰지마세요...
678,@strong_siri ㅠㅠ
679,👍👏
680,슬프다..
681,성광씨도 힘내세요. 혹시나 달리는 악플엔 신경쓰지마세요. 그런거 다는 놈들은 신경쓸 가치도 없는 방구석 악플러들임. 저도 박지선씨 팬이었는데 벌써 보고싶어요...😢
682,성광오빠화이팅 힘내세요
683,🙏🏻
684,편안히. 쉬셔요. 고인의. 명복을 빕니다
685,가슴아퍼요
686,성광님이 동료로 있어서 박지선 언니도 행복했을 겁니다 힘내세요 🙏🏻🙏🏻🙏🏻
687,지선님 잘 보내드리고...마음 잘 추스리세요.저도 마음이 먹먹하네요.참 좋아했던 연애인인데...ㅠㅠ
688,힘내세요 응원합니다 🙏🏻🙏🏻🙏🏻
689,눈물나네요..정말 고인의명복을빕니다 따뜻한햇볕마음껏 받으며 마음편안하게 행복하게 그렇게 지내시기를..
690,힘내세요... ㅠㅠ
691,🔥
692,정말 보곳싶습니다
693,성광씨 힘내세요. 저도 지선씨 소식 듣고 한참동안 가슴이 먹먹하고 눈물이 앞을 가렸습니다. 얼마나 힘들었으면 그런 선택을 했을 지선씨를 생각하며 팬으로써 격려의 말 한미디 못해준것이 아쉽네요. 성광씨는 신혼이시니 좋은 생각과 와이프만 생각하시고 이렇게 보이지 않는 곳에서도 성광씨 응원하고 있으니 꼭 행복하게 사세요.
694,이제껏 살면서 남의일에 이케 마음이 찢어졌던적이 있었나싶네요 ~~지선씨 그리고 어머니 잘가요 ~~안녕~~~
695,힘내세요 마음이아프네요 아픔없는곳에서 행복하길~
696,눈물나요ㅜㅜㅜㅜㅜ
697,두분 개그 잘 어울렸기에 더 마음 아플것같습니다... 지선씨도 꼭 성광님 마음아실꺼에요.힘내세요
698,힘내세요 ㅜㅜ고인의 명복을 빕니다 🙏🏻
699,너무나 가슴 아프네요 고인의 명복을 빕니다
700,성광님 힘내세요...너무 마음이 아프고 눈물나요. 삼가고인의 명복을 빕니다🙏
701,너무 이쁜사람 힘내세요
702,ㅠㅠ
703,😢😢😢
704,@s__dung
705,"Yes I knew both of you from a skit in Gag Concert, tittled ""Crazy Love""... I always love that skit, that's one of my fav skit of all time in Gag Concert... So, when I heard about this tragic news, I was sad, and I feel so sorry for Park Jisun... 😭😭 May her soul and her mom's soul rest in peace 🙏🏻🙏🏻 #RIPParkJisun"
706,🙏
707,🙏🏻🙏🏻🙏🏻🙏🏻
708,힘내세요 응원합니다
709,악플 산경쓰지 마시고 본인도 마음 잘 추스리시기를요.🙏 @parksungkwang_22
710,두분의 팬입니다...힘내세요!! 악플 때문에 힘들지 않으셨으면 해요👏
711,@ji_s2u__ 개슬퍼 ㅜㅜ 넘 멋있음
712,힘내세요 응원합니다👍
713,눈물이 멈추질 않아요
714,맘 아파하지말아요.누구의 탓도 아닙니다.지선씨 존중하는 모든분들 힘내요
715,ㅠ ㅠ
716,함께 기도합니다
717,성광씨도 힘내세요!
718,힘내세요😭누구보다맘이더아프실걸압니다..악플따위신경쓰지마시고솔이씨생각해서화이팅하세요~지선님도그러시길바라실겁니다
719,ㅜㅜ
720,삼가고인의명복을빕니다
721,지선씨 좋은곳에서 이젠 아프지말고 ...어머니랑 행복하시길 기도할께요. 많이 보고싶을꺼예요..🙏 성광씨 힘내세요..
722,😭 Rest in peace and stay strong park sungkwang.. @parksungkwang_22
723,🙏🏻🙏🏻🙏🏻
724,좋은데로 갔길 바랍니다.. 삼가고인의명복을빕니다
725,오빠힘네!
