,댓글
996,@sirhyun_diana 존나 잔인한 살해다
997,@tunajunecheol
998,ㅇㅔ효
999,세상에나..이건 살인이나 다름없네..신중하게 결정하고 한번한다했음 지켜라. 어려운것도 아닌데 이게 장난할일이 아니자나?
1000,"저이야기, 얘기듣기로는 기증해주겠다고했던 분이 기증하려고 회사에 연차를 냈는데 , 회사에서 연차를 거부당해서 못했다고 들었어요. 사실인지는 정확히 모르겠지만 ... 너무안타깝네요.."
1001,@music_byunghun 이건 살인 아님?...
1002,미쳤군. 세상이 어떻게 돌아갈란지.........
1003,😢😢😢
1004,"미쳣다,,,,,, 목숨갖고장난하나,,,,,"
1005,@c6ang
1006,조혈모세포이식을 받은 환우입니다. 제가 이식할때에도 주변환우분들에게도 기증약속했다가 철회하셔서 돌아가신분들이 계십니다. 그런행동은 사람을 두번 죽이는 일입니다.. 물론 철회하는 이유야있겠지만.. 전처치..그거 살면서 다시는 겪고싶지않는 치료과정 입니다.. 이식받는거.. 정말 천운이 닿아야 하는 치료방법입니다.. 사람이 살수있는 마지막 희망의 끈입니다.. 제발 그러지말아주세요...🙏🙏🙏
1007,이건 아니죠? 가여워라 😭
1008,진짜 사탄도울고가겠다
1009,@haggu_n_pinggu 오빠 이거봐 ㅠㅠ 아이고..
1010,"@jea_diwo 또 짜증나네,,,"
1011,직접 죽이지만않았을뿐 살인이나 다름없지 ㅡㅡ 그 죄 언젠간 돌려받는다
1012,@moonwha_h 아주 나쁜 넘이다
1013,@alpengyoon09
1014,"저도 올해 5월 기증 했는데요
전혀 무섭거나 위험하지 않아요 기증 전에 촉진제 맞으면 조금 아픈 거 말고는 크게 불편한 거 없었구요 기증은 그냥 헌혈하듯이 양 팔에 바늘 꽂아두고 네시간 지나면 끝입니다 일상생활은 바로 가능했어요 그 후 조혈모세포 기증 협회에서 건강관리도 잘 해주십니다 :) 기증 신청 전에 반대하시던 부모님께서도 실제 기증할 때 응원 많이 해주셨어요"
1015,@yyoonjeongwon 이거 아까 우리가 본 거다 그치 조혈모세포
1016,"기증한다고하질말던가 정말,,, 이게 무슨짓이지,,"
1017,조혈모세포 파괴후 이식철회는 법적인 제도가 있어야겠는데ㅜ 이것도 살인 아닌가여ㅜㅜ
1018,저건 살인 아니냐..😢😢😢 유튜브에서 갑자기 성덕 바우만 방송을 보게되어서 그런지 한남대 여대생(우리나라 골수이식 1호)분얘기나 성덕 바우만에게 골수이식해주엇다는 육군 병장 스토리보면서 골수이식이 위험하거나 한게 아니란걸 보게됫는데..기사는...아직도 이식에대한 편견이 우리나라에 만연하다는거네...ㅠ..그럴거면 애초에 왜 기증하겟다고 나서고 충분한 협의기간에 철회하지않앗던거냐고!!!!
1019,지가 한짓 그대로 벌받을거다
1020,@u.ree_y ㅠㅠ
1021,아니 확실히 얘기해놓고 애를.....아...아...이거 머지...진짜....
1022,@_woo______ 너무하다..
1023,@pdubsee
1024,이건..살인이네요
1025,50프로?? 생각 없는 사람 많네
1026,힘내
1027,"@jjisunsun 진짜 못됐다,,,애초에 그래서 신중하게 생각해야지"
1028,세상이 미쳐 돌아간다..
1029,@1eedongkwan
1030,@dae_gyeong_ 와 이거 시발 맞아야하는거 아이가
1031,골수를 먼저 받고 그 골수를 죽여야지
1032,@ooznoey_ 헐..나 울어 😨😢😢😢😢
1033,@cho.hongrae_86
1034,진짜..사탄도울고가겠다 잘알아보고하는걸텐데 살인이지이게..ㅂㄷㅂㄷ🤬
1035,@cheong_mun .....
1036,자신없으면 시작도 말았어야지...........ㅡ ㅡ
1037,@angella_0116 와...미쳤어 ㅠㅠㅠ
1038,@rihee7 ㅅㅂ...
1039,또라이 미친 욕도 아깝다
1040,@leokim75 진짜 너무하다...... 어떻게 저러는거야 진짜 미쳤어 😭😭😭😭😭😭😭😭😭😭😭😭😭😭
1041,@e.jeong.uk 미쳣어
1042,헠
1043,근데 백프로 이해가 안가용ㅇㅇ ㅠㅠ
1044,@bbuuzzi_ 이런거보면 너무 화난다ㅜ
1045,@horo_roc 미쳣어...
1046,@soora1027 살인자다
1047,@1_nszeoo 저런사람은 왜 살지
1048,@hangbin_c 와 진짜 ㅠ 내가 다 화난다 ㅡㅡ
1049,기가찹니다ㅜㅜ
1050,@kwon_min_jung_ 나 이거 기증 신청 했는데 딱 3년 된듯
1051,살인행위야 미친사람이지
1052,😢😢😢😢😢😢😢😢😢😢
1053,아...ㅠㅠ 지키지 못할 약속을 왜하냐고 ㅠㅠㅠ
1054,@jiyxx_ 도라이가 희망고문이네 걍 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 애한테 뭐하는짓인데 진짜 말이 안나오네 화나서
1055,@xoqor97 이게 어떻게 살인이 아니야?
1056,별 미친......... 애초에 시작을 하질 말던지
1057,@semin0517 ;;;진짜 인간도 아냐
1058,아 짜증확나네 점점 사람들이 ㅁㅊ 가나 왜 저러냐 도대체
1059,개세끼 똑같이 당해라 꼭!!!!
1060,앞으론 기증자먼저 수술준비를 다 해놓고 준비를 해야겠네요..
1061,@daebark2 진짜 쓰레기아니냐..
1062,기부신청은 왜햇냐 희밤놈아 😢 나는 기다려도 연락 안오는데
1063,@imluvs2 @eun_luvs2 이해는 하는데 이서는 아니지 않나..
1064,@ss._.0101 @7_deborah_3 너무 화나...
1065,아니 나도 골수기증 장기기증 신청했지만 저어린아이는 얼마나 고통스러웠을지 생각안했나? 그럴꺼면 기증등록하지말던가 저아이는 천국에서 아프지않기를
1066,@hi__jini
1067,고인의 명복을 빕니다 🙏. 이런 잔인한 일이 어떻게 어린아이한테 일어난는지 마음이 넘 아프네요.
1068,하
1069,@ssssssssssy__279 진짜 너무한거 아니야..?!?! 나 진짜 자가조혈모 할 수 있었던거 진짜... 다행이었다... 동종 진짜 무서운거네...
1070,"비혈연간 조혈모세포 기증에는 연령 제한이 있습니다. 기증희망등록은 만 40세 미만까지이며, 실제 기능은 만 55세미만까지입니다.
기증방식은 예전에는 골수에서 직접 채취했으나 현재는 성분헌혈과 같은 방식으로 말초혈을 통해 진행합니다. 기본적으로 양 팔의 말초혈관을 통해 진행하지만, 팔의 혈관이 약한 경우 중심정맥관에서 진행할 수 있습니다. 진행하는 주요 부분은 목 아래쪽의 경정맥과 쇄골 밑의 쇄골하정맥이 있습니다. 채집이 보통 4~6시간 정도 이루어지기 때문에 바늘 삽입부분의 흉터가 남게 될 수 있습니다."
1071,애초에 한다고하지를 말던가...개인적으로 궁금한건데 골수이식 아픈가요? 어떤지가 궁금하네요
1072,근데 첫 예시로 든거 기증자가 나중에 말하지 않았나.. 기증하면 짤라버리겠다고 사장이 협박했다고 한거같은데
1073,@kang_b.w90
1074,@jms9878 진짜 너무 슬프다..
1075,하... .진짜 못된🤬
1076,무서워서 그런건 알겠지만......한 생명을 살리는걸 두려워 한다면......앞으로가 더 고통스러울뿐이지...... 나도 같은 고민을 하겠지만...
1077,@min_g._.k ㅠㅠㅠㅠㅠ
1078,하 너무하다 ㅠㅠ
1079,돈 준다고 하면 저런 개쓰레기 짓은 안하겠지 너는 지옥행이다
1080,@dear_mooon @blooming_youjung_lee 미친거아니가....?ㅡㅡ지옥에가라
1081,한다고 하지를 말아야죠..ㅠㅠ
1082,"시발 그럴거면 기부한다고 하지를 말던가 왜 전부를 내걸고 희망품은 가족들한테 지옥같은 결말을 주지? 아가 , 하늘에서는 너가 하고 싶었던 모든걸 하고 다 이루길 바래. 그리고 부모님 지켜줘"
1083,그럴거면 뭐하러 기증등록하고 뭐하러 해주겠다 한건지... 그냥 처음부터 하기 싫다고 했어야지 ㅠㅠ
1084,@_yeoob 인간아닌듯
1085,이식해주기로 한 사람 이 남자지 여자지는 모르지만 인생 그 따위로살지 마소 천벌 받소
1086,느그가족이라도 그럴래?! 목숨같고 장난치다가 골로간다 그건 알고 있어라.
1087,너도 꼭 그렇게 당해라 천벌받을거다
1088,@yong_.yong2 하....진짜 맘아픔 이래서 제대혈
1089,이런 ㅆ
1090,장난하나.목숨가지고
1091,제발요..
1092,@yxxng__0 요거지? 저번에 말한거? ... 넘 안타깝다..
1093,법을 바꿔라~
1094,"@udi_taeseung 진짜 너무 슬프다 말도 안돼,,"
1095,가지가지다 저렇게.나쁜사람이 어딨나
1096,너무 슬픈일이네요 정말 기증약속을 해놓고 아이를 죽음에 이르게 하다니 남은여생 행복도 하시겠어요 청천벽력이 따로없네..약속을 말던가 기증한다하고 고의적 살인 한거나 다름없는듯..
1097,@king_of_fashion91 이건 책임감을 떠나서 살인이다. 기증자 50%가 철회한다는데 이렇게 면역 세포 다 죽여놓고 이식 직전 위험 상태에서 철회하는건 살인이다. 정말 사람 같지 않은 사람들이 너무 많다.
1098,@love_0710_love 소름 나쁜자식
1099,저 개새끼 아님 쓰레기 둘 중에 고르라고 하면 나는 쓰레기 고를듯....
1100,무슨 이런 황당한...나쁜 ...
1101,@thesecretsexpartner
1102,병원도 이상. 일단은 전처리 할때 잘모르지만 시간이. 걸리나 ?골수준다는 사람 입원시켜놓고 해야지 아무 조치 없이 수시로 변하는 사람 마음을 믿고 ㅆㅂ 전처리 한다는건 너무 안일하다
1103,@w.juhyeon ㅠㅠㅠㅠ
1104,진심 쌍욕을 부르는구나...약속이나 말던지...씁!😓@ailleen_soojin_ina
1105,@9din9din @jji.____.ni 개새기네
1106,살인이라 봅니다......
1107,@_heyyoung20 @haruka_queen_bears 미친 거 아님?? 애기는 어쩌라고??? 차라리 준다고 말을 하지 말던가... 진짜 욕 나온다...ㅠㅠ 저 애기 운명이겠지? 너무 맘이 아프다ㅠㅠㅠ
1108,생명을 다루는 긴급한상황이니 철회못하도록 법으로 정해두고 어길시 형사처벌! ㄱㄱ
1109,이건 좀 아닌 듯🖕🔥
1110,신중하게 했어야죠.사람 목숨 갖고 변덕을 부리면 됩니까? 그걸 이해하라니 ....아무리 부모가 기증하지 말라고 한다해도 이건 아니죠😭사람이 죽는데
1111,@mini6635
1112,@0nly.one__ 미친..
1113,@xiang_sang 개미친놈이네 소름돋앗슴 ;;
1114,@june_jjang83 여보이거
1115,@hangyu_ss
1116,사탄이 울고간다?? 남을 탓하지말고 기증 등록부터 하세요 8년쨔 기증자 목록에 있지만 연락한번 오지 않습니다 검사도 엄청 빡세고 조건도 엄청 까다롭습니다 골수 기증 꼭 하세요 헌혈의 집에서 등록 할 수 있지만 모르는 사람이 더 많은거 같습니다 헌혈도 꾸준하게 하시길 바래요
1117,"들은 썰로는 기증자가 골수이식으로 회사에 연차냈는데 회사에서 그걸로 연차 쓰냐고 뭐라하면서 이식하러 갈거면 회사 자른다고 협박했고, 그러다보니 이식 철회 했다는거 본거 같음"
1118,@susjwbnn ...
1119,열받는다
1120,@hanbitlee89 😢
1121,@zzal_jihye 이게 내가 걱정하던 그거
1122,"기사가 좀 감정적으로 편향되게 작상 된었네요
일단 환자와 기증자 다른 병원에 입원 서로 정보 일체 모름, 약 3회에 걸쳐 일치여부 확인, 기증자가 병원 방문 피검사시는 작은거로 10여통 뺌, 3주정도의 시간이 소요 후 최종 일치 퍼센터 확인 후 기증의사 재확인 그때 기사의 사례 이야기 해줌. 그 이 후 촉진재 주사를 직장이단 학교던 있는 곳으로 와서 놔줌 갑자기 몸에 백혈구가 넘쳐서 심한 몸살이 옴 (이때 환자는 반대로 죽이는 주사를 맞기 시작함) 총 2-3회 맞은 기억 그리고 일정에 맞춰 입원 모혈모 채취시 약 5시간 누워서 한쪽 팔에서 빼서 기계를 통해 모혈모빼고 다시 오른쪽으로 내피가 다시 들어옴 뜨거운 피가 나가고 차가운 피가 들어와 좀 추움 그리고 하루더 회복하고 퇴원, 퇴원시 교통비 줌 6만원 정도였음, 기사가 너무 간단한것 처럼 써놓았지만 직장인들이 회사다니면서 하기에 쉽지는 않음 한달전부터 스케쥴 맞춰가면 병원도 몇번 가고 코디분들 따로 만나 주사도 맞고 그 중에 아파서 출근 못하고 또 따로 휴가내서 입원하고 가족은 하지 말았음 하고요.. 그리고 하고나서 면역력이 많이 떨어져서 1-2년 잔병이 잘 걸리고, 대학때 봉사할동 같다가 단체로 검사하고 기증서 작성한게 7년이 지나서 일치자가 나왔다고 얼떨결에 했지만 안타까운 경우도 있어요 한다고 했는데 갑자기 임신이 된 경우, 전일에 상을 당하여 못가신 분들. 단지 무서워서 피한분들도 계시지만 다른 이유로 미안하고 괴로워 하는 분들도 있답니다 헌혈하듯이 1시간 간단히 주는건 아니에요 기사가 너무 간단한건데 도망 간거 처럼 썼길래 TMI 해 봅니다"
1123,@9jychan7 헐..?
1124,저건 살인인데 처벌을 할수있는 제도가 시급하네
1125,살인자아닌가..;;
1126,@heejun_0902 ㅜㅜ..
1127,@ij.gnas_uy 와..
1128,민사 소송이라도 해야하는거 아닌가? 역시 법이 개판이네..
1129,도망간 본인포함해서 지인및 친구 가족 친척 사촌 니가아는모든사람들이 꼭 당하길 바라고 바란다
1130,@yun.__e ㅠㅠ
1131,사람살리자고 하능거지만 보상이 부족한게 아닐까? 그병원이 내주변이 아니면 왔다갔다 시간 돈 입원하는시간 입원비 횝봇비그사람도 일해야되는데 우선 기증만 받으려고 허지말고 그런것부터 확실히 해야될듯 그럼 조금이라도 철회가 줄지 않을까..
1132,@silky_nicky 너무해
1133,"무책임이 어린아이 생명을 ㅠㅠㅠ
하늘나라가선 부디 더욱 행복하길"
1134,"본인꺼니머라할말은없다만. . 😢애른상대로머하자는.약속은지키라고잇는겁니다. .ㅜ.ㅜ
머얼마나대단한사정이생겨.약속을못지킨건지모르지만.본인은아이뿐아닌라 그의부모늘매일같이.죽이는겁니다. ㅜ.ㅜ.그러지마세요."
1135,아니 첨부터 신청을 하지마 진짜 사이코패스 아니야 생명가지고 장난치나🤬
1136,누가 시킨적도 없는데 하겠다고 나타나놓곤 이렇게 직전에 안하겠다고 한다? 이건 정말 과하지 않게 표현해도 살인이지
1137,하.. 너무 안타깝네요. 삼가 고인의 명복을 빕니다.
1138,@jjuyi_it 언니 이거봐바
1139,화난다 진짜. 얘는 무슨 죄냐..
1140,애초에 한다고 하지나 말지 진짜 눈물도 나고 화도 나네요 ㅠㅠ
1141,@minsook_e ...
1142,저건 살인으로 봐야하는거 아닌가...
1143,사람목숨가지고 장난쳐? 니가사랑하는 사람 모두 고통스럽게 죽어라
1144,약속을 하지나 말던지 쟈닌하네요
1145,@milky__way_1_ 전에 봤던 기사인데 ㄹㅇ 다시봐도 놀라움 왜 처벌ㄹ도 못받음
1146,"이건 명백한 살인아니냐?처벌을 받아야지,,😱"
1147,😥😢
1148,@suk.woo @kokozzxx
1149,골수이식이 절차가 복잡하지도 큰 고통이 따르지도 일상생활에 불편이 없다는 홍보나 교육이 절실히 필요하다고 본다.
1150,어쩌라거 프로선수는 마피아 게임 하면 안대나
1151,그래서 누가 마피아였어?🤔
1152,마피아게임이 잘못이니?? 게임할수도 있지. 평가전이니깐.. 선수들 몸관리에 더 신경썼으면 합니다. 몸이 최우선!
1153,모르는 사람이 보면 마피아게임이 무슨 부비부비 하면서 하는 게임인줄 알겠네
1154,양성인줄 알고 했겠나 ㅡㅡ인사이트 기사가면 갈수록 보기싫네
1155,웃으면 안되는데... 휴식때 마피아 게임에서 피식해버렸따... ㅠㅠㅜㅠ 빨리 회복하시길 ㅠㅜㅠ
1156,마피아게임 설명하는 기사인가요?
1157,마피아는 조용히 고개를 들어 코로나 감염시킬 사람을 지목해주세요
1158,어멍어스 했다는건가? 휴식때 모바일게임도 못하나??? 기사제목뽑는 클라스 보소 ㅡㅡ
1159,기자님 아싸여서 친구들이랑 마피아 안해보셨나? 꿀잼인데
1160,꼭 회복하시길 바랄게요
1161,기사웃김
1162,웃프다🤦🏻‍♀️
1163,"마피아가 다 조졌내
마피아 5
시민/의사/경찰: 0"
1164,농미니는 걸리면 앙대ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
1165,마피아게임같은 소리하고있네 ㅋㅋ 남자들 5명ㄲ리 모여서 어디 싸돌아놀다가 걸렸냐
1166,누가 임포스터냐
1167,@liseeun 진짜 큰일인데 와중에 자기들끼리 모여서 마피아게임하는거 개 귀여운데 ㅋㅋㅋㅋㅋㅋ
1168,@jangeunbi1999 너무 순수하게 놀았는데 코로나 걸려서 억울하겠다...
1169,@1.67cm9 마피아 게임 누가 잘하는지 알려주는 기사인가
1170,@daen_0807 웃어야댐 울어야댐
1171,@min._.s_95 ㅡㅜㅠㅠ기사 왜이렇게써 ㅋㅋㅋ핰ㅋ 마피아게임이 뭐 ;선수들이 무ㅝ잘못햇어 ? 외출도못하고 호텔에짱박혀있으니 쉬는시간에 자기들끼리 모여서 게임한군뎅 ㅠㅡㅡ아주 큰일마냥 아휴....별일 없었음 좋게따..
1172,@ironuu_2 안타까운데 넘귀여운거 아니야
1173,@yeo_reum._ 여름아 미안 ㅎㅎㅎㅎㅎ...!
1174,@eunyg_19 나만 마피아 좋아하는게 아니었어
1175,@seungjin.sin. @__yeob2__ 과연???🤣🤣🤣
1176,@min._.g02 ㄹㅇ 마피아 건강에 해로운 게임이다
1177,@seulgi__oo @k_k__hee @dam_b_94 @aeri_0801 아오 마피아😭
1178,@cx1ex @areum0329 @kkkkkjijiji 마피아🤣
1179,"@na_hyun_kim @a.a_jjj @hngji @oliveu___ @hyeonwoo_____ @surururu_b96 이번 연말 조심하자,.^"
1180,"@misuk.s
그래서 누가 마피아였을까"
1181,@yoondeokkyu 미쳣다.. 어떡해 ㅠ 빛ㅎ현우 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 인범찌ㅠㅠㅠㅠㅠ 동준찌ㅠㅠㅠㅠㅠㅠㅠ어뜨케ㅠㅠㅠㅠㅠㅠㅠ으앙
1182,@hisunwoo 안타까운데 음 왜지 근데 뭔가 귀여움..
1183,@shiiin_johhh 아니 마피아게임 우리 맨날 하는데ㅋㅋㅋㅋㅋ 마피아게임 한게 먼 죄야ㅠㅠㅋㅋㅋㅋㅋ
1184,@yu__jin92 마피아가 이정도야
1185,@cnnct_d.pnd 흥민씨는 마피아도 잘하고 난리야...
1186,@kim_yong_jae27 이..이게 뭐노...
1187,@dasolllll_ @flower_kite 댓글봨ㅋㅋ
1188,@_sheepwest 헐 ?
1189,@2ye0 아..
1190,@zhwxz 개웃기덬ㅋㅋㅋㅋ
1191,@okkong_ 마피아?
1192,@i1ovecheese
1193,@nada_minjung 아 마피아 게임이란거 왜이랗게 웃기냐 ㅋㅋㅋ
1194,@hwoo_a 그래서 마피아 누구였을까.. 나도 궁금
1195,@draemay ㅋㅋㅋㅋㅋㅋ아 그래서 마피아 누군데 ㅋㅋㅋㅋㅋ
1196,@rllyjlgnz
1197,@luv_zzani 마피아를 찾아라..
1198,@162.sb 황희찬이 벤트탔네
1199,@xxraniaa ㅠㅠ귀여운게임햇노
1200,@bear_en_bin @s._.won 마피아게임ㅋㅋㅋㅋㅋㅋㅋ
1201,@____boony 마피아게임도 조심해야돼요🤣🤣
1202,@_hyunjuice 마피아 귀엽네...
1203,@yeongin713 진짜 귀엽고 안쓰럽고
1204,@kimdabin_99
1205,@kim_j_h_7551 이거 왜 뭔가 웃기지 ?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1206,@ub._.43 머여 확진자 나왓어?
1207,@shan_july 마피아 ㅠㅠㅠㅠㅠㅠㅠ
1208,@kxchaewon 에...?
1209,@gjdbswls_07 마피아게임이었다ㅋㅋㅋㅋㅋㅋㅋ
1210,@avec.n
1211,@_actanonverba__ 기사내용 나만 얼척없냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아
1212,@__so._.heee__ 왙ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅋ 진짜 디테일하다 ㅋㅋㅎㅋㅎㅋㅎㅋㅋㅋㅋㅋㅋ
1213,@ddaeunn__ ㄷㄷ
1214,애두라 마피아 한판만@luv_arang @suk_jh @kimoksup @park_je2
1215,@s.kyung_e
1216,@bobi_0629 양성인줄 모르고 그랬겠지 알고 그랬겠냐 ㅠㅠ? 증상도 없었다매 인사이트 진짜 하 🤦🏻‍♀️🤦🏻‍♀️
1217,@s_ttae @kwangok23
1218,@jii_072 엥 뭔일
1219,@kw_isfreeeeeee 너무 귀여운걸...
1220,@seoy__lvxzc ㅋㅋㅋㅋ손흥민이 제일 잘한뎈ㅋㅋㅋㅋ
1221,@heejoon95_ 마피아 잘하는사람은 손흥민이래
1222,@seoyoung3092 마피아...ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 큐ㅠㅠㅠ
1223,@cuddly__ssu ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1224,@jeongddong61
1225,@skrilla70 좆댔네
1226,@ryushshsh 아 뭐지 ㅋㅋㅋㅋㅋ 아
1227,마피아ㅠㅠㅠ
1228,어몽어스를 하지
1229,기사쓸께 진짜없었나보네ㅋㅋ
1230,술먹고 난리치는것보다 훨 낫고 귀엽고만
1231,@so_youn_11 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1232,ㅋㅋ 마피아게임 광고하는 인사이트
1233,축구국가대표팀이 마피아게임했다고? 거짓말탐지기 가져와라
1234,@seonghye.e ....?마피아게임이 뭐 어때서;;외출도못하는데ㅋㅋㅋㅋㅋ기사제목 어이없네ㅠ
1235,@hje._.e 무슨일이야 .. 이게..
1236,그래서 누가 마피아였데?
1237,@hyunwz_z 이해헤에엑
1238,@dong__e7 돌았-?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1239,ㅋㅋ 심심한데 마이파 하면 인됨
1240,마피아게임 그렇게 안봤는데 개무섭네
1241,@se0_hyuntaek 아니 왜 마피아 긔엽니....
1242,@jjamshui ㅋㅋㅋㅋㅠㅠㅠㅠㅠㅠㅠ
1243,@b_jaehwang
1244,@daniel_ko.ds 마피아게임이 이렇게 위험한겁니다..아시겠어요..?@nana.9o @sunhwa_kk
1245,@duiho_x
1246,코로나 개시@발 중국인들만 죽여라 좀
1247,감염 우려가 커진거구나 ㅜㅜ..
1248,기자 수준이 드러나는 기사
1249,@yyyy_920 ㄷ ㄷ
1250,@bada414
1251,@seon__y23 ㅠㅠ 걸린 이유가 너무 작고 기엽네
1252,@bbang_sisters @chorong_b !!!!
1253,@jeonjuun ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1254,@b_o107 아😭😭😭
1255,@mattgyu_010 마피아게임 했다.
1256,@won_3019 기사 좆같이 쓰는건 여전하네
1257,@basak_ouou_ssabaljeok 마피아게임 금지 뜸
1258,@minngda 어몽어스했어야지ㅋㅋㅋㅋㅋㅋ
1259,@ubin1023 나 너무 웃어서 눈물나ㅋㅋㄱㅋ
1260,@g__0__5 힝구
1261,@rnjs_wjin 어어...
1262,@zeroxumm 마피아게임 ㅈㄴ귀엽냐
1263,@yoooo_ooooni 마피아는 고개를....
1264,@bgchoi38 이래서 사람을 안만나는게 답이야...
1265,@__12.13yeji 너무 귀엽긴한데 어떡해...
1266,@ruchego_
1267,"@daum3691 어떻게생각해,,"
1268,@lsj_806 아니 걱정인데 뭔데 귀엽지 ㅠㅠ
1269,@ssseogyeong 와 근데 마피아를 하다가 감염됐아봐
1270,@lindo._.primavera 야 뭐야
1271,@hyeneeee_0
1272,@jjang_____woong__ @hyeungsooinde ??
1273,@rhtpfla_ 손흥민깢 걸리면아주
1274,@_seok__k 당분간 마피마 조심하죠 형
1275,@01naknakk 손흥민 마피아 제일 잘한다는데..?
1276,@lxexoxux
1277,@zzzung1_9
1278,어몽어스 햇나보네
1279,@2_chi_cken 마피아게임 금지다ㅋㅋ
1280,@_happy_heeji 차라리 어몽어스를 하지
1281,@ruberbleuxjuli 너무 웃기닼ㅋㅋㅋㅋㅋ이런거까지 공개ㅋㅋㅋㅋㅋㅋㅋ
1282,@j__hyeon_kk @m_mung1209 @w._.715 @y_____jji 마피아 금지다 이제
1283,@seongjun906
1284,@_jinsemo_ 손흥민이 제일 잘한대 ㅋㅋㅋㅋㅋㅋㅋ
1285,@gusxkdl 진짜 마피아가 있었네
1286,@ebevebee
1287,@seunghyeon6530 승현아 마피아게임 유행시켰네
1288,@hi_sujin__ 야 마지막장 봐바 ㅈㄴ 어이없엌ㅋㅋㅋㅋㅋ기사가 왜저랰ㅋㅋㅋㅋㅋㅋㅌ
1289,@comely_heemin_ 와
1290,@mim._.mimm 기자 마피아 게임 안해봐서 부러웠나보다
1291,@iptime_seraphic 마피아는 못참지..
1292,@lseong_kbo121 마피아게임......ㄷ ㄷ ㄷ 무서운 게임이었네..
1293,@sunjae_0106 ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃긴데 걱정된다
1294,@jo_jiniya 헐
1295,@__1_29 ㅋㅋㅋㅋ이거 기사 개웃김 읽어봐
1296,@kat_sjin @stella_aaaaaaaaa @jjjamny @seung_wookdo 마피아게임이 이렇게 무서운겁니다 여러분
1297,@___hxa97 아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋ
1298,@hk_kim.7 아이고 ㅠㅠ ㅋㅋㅋㅋㅋ
1299,@enjoy_vv 겨우 마피아햇는데 안타깝 ㅠ
1300,@kko_kang ㅋㅋㅋ
1301,@d.eok_ ㅋㅋㅋㅋㅋ
1302,@dy_kim7
1303,@sihyun_kwak 응 우리 내일 스터디 말고 마피아 하자
1304,@chaemy_1126_ 마피아는 일어나서 서로를 확인해주세요
1305,@jin_ging127 코로나 걸린건 되게 안타까운데 마피아라니 너무 귀엽지않냐 ㅋㅋㅋㅋㅋㅋㅋ
1306,@b_hyun_77 와미틴 이제첨봄
1307,@e_uuuni 아 젼나 귀엽지않냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠ
1308,@now_zero0 내가 이래서 마피아를 안해
1309,@tworesteel @iamleeyeongmin @ultodangto @1000_brother @snowpinefc_dh @qtd_psy @_byunc 어몽어스가 문제야
1310,@yeyoon_1120 기사가너무웃곀ㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅋㅋㅋㅋ손흥민 마피아 잘한대
1311,@jiy___n 다들 모여서 마피아게임 했다니 귀엽네.
1312,@jjeongni_e
1313,@95jcs
1314,@_5vs3_ 이거봐!
1315,@clearyu_4 오마갓 이게 뭔 소리여 희찬 선수님..
1316,@ko.ko5_4 귀엽다
1317,"@misun_1221 아 마피아 넘 귀엽넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 흥민,, 그치만 코로나 걸리지 말아조.........."
1318,@yangdong2e2e 아니 마피아가 이렇게 무섭다 @chae_55 @s_hyun_eee_22 @adam.lee._ @m_come_true
1319,@_comm.a 아 개웃김 이거 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ마피아게임ㅋㅋㅋㅋ하찮네...오랜만에 모여서 신났을텐데 마음아파
1320,@jaekwon__2 @hyoblys2 @jjuhot @_eunbinkim @dan2dan__ 야 디져따 이제 우리 마피아 끝이냐??
1321,@hmnhaling 앞으로 마피아게임 금지
1322,"@eunhae___0410 ㅈㄴ 개건전하게 놀아,,귀염"
1323,@darinnn_e 마..마피아?
1324,@cwsamass 마피아게임한다는거 왜이렇게 귀엽냐😤😤😤
1325,@wons_tagram27 아이고
