,댓글
393,힘내세요 상민님^^
394,온 국민이 룰라 노래를 사랑했던 그시절 그립습니다 가수 이상민 프로듀서의 이상민 작곡가 이상민 어떤것도 뒤쳐지지않으셨었져 언젠가 그모습을 볼날을 기다리고 믿습니다~힘내세요
395,상민씨 응원합니다👍
396,상민오빠 fighting
397,
398,
399,
400,
401,
402,
403,
404,
405,
406,
407,
408,
409,🤣🤣
410,등골이 오싹해지네요....😇
411,안돼요~~
412,😄🤣💕💜💜💜
413,😂😂
414,어우 스티치 제발 플리즈 마르지엘라😆
415,허어어억😱
416,ㅋㅋㅋ
417,❤️
418,I remember this movie... so scary~
419,💕
420,😱😱😱
421,😂😱
422,첫번째ㅜㅜ딱 저...같은사람
423,😮😮
424,밀크🎅🎅🎅
425,오프화이트 거슬려서 자른 1인ㅠ
426,전 오프화이트 신고 친정가면 다들 가위들고 달려드심.... 🤦🏻‍♀️
427,ㅋㅋ 두번째사진 🙋‍♀️를 보는듯요~~🤣🤣🤣
428,거즘 고문 수준인뎀-_-
429,🤭🤭
430,2번째 사진.. ..전..줄.... ..
431,채리나씨가 오프화이트 가위로 자르고 신었다고했었죠ㅋㅋ
432,아 제발😭😭😭😭😭😭ㅋㅋㅋㅋㅋ
433,^^
434,우앜ㅋㅋㅋㅋㅋ 마르지엘라 공감이요 ❤️❤️
435,소리 지를만한데요ㅋㅋㅋ
436,😂 제시 처음에 다 잘라내고 신어서 알려줬더니 이젠 잘 남겨두고(?) 신는 다는 말 생각난다 😅
437,@unihouse16 ㅋㅋㅋ두번째😭😭😭
438,"@j2ns5n2 저거 언니 지갑?ㅋㅋㅋ아닌가요,"
439,💖
440,아 짜르고 뜯고 하는게 아니군요^^ 새거샀다고 자르는쥴
441,@hihi4796
442,센스짱 ㅎ
443,ㅋ ㅋ ㅋ
444,오우 끔찍해라
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,허위사실 유포면 법적대응 해야하는게 일반적인거 아닌가요..? 허위사실이 아니니까 법적 대응을 못하시는거같네요. 악플이아니라 진심으로 하는말 입니다 . 거짓말을 덮으려고 더 큰 거짓말을 하지마시길 바랍니다. 가족에게 지인에게 부끄러운 사람이 되지마시길..
458,"유튜버들에게 초상권 이슈 제기하면 안되요? 공식적인 입장 얘기했음에도 유튜브, 카페, 블러그 등에 이상민관련 영상과 글들이 늘고 있어요. 이젠 샴푸말고도 예전 빚 얘기부터 이혼얘기 등... 조회수 구독자수 늘려서 돈벌려고들 그러는 거 아닌가 싶어요. 초상권에 명예훼손까지해서 형사권 발동하면 감옥가기 싫어서 빨리 빨리 네 네 하면서 악의적인 영상들 사라지지 않을까 싶어요. 나중에 처벌받지 않게 선처나 합의를 해주시더라도 강하게 대처하는 것이 맞을 듯이요."
459,네 ^^ 감사합니다... 참고하겠습니다~ 너무고마워요...
460,잘 모르면서 쉽게 말하는 사람들 많지만 오빠를 믿고 응원하는 사람들이 더 많이 있으니까요💕 마음 다치지 말고 오빠는 늘 하던대로 오빠답게 있어주세요❤️ 저희도 늘 그랫듯 오빠 믿고 응원할게요💪🏻💪🏻💪🏻💕
461,내스타 항상 응원해요ㅠㅠ❤️
462,오빠 ❤️❤️❤️❤️❤️ Sending you lots of love 🙌
463,💪🏻💪🏻💪🏻💕
464,저두 항상 응원하고있아요~~❤️❤️❤️
465,♡♡♡♡♡♡♡♡♡♡♡♡♡
466,힘내세요!!! 말과 글들에 담긴 독...특유의 관대함과 배포로 잘 거르셔서 항상 건강하시고 행복하세요~~👏👏👏
467,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
468,형님 항상 응원하고 있습니다💪💪 파이팅!!! 입니다!!!
469,영향력에는 책임도 따릅니다. 사실 확인도 안하고 정의의 사제인거 마냥 찍다니..
470,❤️
471,논란이 있었나요? 저희는 신경 안씁니다.
472,말을 하지 않아도 알 수 있는 좋은 관계들이 있고~ 말을 하면 그대로 또 받아들일 수 있는 함께하는 마음을 지닌 사람들이 있어요^^ 때론 내 사람이 아닌 사람들의 말과 행동에 무너져내릴 것처럼 아픈 시간이 오기도 하지만 사람으로 아픈 마음도 사람으로 치유받기도 해요😊 좋은 곳에서 따뜻한 저녁 드시면서 좋은 사람들 생각하시고~ 마음 나누세요~~^^ 오빠 늘 기도하고 응원합니다🤗🤗🙏🏻❤️
473,Be strong!
474,행복한주말보내세요♥♥♥♥
475,조용히 응원하는 사람들이 더 많아요❤️
476,"Don’t worry,we trust you 😊"
477,응원하구 있어요❤️❤️
478,힘내세요~~~유튜브 잘보고있어요ᆢ도움 많이되요 ㅎㅎ 홧팅❤️❤️❤️❤️💛💛
479,무한 응원합니다 늘 보면서 힘 내고 사는 사람입니다
480,정말 이상민님 인스타그램만봐도 절대상업적이지 않은 인스타이고 항상 응원메세지만 올려주시는 희망에아이콘인데 샴푸회사가 이상민님을 이용해서 허위광고로 돈벌어먹고 너무속상하지만 항상 화이팅하는 모습 보여주세요 . 유튜브방송도 정보를주기위해 시작하신건데 너무 재밌고 너무 좋은방송인데 너무속상합니다
481,항상 응원합니다 😍
482,❤️❤️❤️
483,❤️
484,상민오빠 파이팅!
485,💪💪💪💪💪💪💪💪💪💪💪💪
486,😍
487,❤️
488,ㅣㅇ월의 마지막 밤처럼 그냥 떠나 보내세요. 연예인이라는 직업이 주는 스트레스에 말리지마세요 당신을 응원하는 이들이 더많다는것을 잊지 마시구요 괜시리 걱정되서 첨으로 댓글 남겨봅니다~^^ 😅
489,연예인 별로지만 상민오빠 응원합니다. 진심 잘됐으면 하는 연예인^^😍
490,一直支持，一直关注，永远是你的粉丝！
491,You have fans around the world 💌 and we are going to be by your side
492,힘네세요 늘 응원합니다🔥🙌🙌
493,We always going to support you Sangmin 🙏🏻 Stay strong and you are doing really well 💗
494,❤️
495,저는 원래 선동 안믿었어요. 기운내시구요. 이 스트레스를 잘 극복하시고 좋은 음악으로 들려주세요 💕😘👍🎂🌹
496,허위사실이라는 기사가 나갔습니다. 기자는 모든 자료를 토대로 취재로 사망여우가 이상민에대해서는 허위라는 내용을 기사화했습니다. 이상민님은 얼마나 힘들고 화가났을까요? 유튜버 사망여우가 연예인 이상민이 허위광고를 했다는 의혹을 제기해 논란이다. 사망여우는 이상민이 유명 예능 프로그램에서 출연해 출시되지도 않은 샴푸제품 A를 홍보했다고 주장했다. 하지만 인플루언서닷컴의 취재 결과 이 주장은 허위였다.
497,I’ll watch it now 🔥🔥
498,"obba,be strong.we bellieve you and support you! (hug you,and say no to those cyberbullying!"
499,👍👍👍
500,I love you ❤️
501,❤️🤓
502,👍👍👍💪💯
503,❤️❤️❤️ We are always with you
504,❤️❤️❤️❤️❤️🔥🔥🔥
505,형님 인생 데스매치 승리하시기 바랍니다
506,eng. sub. for your global viewers😀
507,@sangmind32 make KJK X Jessi duo happen !!!
508,洗发水本来就是经常换，谁会一辈子用一支，产生依赖性，不理解有什么可喷的。在别人开频道的日子上传视频，还顾水军到处发布，心里阴暗，不投诉厂家消协，蹭李尚敏热度干嘛，那狐狸真卑鄙
509,"싹쓰리,환불원정대 아이디어 주신것처럼 음악의신으로 돌아와주세요"
510,힘내요
511,💪✌️😍
512,그랬군요
513,힘내세욤! 채널잘보고있어욤👏
514,유투브 프리미엄 부럽다..
515,응원합니다.💕💕👏👏👏❤️❤️❤️
516,Never Mind.
517,오빠 음악의신이요 ㅠㅠ 아 정말 너무 그거 새 시즌 보고싶은데 제발요 ~~~
518,"He wrote in the video photo

""I will inform everyone"" ※ The community has not been opened, so I will upload a video ※ For the corresponding content, please read the information section below"
519,😮😢👏 화이팅요 ^^🔥
520,오빠 힘내세요 😍
521,항상 응원할게요.😊 힘내세요.🙏
522,이번엔 거울 때리지 말아요..
523,❤❤❤❤❤❤❤❤
524,@sangmind32 그런데 안경테 어디껀가요? 테두꺼운 뿔테요.
525,加油！！frighting，看到之后真的很心疼尚敏叔，真的看的心痛
526,모이지 맙시다 ㅎ
527,항상고운말해주셔서고맙습니다~상민님도많이행복하시어요~~❤️❤️❤️❤️❤️
528,대박👍👍👍 나 이거 퍼감🤣🤣🤣
529,👏👏👏항상 즐기면서 고객과 함께 즐거운 파티처럼 영업 했는데 !! 올해는 아무런 치장도 모두 생략하고 방역수칙 지키며 오늘도 화이팅 하려고요~~
530,선글라스 너무재밌어요😍
531,❤️
532,Enjoy it 🙌 always smile 😁
533,👏👏
534,계란후라이가 참 잘됐네요 👍
535,어헤즈 ㄷㄷ
536,후라이 넘 먹음직 😋❤️
537,❤️❤️❤️
538,😻
539,😍
540,Looks so delicious 😋 enjoy it😘
541,계란후라이가 넘이뻐요~^^
542,유령이 될수있다는 대목에서 빵 터졌네요^^ 상민이 오빠도 식사 맛나게 해여~
543,멋진분👍 리스펙트합니다 늘❤️
544,맛점하세요~~😋😋❤️💛❤️💛
545,💕
546,I love you ❤️❤️
547,♥️
548,Yes~~~!!
549,어머 점심은 뭐에요?
550,센스쟁이 ㅋㅋㅋ 진짜 유령이 될 수 잇다니
551,🎃👍👐
552,에브리띵 시즈닝 같은데...
553,맛난 점심은 뭐죠? 순두부찌개 인가요?
554,내스타도 맛점이욥💕
555,@hyeyeon__1004 ㄷㄷ
556,맛점하셔용~~~^^ 😍😍😍😍😍 오후시간도 홧띵홧띵~!!🤜🤛
557,진짜 대박리얼이에요.☻
558,계란 어떻게 하셨어요?
559,전 깐밤 20알로 점심을..ㅋ 해피런치~^^🐣👻
560,맛밥하세요 ㅎ 커피너무드시지말고요 ㅎ
561,맛나보이네여 어디식당인가여
562,상민이형 존나 멋있어
563,지금 트로트민족 보고있어요. 멋쪄요~~오빠 자신감~뿜뿜~~!
564,후라이도맛나게하는 상민쓰옵바
565,코로나 할로윈 뭔가 무서워 ..ㅎ 이태원가보려구요!😁 오빠오늘두힘내요오 멋진사라암 화이팅❤️
566,맛있겠당^^~~ 올해 할로윈은 가족과 함케 집콕~~ 어떠셔용? 👏👏👏😀
567,이상민 측은 앞서 언급한 주장들에 대한 근거 자료들을 제시했다. 인플루언서닷컴은 이상민이 증거로 제공한 자료를 검토해 위 주장들이 사실이라는 점을 확인했다. 이제 남은 문제는 사망여우가 유튜브에서 주장한 내용 중 일부가 허위로 드러났다는 점이다. 사망여우의 허위사실 유포 행위에 대해 이상민 측은 “법적 대응까지는 아직 생각하고 있지 않다”고 입장을 밝혔다.
568,어헤즈
569,
570,
571,
572,
573,
574,
575,
576,
577,
578,
579,
580,
581,실망입니다 저는 이만 🙋‍♂️ ✂️ 수고하세요
582,오늘도 까까까~~~~~💕 😊 보기만해도 혈압 살짝 올라오네요 🤦‍♀️🤣 다음편도 기대할께요 💪
583,♥️
584,마술사의 손같아요~~~^^
585,❤️👍
586,외관은 멋있었는데 😂
587,어헤즈 샴푸 살까 싶은데 리뷰 부탁드려요 숱을 더 키우고 싶어서요!!👍🏼
588,😘
589,좋은데요.....흠
590,네이버에 검색해보니 안나와요
591,제품이름이 뭔가요?
592,형님 얼만가여
593,🌙
594,Sangmin fighting!! Thanks for uploading!!
595,감사해요!늘 즐거운웃음주셔서🤗
596,So funny!!!!
597,수고하셧어요👏👏 👍👍
598,Love this segment. You are all so funny! 😂😂Jessie and Kim Jong Kook!😍😍👍👍
599,😘
600,😂😂😂
601,ㅋㅋ컨츄리코코ㅋㅋㅋㅋㅋㅋ🙊🙊🙊🙊
602,아 너무 웃겨요😂😂
603,컨추리코코로 올 킬🤣🤣🤣🤣🤣
604,항상 본방사수👍👍👍
605,🤣🤣🤣 오빠도 우리도 모두 넷네코...코..👃🥥 😊💕
606,고생하셨어요 꿀잠주무셔용~~^^❤️❤️
607,❤️
608,코코😍😍😍
609,😂😂😂😂😂
610,👏👏👏😍😍kjk😍jessi
611,재후니오빠님은 늘 사람 배꼽 빠지게 하네요 ㅋㅋ😆😂😁
612,좋은꿈 꾸세요~😍
613,아 이거 너무 웃겻어요 ㅋㅋ 코 > 코코 > 컨츄리코코 ㅋㅋㅋㅋ
614,코코🤭🤭🤭뒤늦게 이해한 1인🤣
615,What's the variety? I know the logo but I forget that😅
616,ㅋㅋㅋㅋㅋㅋ 😫💖 Sleep tight oppa!!
617,这段真的 超级好笑🤣🤣🤣🤣🤣
618,코코는콜라
619,😍😍😍😍😍😍
620,ㅋㅋㅋㅋ
621,I love Jung Kook and Jessica😍
622,❤️❤️❤️
623,😢
624,kuya @ryanbang you do watch k shows din pala
625,"😍sigue así!!!! Trabaja duro 💪Quiero ver ese programa, pero mi coreono es inexistente y mi ingles muy malo, no he podido encontrar lo capítulos sub. en español😭, algún día lo haré aún que sea an mucho tiempo pero lo haré."
626,Are they pushing them together? I don’t like when he says he never saw her as a woman.
627,ㅋㅋㅋ ㅋ환상의 콥비👍👍
628,다시보기로 보구 지금 막 끝나서 띠비끄구 누웠는데.. 상나잇~~^^
629,상민오빠 경훈오빠한테 생일축하하다고 전해주세요^^
630,보다가 빵터졌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ탁사마는 진짜 여전히 너무 웃겨요 ㅋㅋㅋ
631,Coco 🤣🤣
632,😊
633,궁금하네요 본방 볼께요 ^^
634,본방사수~
635,😍
636,😘
637,밀크🎅🎅🎅
638,덕후시네
639,누굴까요?오늘 꼭 봐야겟네여🙄 궁금해서🙄
640,어떤 사연일까요... 하지만 잘 풀으셨겠죠? ^^ 서로의 마음이 하나 되어지는 따뜻한 시간이길 바라요^^🙏🏻 지방 출장 시작되어 KTX안~~ 본방은 못 보지만 나중에 꼭 챙겨 볼게요^^ 저녁 잘 챙겨 드세요^^❤️
641,@junojani
642,형 샴푸나팔아요
643,이거 보다가 세탁기 더 궁금하신 분 생기겠네요 😂😂😂
644,Hello~ Can I buy it in Taiwan too?😍
645,😘
646,재밌었어요👏👏👏
647,샴푸가어디있더라
648,애기들 귀여워용❤️
649,❤️
650,👍👍👍
651,You are the best 😍😍💖
652,ㅋㅋ이거봄요ㅋㅋ 그냥 신발은 세탁소에 맡기는걸로ㅋㅋㅋ
653,I love you ❤️❤️
654,😍
655,You’re the best ❤️❤️❤️
656,Love you from Persia😍😍💖
657,🤯
658,형님 이게 형님이 사비로 사서 하는 살까말까이고 실제 영상을 다 보니 사지 말라는 내용이었어요 근데 제목이 가성비 갑이라고 꼭 광고 영상처럼 적어놓으시니 사람들의 오해를 받는 것 같습니다.
659,형님 이게 형님이 사비로 사서 하는 살까말까이고 실제 영상을 다 보니 사지 말라는 내용이었어요 근데 제목이 가성비 갑이라고 꼭 광고 영상처럼 적어놓으시니 사람들의 오해를 받는 것 같습니다.
660,可以配英文吗，我真的看不懂🤣
661,"Hello Sangmin oppa, I really like your product review videos. It would be even greater if you can upload videos that teach us how to cook food. ❤️ You are an excellent chef and I want to learn from you. Fighting!!👍🏻 And please upload English subtitles if possible~~😁"
662,저 마스크 그래도 쓰셨어요 🤣🤣🤣 오늘 찡코 등당 안했네 ^^;;;
663,와우 벌써 Ep3 ❤️❤️ 유튭 열일~~👏👍 나중에 유튜브 이벤트같은것도 하면 좋을꺼가타요 😆
664,我就说是广告，刚才有人告诉我不是广告🤣
665,꺄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ❤️
666,💕
667,♥️
668,제 댓글은 지워졋네요 여기에 샴푸여쭤봣는뎅~~
669,❤️
670,ياحلوك
671,저건 기자님의 실수이신듯 합니다ㅎㅎ
672,맞아요! 기자님이 오타낸거..ㅎ 김종민님도 순수해서 사람 좋아보이더라구여👍
673,"So sad. I dont understand 😭 uncle, english please"
674,❤️
675,What show is this? Korean comments can not be copied 🤪Can answer in English
676,ㅋㅋ김지섭 매니저가 아니네요
677,😂
678,우리 리나언니를~~~~ㅠ이런 기자님 미워요~~
679,형님 지미유형님과는 어떻게 알게 되신건가요?ㅋㅎㅋㅎㅋㅎㅋㅎ
680,
681,
682,
683,
684,
685,
686,
687,
688,
689,
690,
691,
692,
693,
694,
695,
696,
697,
698,
699,
700,
701,
702,
703,
704,괜찮아보여서 좀 더 찾아보니 네이버에서 ‘클랩튼 폴딩 수트케이스 보스턴백’ 으로 찾아보니 많이 나오네요. 국내회사기 중국에서 oem 생산했다고 써있고요. 가격은 무료배송으로 4만원 초중반이고요.
705,탐난다
706,아 괜히봐버림스....
707,"sang min , my suggestion is to bring an english subtitles , because you'll gain viewers and subscribers globally . and so on , have a nice day 🌹"
708,Buen video super interesante 😉 buenas noches para ti 😊
709,I loved your youtube video🙌🙌 it was helpfull
710,탐나요~~~^^👍👍👍
711,😍😍😍
712,"hope u can provide english subtitles for international subscribers like me huhu💙 i think i will be loving all your videos, oppa"
713,😘
714,앗...! ^_ㅜㅋ
715,오~이런 실속 정보 넘 쪼아!
716,정보왕👍 이제품은 괜찮던데요😋
717,
718,
719,
720,
721,
722,
723,
724,
725,
726,
727,
728,
729,담달 아이랑 한국 잠시 들어가는데.. 아마존에 있을까요?
730,이거어디서 파나요? 제가담달출국해서😂
731,아대박ㅋㅋㅋㅋ오빠ㄱㅋㅋㅋㅋ귀여워여😁
732,잘봤어요 점점 기대되용👍👍😍😍😍😍😍
733,항상 재미지게 잘 보고 있습니당👏👏👏
734,뻑가 유투버가 말하는 어헤즈 샴푸 사건이 뭔가요??!
735,네 스타일이 최고야. ❤️❤️
736,화이팅요정💪🏻💕
737,💕😊👌
738,콤비여 둘이 👍 탁오빠 배꼽 빠져요😍
739,화팅~!
740,습기가 너무 차네요
741,❤️상민각
742,❤️
743,마스크 너무 좋은거 같은데욤 ㅋㅋㅋ👏 화이팅화이팅 👍
744,홧띵~~!!맛저하셔용 6시45분~👍👍😍😍😍
745,상마인드형님 오늘도 힘내십시오!!
746,❤️
747,"美男子
👍"
748,Fighting. Two best couple hahah
749,ㅋㅋㅋㅋㅋㅋ❤️❤️🙌
750,😘
751,잠수해도 되겠네요👍
752,You two again?😂😂🤣
753,그 투명 마스크 따뜻해보이네요🤣
754,마스크에요 모에요?
755,kkkkk
756,상민오빠...늘 응원하고 사랑합니다..저도 응원해주세요..
757,엘베샷🤳🏻 ㅋ
758,오빠 센스 점점 더 진화 하는거 같아요♥️♥️
759,오홋 탁😋
760,어! 이거 심박한데~~어디서 팔엉^^♡
761,오빠 ㅋㅋ 고런 마스크능 어기서 사셨어요?? ㅋㅋㅋㅋㅋ
762,상민행님 ❤️
763,👍👍🤣안무거워요?귀아플것같애요😭😭ㅋ 안경만으로도 아플때도있는데😭
764,ㅋㅋ
765,Man that mask works well with a hazmat suit
766,Did tak jae hoon using IG? U too like a soulmate. Sending 💜💜💜💜
767,샴푸 뭔가요??
768,Interesting...
769,이상민씨가 하고 계시는 마스크? 어디서 구매하나요
770,"필리핀에 두딸들과 함께 있는데, 정만 우용할거같네요 여긴 페이스쉴드 없이 그어느곳도 출입이 안되요. 제품명을 정확하게 알려주세요"
771,행복하게사시는것같아요 😍
772,근데 입가에 습기...
773,저희 크루랑 같이 비보이 퍼포먼스 한번 만들어보시는거 어떠신가요?!
774,쓰레빠는 구짜네용 귀여우신분
775,우와~~ 탁재훈 오뽜닷!!!
776,"저는 이상민님의 오랜 팬입니다. 어제 새로 시작하신 유튜브 검색하려다 사망여우 콘텐츠를 보게 되었고, 평소 한쪽 입장만 듣고 치우치는 성격이 아니라서 바로 대응 안하시는 것도 뭔가 이유가 있겠지. 라고 생각하고 기다리고 있었습니다. 어헤즈 측의 인스타그램 공식 계정에 해명을 보고 상황 파악이 됐습니다. 연예인이 광고 제안이 들어올 때, 그 제품의 단점까지 모두 파악할 수는 없습니다. 그 제품을 정직하게 마케팅할 자격은 기업에 있는 거죠. 광고모델로서 제품을 홍보하는 일이 연예인으로서는 당연한거죠. 그러나 이번일 계기로 그 기업이 정말 신뢰할 수 있는 가. 기업이 광고 이전의 제품에 대해 대중의 신뢰를 얻고 있었는가. 알아보고 광고 제안에 대해 고려하실 필요는 있을거 같습니다. 이렇게 일희일비 하지않고, 이상민님을 믿고 함께하는 팬들을 기억하신다면 더 신중해지실 수 밖에 없을거라 믿습니다.🙏 유투브 구독 좋아요~눌렀습니다. 🤘"
777,힘내시고요~~^^ 속상하다는 말 여기저기서 많이 듣곤 하는데 그래도 그런 마음을 알아주는 마음이 맞아지는 사람들이 오빠 곁에 있다는거~ 늘 함께 한다는거 잊지 마세요^^ 믿음이란 함께 있어도~ 꼭 함께 있지 못해도 늘 항상 바라보는 눈높이와 마음의 온도가 같은 거라 생각해요^^ 오빠를 그렇게~ 따뜻하게~ 신중하게 신뢰합니다^^ 사랑하고 감사해요^^ 늘 화이팅^^~ 기도하고 잘게요^^🙏🏻💕
778,👏 오늘 고생 많으셨습니다 굿밤 되세요
779,"오늘 하루 고생 많으셨어요😭 늘 사랑하고 감사합니다🙈♥ 오빠랑 찡코, 또또도 굿밤💖"
780,"오빠의글은언제나제맘처럼와닿네요.기분이너무좋기도하다가,위로도받다가그래요.하는것마다마다늘~~응원하고기도하고있어요,언젠가는직접볼날도꼽아기다리면서ㅎㅎ항상대기중에있답니다.ㅎㅎ같은자리에서꿋꿋하게🙆🙆 하루하루화이팅넘치게~오늘도아자아자!💪"
781,오빠의 부드러운 손길에 찡이 사르르~~^^ 참 편안해보이네요^^ 오빠 오늘도 애쓰셨는데 푹 쉬세요^^ 약간 감기 기운이 있어 후기는 오늘 못 쓸 것 같고 다음에 다시 보고 꼭 쓸게요^^ 따뜻하게 주무세요^^❤️
782,찡코 너무 예뻐요 😘 good night :) 💤
783,So cute😍😘
784,加油 可愛的貓
785,💙Awww. Content kitty. 💙 Sweet dreams! 💙
786,❤️
787,찡코님 이 어리광피우고있습니다 ㅎㅎ
788,오빠오늘도 화이팅 ❤️
789,우아아ㅜㅜ오빠 유튜브 무조건구독😍
790,오늘도 고생많으셨어요 꿀잠주무셔용~~😴😴😴
791,Love you ✨
792,😴😴😴 상나잇 *˘︶˘*
793,😻
794,😍😍😍😍
795,So much cute 😍 Wish you have sweet dreams 😊
796,Boa tarde... Mas que adorável gatinho.😊🇵🇹 Adeus.
797,Saranghae~~~
798,감사합니다!❤️
799,❤️❤️❤️
800,love U~have a good night.( will always support U!
801,😍
802,😍❤
803,😍😍😍
804,힘든세월 냥이랑 잘견뎌줘서 대견해요👍👍👍👏👏👏
805,힘내세요💖
806,우리 팡이랑 닮았어요ㅎㅎ
807,😍
808,❤️
809,❤️❤️
810,😍😍😍😍😍 화이팅하세요^^♥
811,I love you ❤️❤️
812,💞
813,오구오구😍😍😍🙌🙌🙌
814,So beautiful ❤️❤️
815,집사님 잘자요~~~
816,❤️
817,냥이와 함께 산다는건 행복입니당~~~^.^👍👍👍
818,😍
819,저도사랑합니다 . 수고하셨어요 오늘도화이팅❤️
820,😍😍😍what a cutie pie😍😍😍
821,🌙
822,👍👍👍👍👍👍👍
823,😍😍😍
824,可愛い♥️
825,상민오빠의 글은 늘 기분이좋아요🤗 제아들 이름도 상민이랍니다~ㅎㅎㅎ 오빠도 굿밤 꿀밤되세요~~~
826,Que bello
827,찡이가 아빠를 사랑스러운 눈으로 쳐다보네요~❤️
828,찡코야 잘자~~
829,🥺 it’s so cute I can’t handle it
830,What kind of cat is that? My daughter loves cats and she wants to have one like that. 😊
831,항상 멋있는 상민씨 결혼해서 잘 사는 모습 보고 싶어요 ^^
832,Pshilash nabuin😭
833,오늘두 수고많으셨어요~~ 편안한밤되세요 찡꼬도잘장~^^♡♡#
834,Is that Heebum's cousin? 😁
835,상나잇😍🌙
836,
837,
838,
839,
840,
841,
842,
843,
844,
845,
846,
847,
