,댓글,악플여부,출처
34485,김병민 참가했으면 우승각인데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28633,언니면 주고 받을생각 안할듯,,./data\이슈 콕.csv
32076,너 15만원이라 하지 않았니,,./data\인사이트.csv
37184,저거 뭔데 나 진짜 첨들어봄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31219,홀 ㅠㅠ근데 직업정신투철하셔,,./data\인사이트.csv
28468,18개로군 십팔이군 십팔이야,,./data\이슈 콕.csv
40482,뭔 스님이 저런 집에서 사냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39479,개오랜만이다 게이야 2ㅇㅂ줌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37227,일격에 즉사하는거 시발 ㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34650,또 들어오라 했나 보네ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31224,어휴 이놈의 코로나 개지겨워,,./data\인사이트.csv
32387,잘못 떠들었다간 진짜 죽거든,,./data\인사이트.csv
37290,저 앞에 유리병은 뭐냐 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41352,ㅋㅋㅋ존나 이기적인 유전자들,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35906,오 ㅋㅋ고생하라 이기야 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28779,그냥 물어보고 싶음 넌 어떰,,./data\이슈 콕.csv
28516,7개는 무슨 17개가 넘는데,,./data\이슈 콕.csv
32775,충전기도 안줘 수리도 안해줘,,./data\인사이트_biz.csv
40541,나한테 버려라그게 무소유니라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28629,넌 걍 내가 빌려달란데로 줘,,./data\이슈 콕.csv
28974,하루가 아니라 전체공개 가능,,./data\이슈이슈.csv
28826,music is my life,,./data\이슈 콕.csv
41879,주류언론 중 오직 폭스만 언론,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28744,넌 왜 태그가 빠졌냐 너도해바,,./data\이슈 콕.csv
33481,ㅡㅡ 이런 거까지 알아야 하나,,./data\인사이트_ent.csv
28752,화장실이 급해서라고 생각했는디,,./data\이슈 콕.csv
29202,오 멋잇다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,,./data\인사이트.csv
35032,오지게도 해 처먹네 빙신들 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36885,시발 외국년말곤 다 다메네ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39225,한국 언론인들은 사명감도 없어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38942,웬그막은 노잼 순풍산부인과 잼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34873,Killed In Action,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34290,그것도 당연히 쳐야지 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28699,여기서 나타나는 빛재강의 인성,,./data\이슈 콕.csv
42034,ㄹㅇ 미베인이 최고인줄알았는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42389,조지아는 기각 안되었나보노ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43415,ㅋㅋㅋ 네 다음 짱꼴라 검둥이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34289,입이 제일 많이 개선된거같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29186,멋진주민들이세요 복받으실꺼에요,,./data\인사이트.csv
39226,개시발새끼들임아주 인간이 아님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41341,영구박제해서 교육자료로 써야함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28189,You are the best,,./data\이상민.csv
37654,운 좋게 어케 하다 보니 땄다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42411,지잡은 족보 보고 그대로 베낌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36883,다 거르고 나 줘 맛 좀 보자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33442,내가하면 로맨스 남이하면 불륜,,./data\인사이트_ent.csv
38977,출가하기위해 삭발중이신 레카ㅜ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39082,끈질기게 버텨야지 사퇴를 하냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37948,일본 손님 왔다는 구라를 믿냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35190,특활비를 쓰는게 문제잔아 씨발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42407,난 걍 넘겼는데말하니깐 알앗음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28106,Ill watch it now,,./data\이상민.csv
33490,음이게 ㄹㅇ 팬들이 원하는거지,,./data\인사이트_ent.csv
33589,임포스터 한명이 있는것 같은데,,./data\인사이트_ent.csv
33586,으이구 이쁜것들끼리 울고 그래,,./data\인사이트_ent.csv
40387,한 방에 정리해주노ㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34771,애비가 니 인생을 말아먹었구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42466,홍진영 아버지가 이명박 지지자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39173,유상무하고 싸우면 누가 이기냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42206,바로 잡느냐 묵과하느냐의 차이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41073,바로 연방FBI에서 체포하겟지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35298,일단 6명 고향부터 까봐라이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33734,에이 얘보단 장혁이 더 어울려,,./data\인사이트_ent.csv
36812,반드시겟지 못배운티내노 글쓴이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29343,둘이 진짜 모야ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
34214,피오후 얼마나 함몰음경이였으면,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38727,흑인은 Soul 그 자체랑께여,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35347,4년은 너무 짧지 않니 게이야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39042,혜인스 인세 줜나 나올거같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28788,세상에 온세상모두가 요거하나봐,,./data\이슈 콕.csv
34948,닥치고 효자게이는 무조건 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35063,조지아주는 미국의 전라도입니꽈,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33699,준열씨 요잇네 역시 30대인가,,./data\인사이트_ent.csv
34125,황금알을 낳는 거위배를 갈랐노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28971,야 우리 둘 꺼 공개 가능하냐,,./data\이슈이슈.csv
29286,설거지 좀 해도 10분이면 됨,,./data\인사이트.csv
42212,13만번이지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28957,우리 안받기 해야하는거 아니냐,,./data\이슈이슈.csv
42071,어그로 끌지말고 오유나 가세요,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35321,ㅋㅋ 마지막멘트 맘에드노 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43348,이젠 좌파들이 팩트가 되버렸네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34184,세금은 저런곳에 쓰라고있는거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36746,하아 애국보수의 길은 험난하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34751,더 좋은모델로 안해줘서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35331,조선이 좆 안 됐었던 적이라도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36852,ㅋㅋㅋㅋ아 ㅈㄴ웃엇네 아침부터,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43402,잘못된 자료에 놀아나지마라 좀,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42082,올것이 왔노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43401,좆됐다아무 이상없다 ㄹㅇㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33661,아 ㅆㅂㅋㅋㅋㅋ 틈새 개웃기네,,./data\인사이트_ent.csv
43329,쳐자라 븅신아니인생바뀌는거없어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29331,이거야 오늘 아침 니ㅋㅋㅋㅋㅋ,,./data\인사이트.csv
38861,이젠 폭스도 좆족만드네 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38968,나훈아도 곧 암살당할듯 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38039,저기 어디냐일롬보 게이 나와라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34690,5프로 좋아하네 ㅋㅋ 링크줘봐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40139,와 개더럽네 부모가 중국인인듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33755,얘는 12일인데 빼빼로받았는데,,./data\인사이트_ent.csv
28727,2주년째 한번 갈까 ㅋㅋㅋㅋㅋ,,./data\이슈 콕.csv
29379,미역국끓여주면 내가 설거지해쥼,,./data\인사이트.csv
36780,사실상 퀴어 사이트 ㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43294,가세연은 이제 신뢰가 떨어진다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35081,증거를 대야지 시발 트윗 말고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29096,왜 느낌이 다른거죠ㅋㅋㅋㅋㅋㅋ,,./data\이슈이슈.csv
28735,누군가 죽여서라고 생각했는ㄷㅔ,,./data\이슈 콕.csv
34540,2등 날이랑 같거나 하루많겠지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34539,그래서 1등이 며칠 버틴 건데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28823,music is my life,,./data\이슈 콕.csv
29227,ㅋㅋㅋ마피아 게임했다는데ㅋㅋㅋ,,./data\인사이트.csv
41311,누가 쓰리썸 좀 올려줘라 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42155,한국 부정선거는 다시 조사안함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34526,잼있겠다 ㅋㅋㅋ 프로이름 모꼬,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35253,개소리라서 틀니만 빨고있으니까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39132,역시 관상 참 아나운서네 역시,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29079,오늘 범인을 잡았다 겨울이었다,,./data\이슈이슈.csv
40211,짱개인구가 얼만데 이런소리하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41936,와 드디어 시동 걸었노ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34844,11년식으로 바꿔드려서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37606,난 7년 동안 5렙인데 ㅎㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42201,싀팔것들스키 미국 계좌 올려라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42441,저 애비그유명한 뉴라이트 아님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28790,니남친 알람 이러면 어떨것같아,,./data\이슈 콕.csv
33555,아 샹 챙럼새끼 내 추억 내놔,,./data\인사이트_ent.csv
33551,넌 날 아프게하는 사람이 아냐,,./data\인사이트_ent.csv
42106,미베인이 최고의 선거전문가라매,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34395,말이 안되는데 진짜 맞냐 저거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34396,인방충 꼴 보기 싫어서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39049,믿을만한 스는 성호스밖에 없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39163,그래 늦지만이제 부터 시작이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34596,일러 줘서 미국 입국 못시키게,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29074,주영이는 야마가돌았다겨울이였다,,./data\이슈이슈.csv
34044,배달도 10시 이후에 못함 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37894,가입일 2020년 11월 2일,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34406,우승자 잘생겨졌네ㅋㅋㅋㅋㅋㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29372,모두가 평화로운 식세기 이모님,,./data\인사이트.csv
33794,예이예 앞으로 공유다인 예이예,,./data\인사이트_ent.csv
40458,ㅋㅋ 유소유소유소유소유소유소유,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33804,차태현 믿고 있었다능 ㅜㅜㅜㅜ,,./data\인사이트_ent.csv
34809,ㅠㅠ ㅎ ㅅㄲ 존나 멋지노2ㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34741,짱꼴라의 개부터 다 죽여야 함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29148,풀발 풀소유 ㄹㅇ 속세템 갑부,,./data\인사이트.csv
28703,100만원도 빌려주는 내 친구,,./data\이슈 콕.csv
28820,마지막 깊이 공감되는 말이네여,,./data\이슈 콕.csv
36646,아마존프라임에서 볼 수 있을걸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36709,바텀도 마인드가 한녀못지않다며,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40944,홍어랑 조선족은 살처분이맞긴함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31181,에바야 나 알바갈때272어제도,,./data\인사이트.csv
31183,버스탈때 94써야된다고 알겟어,,./data\인사이트.csv
31599,인범씨가 왜 익숙한가 했다 야,,./data\인사이트.csv
30739,단식투쟁 제발 말리지마세요제발,,./data\인사이트.csv
36582,윤지오는 누가 더 쎌까ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40497,이새끼 스님맞냐 ㅋㅋㅋㅋ 씨발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40959,환구시보에서 인턴이라도 했었니,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39451,이게 얼마만의 정보글이냐 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31803,여자들은 이런 평등 싫어해요ㅋ,,./data\인사이트.csv
40377,홍석천 이상민 비슷한부류아니노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38499,문재앙 보유국 든든하다 이기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38340,이런 글은 씨발 인기글 가야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29622,미친놈 아냐 가정교육 독학했나,,./data\인사이트.csv
40427,홍석현이랑 같은 집안 사람이냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28309,그지같다진짜 미친 우울증걸릴듯,,./data\이슈 콕.csv
40989,언론을 믿지마 일베를 믿으라규,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38520,입만열면 거짓말하는 전라도 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28386,아 존나 씨발 가성비 개지리네,,./data\이슈 콕.csv
28352,샹 뭔가 쎄하다 했지뭐야 ㅋㅋ,,./data\이슈 콕.csv
42684,조바이든 부엉이 바위에 오르나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40380,능욕은 뭔석천이형 호감이야 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43496,련합뉴스 사장 문재인이 임명함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31230,열체크에도 반응이 없는데무섭당,,./data\인사이트.csv
28581,색채능력 상 나온 8의 눈이다,,./data\이슈 콕.csv
36090,뭐라고치노합성이 아니라 진짜노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31363,ㄴㄴ 난 7로 시작하는거만 탐,,./data\인사이트.csv
41155,니 애미 보지에 철근 넣고싶네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31236,기사를 보니 맘이 아프네요ㅜㅜ,,./data\인사이트.csv
37188,밑에 떨어진 저게 팡스프릴이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38446,댓글보니 괜찮은것같아서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31177,이제 버스도 조심해야하는 세상,,./data\인사이트.csv
43474,어디서 글 퍼왔냐 말하다 끊네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40364,연예인걱정이 젤 쓸모없다 ㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
27977,힘내세요 상민오빠도 피해자네요,,./data\이상민.csv
32734,남의 부부에 관심참많아 인간들,,./data\인사이트.csv
29566,나 이제 폭행 당하는거 아니가,,./data\인사이트.csv
36600,조선꺼 보지마라 속지마라 제발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36599,레이드바이울프스 존나 재미있음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32517,부기랑 해어지면 나도 이거할까,,./data\인사이트.csv
37531,ㄷㄷ 나 한국어 쫌 잘하지 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37037,관상 보아하니 바이든 당선될듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40366,마이 스카이 였는데 이름바꼈나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30778,더 줄이고 군인 월급 인상하자,,./data\인사이트.csv
42869,부정선거 하지마라고 부탁한것임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40543,무소유가아닌 다소유의 삶이시노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33140,사줭 옥수수 아이스크림도 사줭,,./data\인사이트_biz.csv
31147,헐 언니 타는 버스는 아닌가ㅠ,,./data\인사이트.csv
33016,대출이여도 집사놓길 잘한거같아,,./data\인사이트_biz.csv
28014,So beautiful omg,,./data\이상민.csv
32198,27만원 오진다 여윽시 봥싕혘,,./data\인사이트.csv
30084,아니 시발 인사이트 적당히해라,,./data\인사이트.csv
36341,자 어서 후속 정정기사 내야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28220,콤비여 둘이탁오빠 배꼽 빠져요,,./data\이상민.csv
32515,세빈 너가 여친 자리 노려바라,,./data\인사이트.csv
37885,개 아마추어탕 개씹버러지새끼들,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32513,사람은 믿음의 대상이 아니랬어,,./data\인사이트.csv
28268,what a cutie pie,,./data\이상민.csv
40526,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우문현답이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35562,바로 밑에 한 새끼 왔노 이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38548,피부보니까 딸딸이는 존나 칠듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28224,상마인드형님 오늘도 힘내십시오,,./data\이상민.csv
42767,재네들 풍자하는게 차원이 다름,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30442,이거봐 세상이 미쳐돌아간다니까,,./data\인사이트.csv
30257,마피아 ㅋㅋㅋㅋㅋ 웃픈일이네요,,./data\인사이트.csv
40950,바이든 선거캠프 알바새끼 꺼져,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37185,저기 나와있네 충격흡수 지지대,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31636,훈련 안하고 어딜 돌아다닌거냐,,./data\인사이트.csv
40657,댓글로봐서는 춘장이 닌거같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32357,너무 방탄인기 이용하려는 느낌,,./data\인사이트.csv
39746,피해자 가족들이 너무 좋아할듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32358,콘서트 27만원 미친거 아니냐,,./data\인사이트.csv
32360,방시혁 머리엔 돈밖에 안들엇나,,./data\인사이트.csv
30019,그래서 주제가 마피아게임인건가,,./data\인사이트.csv
41705,조센은 선진국 아니다후진국이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36275,우열을 가리기힘듬 둘다 씨발임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31294,혹시나해사 그래서 버스못타겠어,,./data\인사이트.csv
29722,이건 살인이랑 똑같은거 아니야,,./data\인사이트.csv
35873,니가 애국자다 애국이 별거있냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32921,이명박그네 탓하는 개돼지 없제,,./data\인사이트_biz.csv
28228,그 투명 마스크 따뜻해보이네요,,./data\이상민.csv
30319,어디 워홀왔냐 열탕기 돌게하네,,./data\인사이트.csv
42667,오랜만에 일베 글로 웃고 간다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32850,민지야 너 11 사기를 잘했다,,./data\인사이트_biz.csv
31340,헐 ㅠㅠ 아버님 조심하셔야겠다,,./data\인사이트.csv
35858,평생 미국 갈일이나 있겠냐에효,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32859,아니 이번에 12 골때림 그냥,,./data\인사이트_biz.csv
35665,며칠째 보는 복붙이냐신기할지경,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30006,그냥 온라인으로 어몽어스해야해,,./data\인사이트.csv
32861,ㅋㅋㅋㅋㅋ 안바꾼거 신의 한수,,./data\인사이트_biz.csv
31315,오늘 다시 200명 넘음 ㅠㅠ,,./data\인사이트.csv
35668,틀이라 써놓고 구울이라 읽는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42656,바이든이 갑자기 친숙해졌음 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31672,갈수록 더 나오는거같냐오ㅐ ㅠ,,./data\인사이트.csv
39942,못 배워쳐먹었누 ㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39751,세번하고 토막살인 당해도 가능,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28325,전에 찍었던 사진이라고 한다면,,./data\이슈 콕.csv
30674,사회 나올 생각 자체를 하지마,,./data\인사이트.csv
41477,조선 우파와는 차원이 다르구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39826,응염보성 여친들 ㅅㅌㅊ ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40635,참리더 인정 갓럼프 성님 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28521,그으으으냥 아주 예민 보스인데,,./data\이슈 콕.csv
36472,모든 걸 다 가진 무소유 스님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29752,50프로 생각 없는 사람 많네,,./data\인사이트.csv
39552,일본 유곽 복장들이 존나 꼴림,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43210,아무리무식해도 일베충들만하겠냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30695,잘해서 들어가 있는줄 아나보네,,./data\인사이트.csv
30292,어몽어스한건갘ㅋㅋㅋ 어쩔 ㅠㅜ,,./data\인사이트.csv
30293,마피아게임 ㅎㅎㅎ웃긴다 ㅋㅋㅋ,,./data\인사이트.csv
37360,권총파지 제대로 안해서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37520,게이는 그냥 평소대로 좌파해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38216,그럼 행정쪽 아니얌 으으 ㅡㅡ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31724,이게 맞는거고 당연한거 아닌가,,./data\인사이트.csv
28649,쌉가능 너라면 그냥 줄수도있덩,,./data\이슈 콕.csv
38213,형아가 나 따뜻한 물로 씻겨죠,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31782,용기있는 행동이네요 응원합니다,,./data\인사이트.csv
43020,그래 천안문은 나쁜게 아니란다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37182,뭔데 판스프링이란거 첨들어보노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31266,버스에서 음료수 먹지 말라구요,,./data\인사이트.csv
31649,양성반응은 뭐야 양성이라는건가,,./data\인사이트.csv
36477,자네 나와함께 일해보지 않겠나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37450,역시 도람프 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28329,오우 세라핀 삭제될 것 같은데,,./data\이슈 콕.csv
41831,강간인형 내 오른손 강간손됐노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32834,당분간 조심히 써여겠구만 그래,,./data\인사이트_biz.csv
36575,고소미 먹을거같은덴엥네엥ㅇㅇ엥,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38513,shut the fuck up,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30029,이놈에 마피아들 감옥에 처 너,,./data\인사이트.csv
37489,설레발 치지 말고 걍 지켜봐라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36572,비위 상하니까 그만 좀 올려라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41742,업체에서 관세청장을 고소해야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31707,와미쳤다 진짜 어쩌냐미쳣다ㄹㅇ,,./data\인사이트.csv
39955,진짜 존나 못배워먹었네 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31127,나 어제 탄거 272번이였는데,,./data\인사이트.csv
35730,우체국장이 민주당 끄나풀이니까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31884,질샌더가 뭔지 몰라서 다행이다,,./data\인사이트.csv
30953,수준에 맞는 대학을 원하면 됨,,./data\인사이트.csv
36024,그런데 쟤는 응디가 왜 저러냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39890,재들은 서로 비즈니스 관계잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33303,잘됐네요분리해서 그냥 버렸는데,,./data\인사이트_biz.csv
39724,그럼 언론한테 소송을 걸어야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30952,독일 FSJ제도 국내도입 시급,,./data\인사이트.csv
32641,가지랑 애호박이 버거에 선넘네,,./data\인사이트.csv
39474,정보게이 ㅇㅂ ㅇㅂ ㅇㅂ ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36401,발에 스위치 달렸놐ㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36002,저 여자는 평생 결혼 못하겠네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32541,타투 이제 ㅈㄴ 많이 사겨야지,,./data\인사이트.csv
30126,손흥민은뭐든지잘하나 ㅎㅎㅎㅎㅎ,,./data\인사이트.csv
36021,우리 게이는 아스가르드 응디노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40472,강연이랑 인세로 돈버는거니 뭐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36048,어떻게 보면 브베 닮기도 했고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29503,이게현실이다진짜 집에만 계시길,,./data\인사이트.csv
