,댓글,악플여부,출처
88436,늘 감사합니다,0,./data\청와대댓글.csv
84714,일본 다이스키,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80675,궁뎅이 만져서,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88664,헐 최자 야탑,0,./data\최자.csv
88676,멋있어요 ㅎㅎ,0,./data\최자.csv
85335,So cute,,./data\장성규.csv
80539,특종도 아니네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80939,근데 전라도임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85459,드디어 에뛰드,0,./data\장성규.csv
91283,오빠 어디예요,0,./data\홍석천.csv
86694,아우 깜짝이야,0,./data\장성규.csv
80574,ㅇㄱㄹㅇ ㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75878,ㅈㅈㅂ 2ㅈㅎ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80908,그래서 어딘데,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85370,내가 뭘본거지,0,./data\장성규.csv
80893,518싸이언쓰,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86679,이 섹시 봐라,0,./data\장성규.csv
86580,댓글 미치겠다,0,./data\장성규.csv
86362,피곤해 보인다,0,./data\장성규.csv
83370,이제 않이쁘네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88662,성재야 이거다,0,./data\최자.csv
89048,먹적의 향기가,0,./data\최자.csv
86661,아2 깜짝이야,0,./data\장성규.csv
89057,진짜 마시게따,0,./data\최자.csv
83358,나라 망신이다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82606,is 가 야임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80657,원본 문제인임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88665,그치 ㅋㅋㅋㅋ,0,./data\최자.csv
76320,디플레 아닌가,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89866,So cute,,./data\함소원.csv
76692,좆 흙수저동네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86925,큰성규 최고네,0,./data\장성규.csv
82659,잘한다 멋있다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81563,십팔단지 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88283,늘 응원합니다,0,./data\청와대댓글.csv
85415,드디어 에뛰드,0,./data\장성규.csv
86445,잘만 되는데영,0,./data\장성규.csv
80111,분신자살 ㄱㄱ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81269,막짤 ㅅㅂㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86836,아 대박쌍성규,0,./data\장성규.csv
83503,뭐여 7시였어,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81615,간단한데 웃음,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89640,역시 현명해요,0,./data\함소원.csv
81166,빨렙홍어 검거,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80125,어 제발 해라,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88272,한국인은 밥심,0,./data\청와대댓글.csv
81148,씨발 홍어새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
84794,행게이 닥ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89642,언니 짱 멋짐,0,./data\함소원.csv
86437,그냥 그만해요,0,./data\장성규.csv
86841,쌍성규 크로스,0,./data\장성규.csv
85732,이거 성지될듯,0,./data\장성규.csv
88897,형 언제왔어요,0,./data\최자.csv
86465,잘못 읽을 뻔,0,./data\장성규.csv
86404,화장했네요 ㅋ,0,./data\장성규.csv
86912,우와 끼리끼리,0,./data\장성규.csv
86843,투성규 짱좋아,0,./data\장성규.csv
88859,커버가 멋져요,0,./data\최자.csv
85268,앗 스포인가요,0,./data\장성규.csv
86838,재밌게 보세요,0,./data\장성규.csv
89030,오마이갓 꿉당,0,./data\최자.csv
88474,늘 감사합니다,0,./data\청와대댓글.csv
85272,이쁘다 에뛰드,0,./data\장성규.csv
85410,형 아니 누나,0,./data\장성규.csv
89621,다 잘 돼 길,0,./data\함소원.csv
89194,아놔 배고프네,0,./data\최자.csv
81600,검스 갈라찢기,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86497,아이돌 같아요,0,./data\장성규.csv
90157,언니 기여워용,0,./data\함소원.csv
86495,걍 하고싶었움,0,./data\장성규.csv
85292,레게노 ㄷ ㄷ,0,./data\장성규.csv
81185,콜로라도 이하,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86425,형 팔이 얼면,0,./data\장성규.csv
82560,닉값 ㅆㅅㅌㅊ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85283,각선미 지린다,0,./data\장성규.csv
76653,이부망천 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
77034,네 다음 문빠,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
76032,속이 시원하네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89156,Ngon qu,,./data\최자.csv
88861,최강형 화이팅,0,./data\최자.csv
86937,장성규님 못봄,0,./data\장성규.csv
84713,정상생활 가능,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90173,So sexy,,./data\함소원.csv
86487,섹시하지 않니,0,./data\장성규.csv
80910,금욕하는 이유는,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81187,하루종일 냄새남,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86448,어음 오 아 예,0,./data\장성규.csv
76185,이탈리아도 그럼,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90133,언니 넘 이뻐요,0,./data\함소원.csv
81211,시발 저걸 시발,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86440,오마나 깜딱이야,0,./data\장성규.csv
90786,정말 맛나겠어요,0,./data\홍석천.csv
83130,축협에서 보내줌,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91221,항상 감사드려요,0,./data\홍석천.csv
81197,리틀보이 고양이,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83303,윤미향이 보인다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
76564,체중계 부서진듯,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
84296,저학력 망상 ㄴ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85936,웡 많이 컸네유,0,./data\장성규.csv
85441,왜 이쁘신건가요,0,./data\장성규.csv
87650,소신쟁이 ㅋㅋㅋ,0,./data\장성규.csv
77920,좋은친구들 추천,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87893,등산 같이함가자,0,./data\장성규.csv
88753,넘넘 러블리해요,0,./data\최자.csv
83281,이새끼 새끼난년,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90764,그리운 마이타이,0,./data\홍석천.csv
85830,헐잠옷구입 시급,0,./data\장성규.csv
90845,오늘 멘트 대박,0,./data\홍석천.csv
87641,멋진 소신입니다,0,./data\장성규.csv
83174,라면만 먹엇서요,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87925,기부동참 고마워,0,./data\장성규.csv
87926,우와 잘생겼어요,0,./data\장성규.csv
81246,줄리안강 적폐행,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87592,오모 윤주님이랑,0,./data\장성규.csv
80798,그반대라 ㅁㅈㅎ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89316,be happy,,./data\함소원.csv
78665,존나 자랑스럽다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85064,드디어 에뛰드를,0,./data\장성규.csv
81393,저흑인왜 랩하노,1,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89834,성격좀 고치세요,0,./data\함소원.csv
88977,힝 ㅜ 왓나보다,0,./data\최자.csv
84015,너부터 압수수색,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78684,면상 흑칠 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82770,부처가 따로엄내,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80783,지금은 없어졌네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83328,뭐하노 민정게이,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87564,매주 기다립니당,0,./data\장성규.csv
86620,그그만 ㅋㅋㅋㅋ,0,./data\장성규.csv
82353,우상화 공산당임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80807,보나마나 전라도,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85823,발목넘 얄부시당,0,./data\장성규.csv
86438,섹시해지는 화장,0,./data\장성규.csv
80856,공유점해라 시발,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81214,잡았다 홍어새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83278,왜케 울상이된거,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
77894,미재앙이네 ㄷㄷ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90752,해외배송 플리즈,0,./data\홍석천.csv
83306,그렇게 잘 빤대,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87915,아싸 첫댓 ㅋㅋ,0,./data\장성규.csv
85366,와 진짜 드디어,0,./data\장성규.csv
85945,아 너무 이쁘다,0,./data\장성규.csv
78553,모발이 풍성하네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82092,구글 번역 맞노,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82087,고마워 지우지마,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
77890,암기교육 세대노,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87602,성규형 빵꾸똥꾸,0,./data\장성규.csv
78588,대한항공은 ㄴㄴ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80818,진짜 미친놈이네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78598,경상도가 보인다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86432,형님 그만하십쇼,0,./data\장성규.csv
85939,아빠 많이 닮음,0,./data\장성규.csv
77955,뇌절 페페 ㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81176,줄리엔햄님 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86560,되게 잘하시는뎅,0,./data\장성규.csv
90198,언니 스릉합니당,0,./data\함소원.csv
81070,갈비가 착하다고,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86392,왜 케이 닮았냐,0,./data\장성규.csv
85875,든든한 아빠세요,0,./data\장성규.csv
86515,색시아니니 다행,0,./data\장성규.csv
87758,Hero dad,,./data\장성규.csv
86483,이런 남자 어때,0,./data\장성규.csv
85625,왜 가시는거에요,0,./data\장성규.csv
78057,어께 존나 좁노,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87757,웅 아빠 사랑해,0,./data\장성규.csv
83204,아 이민 마렵네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
76127,진짜 거지됨 ㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78025,시발 나도 해줘,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81043,얘는 남자답던데,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90180,언제 또 할까요,0,./data\함소원.csv
87852,멋진아빠 뀨디님,0,./data\장성규.csv
84269,그게 선택이었음,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78256,서울시장감 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91216,홍보 감사합니다,0,./data\홍석천.csv
85870,화질 차이 무엇,0,./data\장성규.csv
82231,강제 소환해야지,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82232,사람새낀가 ㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88552,아 ㅈ나 부릅네,0,./data\최자.csv
78102,깨워나서 ㅁㅈㅎ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87810,키는 진짜 크다,0,./data\장성규.csv
82807,존잘이네 저사진,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86499,오빠 잘생겼어용,0,./data\장성규.csv
82263,박지원이 롤모델,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87830,와예준이 쩌네요,0,./data\장성규.csv
85431,다리 라인 무엇,0,./data\장성규.csv
81089,영화만 안하면됨,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90840,갑니다 갑니다요,0,./data\홍석천.csv
84989,형 남친 있어요,0,./data\장성규.csv
88728,바람직하고 싶다,0,./data\최자.csv
82816,깜빵까진 아닐걸,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85432,와 이걸 드디어,0,./data\장성규.csv
78179,니나잘해 이것아,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86510,그만하자 성규야,0,./data\장성규.csv
84174,역시나 까고보면,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78193,국게이 ㅇㅂㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
82284,지금 알았네ㅎㅎ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81280,좀비로 되살아남,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80941,헬ㅈ선이라 가능,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87746,오우 감동스러워,0,./data\장성규.csv
87855,축하드려요 형님,0,./data\장성규.csv
85384,헐 오빠 드디어,0,./data\장성규.csv
78377,일청전쟁 ㅅㅌㅊ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89934,빠져랑 얼마예요,0,./data\함소원.csv
88548,세상 맛있겠네요,0,./data\최자.csv
86458,잠 좀 주무세요,0,./data\장성규.csv
88970,크이맛 그리운데,0,./data\최자.csv
86408,체리 몇개드셨슈,0,./data\장성규.csv
80962,악귀같은 인간들,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86546,저승사자 같네요,0,./data\장성규.csv
86557,정말 큰일입니다,0,./data\장성규.csv
77973,아아 그립읍니다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89723,함소원 팬입니다,0,./data\함소원.csv
86452,언팔해도 될까요,2,./data\장성규.csv
85440,잘어울려요 콜콜,0,./data\장성규.csv
88801,오늘도 들었는데,0,./data\최자.csv
90796,형님 맛있겠네요,0,./data\홍석천.csv
85598,짠 하네요 개편,0,./data\장성규.csv
82159,아침이네 넣을께,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90220,와 언니 예뻐요,0,./data\함소원.csv
81339,차 안찌그러졌네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86383,앜 ㅋㅋㅋㅋㅋㅋ,0,./data\장성규.csv
78358,진짜 존나 미개,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78284,나 조인좀해주라,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78285,조인해서 뭐하게,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89049,너무 좋아 진짜,0,./data\최자.csv
90823,다혀니 최애일긋,0,./data\홍석천.csv
85024,각선미 최고네요,0,./data\장성규.csv
84271,70프로 아니노,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86525,섹시아님 공포임,0,./data\장성규.csv
87857,오 뀨디 멋져요,0,./data\장성규.csv
91272,오 아름다우세요,0,./data\홍석천.csv
76524,한계치 초과ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78323,우파는 아름답다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83240,응 안돼 돌아가,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78327,서울시장 가츠아,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81017,진짜몰라서 묻냐,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89689,항상 응원합니다,0,./data\함소원.csv
78336,서초부심 돋는다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86460,무섭습니다 행님,0,./data\장성규.csv
85032,와 소원성취했다,0,./data\장성규.csv
83245,엌좌 복귀 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78272,네 다음 난독증,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78702,백만대군 ㄷㄷㄷ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78874,성수의 멀티버스,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
76145,ㄹㅇ 이게 맞지,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81784,태백산맥 씹명작,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83476,대단하노 대단혀,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
84912,좌배가 빠나보지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89557,디엠 읽어주세요,0,./data\함소원.csv
86810,한국말 잘하시네,0,./data\장성규.csv
79634,얼굴도 잘생겼네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85533,옷을맞췄나요 ㅋ,0,./data\장성규.csv
85531,각선미 부러워요,0,./data\장성규.csv
87143,미친 김성규라니,0,./data\장성규.csv
89558,역시 멋져 진짜,0,./data\함소원.csv
86264,내가말할 삐에로,0,./data\장성규.csv
87157,손흥민이 보이네,0,./data\장성규.csv
85294,각선미 실화인가,0,./data\장성규.csv
86164,ㅜㅜ 기도합니다,0,./data\장성규.csv
86824,쌍 성규 최고야,0,./data\장성규.csv
90017,짱귀요미 혜정이,0,./data\함소원.csv
75977,ㄱㅖ속 신고해라,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89569,늘 응원 합니다,0,./data\함소원.csv
76322,홍어탐지기 ㅇㅂ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81756,아니 조 또마떼,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86827,와 진짜 아이돌,0,./data\장성규.csv
89032,한비치 요기가쟈,0,./data\최자.csv
85217,넘 이쁘다 진짜,0,./data\장성규.csv
79722,다 맞는 말이네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88779,놀러가고 싶어요,0,./data\최자.csv
83728,자지까고 똥싸고,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80312,일리 있다 ㄹㅇ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79593,꿀빠는 우덜식ㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79463,아이고 무서워라,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85551,넘 잘 어울리심,0,./data\장성규.csv
90497,멋있으세요 정말,0,./data\함소원.csv
89544,볼때마다 화나네,0,./data\함소원.csv
80358,586만 꿀빠노,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81837,마닷이 어서오고,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81519,서울은 더 오름,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85482,치마핏 부러워요,0,./data\장성규.csv
85545,오우 오미이 갓,0,./data\장성규.csv
76395,빽대가리 개영삼,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83773,너무 무섭노ㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87202,진짜 개잘생겼다,0,./data\장성규.csv
85179,너무 아름다워요,0,./data\장성규.csv
85541,외ㄷ드뎌 ㅋㅋㅋ,0,./data\장성규.csv
79529,사설탐정은 ㅇㅂ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79530,여욱시 7시랑께,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83752,북괴식 협박이네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79564,청년이 아니잖아,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85540,각선미 ㅋㅋㅋㅋ,0,./data\장성규.csv
88614,헐 나도 갓는데,0,./data\최자.csv
80330,ㄹㅇ ㅋㅋㅋㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85539,왜 잘어울리시죠,0,./data\장성규.csv
89752,방송은 설정일뿐,0,./data\함소원.csv
90332,정말 예쁜 언니,0,./data\함소원.csv
87164,투성규쓰 멋져요,0,./data\장성규.csv
87106,순간 손흥민인줄,0,./data\장성규.csv
83504,걍 과학이지 뭐,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85497,꺄이뻐요 ㅋㄱㄲ,0,./data\장성규.csv
75979,진짜 싫다 ㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79934,애플이니까 가능,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
91182,유쾌한 홍마담님,0,./data\홍석천.csv
86997,성규가 성규에게,0,./data\장성규.csv
86230,박나래 아니에요,0,./data\장성규.csv
86993,형이거 언제해요,0,./data\장성규.csv
86913,이거보고 알았지,0,./data\장성규.csv
86915,진짜 재미있어요,0,./data\장성규.csv
85253,아저씨 왜귀여워,0,./data\장성규.csv
90385,소원님 멋있어용,0,./data\함소원.csv
81660,ㄹㅇ ㅋㅋㅋㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90064,소원언니 힘내요,0,./data\함소원.csv
86216,헐리웃 갑시드아,0,./data\장성규.csv
86978,더블규 영원하라,0,./data\장성규.csv
81625,한달 더 연장함,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86973,나랑도 같이가염,0,./data\장성규.csv
86972,내최애 프로그램,0,./data\장성규.csv
86971,성규 성규 성규,0,./data\장성규.csv
86931,오 킹키하셨군요,0,./data\장성규.csv
85504,형 많이 힘들어,0,./data\장성규.csv
86962,꺅 쌍규최고ㅠㅠ,0,./data\장성규.csv
85257,그와중에 각선미,0,./data\장성규.csv
89019,나도 껴줘 담에,0,./data\최자.csv
85258,몸무게도 무겁지,0,./data\장성규.csv
86947,삼촌 머리해쒀여,0,./data\장성규.csv
90392,이뻐요 소원언니,0,./data\함소원.csv
80116,ㅅㅂ 적폐 ㅉㅉ,1,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88610,방이동두 있는뎅,0,./data\최자.csv
86204,굳이 이렇게까지,0,./data\장성규.csv
86201,애기가 안우나요,0,./data\장성규.csv
79750,관상이 철구인데,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85521,어누누나 예뻐요,0,./data\장성규.csv
90451,초록색은 뭔가요,0,./data\함소원.csv
87067,너무 재밌자나여,0,./data\장성규.csv
88625,그것이 사랑이다,0,./data\최자.csv
86184,의외로 잘어울림,0,./data\장성규.csv
79797,머리긴놈은 뭐다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86252,너무 무서운데요,0,./data\장성규.csv
87055,이분 반일하시네,0,./data\장성규.csv
76362,홍어도 일베하네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86250,애들 안울엇어요,0,./data\장성규.csv
86862,작은성규 큰성규,0,./data\장성규.csv
85288,역시 남자는핑쿠,0,./data\장성규.csv
83531,전라도가 저렇지,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
79820,몸통은 이니니라,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90444,혜정이 넘 이뻥,0,./data\함소원.csv
86194,아이고 깜짝이야,0,./data\장성규.csv
85281,다리가 너무이쁨,0,./data\장성규.csv
87038,어제봣어요 이거,0,./data\장성규.csv
79850,옵티머스 프라임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86894,저두 곧 갑니다,0,./data\장성규.csv
79863,헬적화 ㅋㅋㅋㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
83636,나한태 한말이냐,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85511,오예 존잼이겟군,0,./data\장성규.csv
89592,항상 응원합니다,0,./data\함소원.csv
89616,소원님 응원해요,0,./data\함소원.csv
78708,해냈다 대한망국,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89788,진짜 가족같아요,0,./data\함소원.csv
85170,드디어 ㅋㅋㅋㅋ,0,./data\장성규.csv
89953,뒤에 현희언니다,0,./data\함소원.csv
87487,이영자 살뺀모습,0,./data\장성규.csv
87481,fan from,,./data\장성규.csv
89611,언니 응원합니다,0,./data\함소원.csv
86645,죠스바 드셨어요,0,./data\장성규.csv
85087,헐 이거 함ㅋㅋ,0,./data\장성규.csv
90118,건강 조심하시고,0,./data\함소원.csv
86649,와 류준열오빠다,0,./data\장성규.csv
78890,존못인데 뒤진놈,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88761,아가멍멍 귀엽다,0,./data\최자.csv
86652,으이그 ㅋㅋㅋㅋ,0,./data\장성규.csv
86643,하나도 안 섹시,0,./data\장성규.csv
86330,팔로우 끊을게요,2,./data\장성규.csv
90680,정말 그런 존재,0,./data\홍석천.csv
85563,실제로 보고싶다,0,./data\장성규.csv
78970,분탕 신고 ㅂ2,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80614,멘탈 ㄱㅆㅅㅌㅊ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86676,더 섹시해져야돼,0,./data\장성규.csv
82919,건드린 씨바련아,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85114,드디어 에뛰드다,0,./data\장성규.csv
90268,어트케 주문해융,0,./data\함소원.csv
83376,그새 늙었노 ㄷ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90672,그런 존재입니다,0,./data\홍석천.csv
80582,중국인 짱개년들,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
85106,나 오늘 봣자너,0,./data\장성규.csv
87490,이럼 존댓말이죠,0,./data\장성규.csv
85358,삥쿠곤듀 장성규,0,./data\장성규.csv
87491,그는 신이었었다,0,./data\장성규.csv
87557,이 방송 재밌오,0,./data\장성규.csv
87556,오늘 꼭 봐야지,0,./data\장성규.csv
90727,오 이건 탐나요,0,./data\홍석천.csv
80771,닉봐 으으 ㅡㅡ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81394,난 폭력이 싫어,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80769,가브리엘은 머얌,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
88979,야 ㅈㄴ맛있겠다,0,./data\최자.csv
83335,쟤는 진짜 ㅡㅡ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90722,요것도 주문와료,0,./data\홍석천.csv
78759,프사 좆극혐이네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
90721,요거 맛있겠어용,0,./data\홍석천.csv
76258,일베식 내불남로,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80754,김계란이랑은 왜,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
80750,성추행 응디 ㅋ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
86346,잘하고 있는걸요,0,./data\장성규.csv
86639,김동성 선수인줄,0,./data\장성규.csv
83343,얼굴 확변했노ㅎ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78819,시진핑빠직 ㅡㅡ,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87502,간장게장 팝니다,0,./data\장성규.csv
80715,ㄹㅇ 이근화이팅,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
81417,주먹 까메졌겠네,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
89952,믿고 주문했어용,0,./data\함소원.csv
78836,효은이가 누구임,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
78841,고백 받고 싶다,0,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
87493,폭탄이다 피해라,0,./data\장성규.csv
88660,굴짬뽕은 하얀색,0,./data\최자.csv
