,댓글,악플여부,출처
66287,굴을 사서 챙겨먹어라 먹기싫어도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61625,그래서 인증은 없으면 ㅁㅈㅎ먹어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75613,진짜 배리나가 이렇게 되면 대박,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61160,역시 헬조선에서 착해져서는 안돼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72971,ㅋㅋㅋ 이거 쉽지않아 ㅋㅋ 말투,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73279,콩심은데 콩나고 팥심은데 팥난다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68143,한의학이 발달한 이유랑 비슷한듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69718,슬기가 ㄹㅇ 커엽게생김 ㄹㅇㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64281,ㅇㅂ 줬다그러니까 품번들 올려라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75204,이번일로 믿고전을 더욱 믿게됐다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71217,오b 아 왜 또 심술이에염 ㅡㅡ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62246,길에서 짱개 무슬림 똥남아 안봄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66300,틀탁할배 회춘으로 생명 연장하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71420,와 이걸 어케 찾아냇노 츠바련아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72970,애새끼들이 좆미개ㅇㄱㄹㅇ임 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61005,법치 무너지면 척살순위 1순위다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69715,와 슬기 귀 모양이 나이스 하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67287,지가 자승자박하는 바람에 구속됨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73393,후 좋은 중국인 많이 받아들이자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61511,닉네임 보니까 잘 뒤진 것 같노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72933,이건 볼때마다 조상이 원망스럽노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64582,서울도 정말 홍어밭 다됐노 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73401,중국인이 불쌍해 보이긴 처음이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74105,그냥 돈많이 주니까 잘싸운거잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71536,살인도무죄고 저집안박살내도무죄다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74274,저나이에 벤치 100치던 사람임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69799,관상자체가 인간미 넘치는 관상임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72860,전쟁났었나 유령마을 폐허가 됬노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71153,나도 니가 얘기해쥬서 처음알았다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73421,ㅋㅋㅋ 어떠냐 좆선보지맛이 ㅎㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60799,재용이 형도 평범한 사람이노이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65251,막짤시발 ㄹㅇ 패죽여버리고 싶노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72854,더 박살나야해 조선새끼들 돈많다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61419,인증을 못하면 애미가 창녀라더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70169,이딴 댓글을 찾고 있었다 오 ㅏ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69432,이대 다닌다고 다 꼴페미는 ㅇ님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74736,컨셉이구만니가 쓴거지티 존나난다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73332,도대체 전생에 먼 죄를 지었길래,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66766,사람 제일많이 자연사하는 정권임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61339,무슨 말이 위로가 되겠냐 힘내라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62551,니 애미 시진핑 좆빠는 소리구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71119,언론들이 쓰레기 좌파들이라 그럼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62661,영화한편 거하게 찍으면서 사네잉,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59733,kbs 너넨진짜 공영방송퇴출이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72907,저래도 일게이들 보다는 잘 살음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64599,난 안찍었는데 왜 시발 대체 왜,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73289,유튜버로 꼭지에 빨래집게 꽂아줘,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60183,그 인간도 온전치 못할거다 봐라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65530,ㅇㅈ 트랩설치까진 생각을 못했노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72934,조선은 왜이리 고려를싫어 했을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71537,와 시바얼마나 맘고생했을까줫같네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68119,눈대중 아따 나으는 김대중이랑게,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65279,괜히 엔젤 엔젤 하는게 아니구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71863,일본을 놔두고 포스코가 1위라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63734,대학병원순위는 뭔 듣보잡 순위냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66306,솔직한 이야기네거짓없이스쿼트하자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69829,이 사진 보고 반한 너한테 반함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73292,바퀴벌레약 보다 독한 조선 보지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63085,선동 ㅁㅈㅎ 10억인데 80낸다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71439,내말이 그말이랑 뭐 다른게 있니,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67626,금붙이는 모를까 골드바는 힘들지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70132,카지마라닌 일베 안하나 이자슥아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68103,당근 빳다지 게이야 여윽시 ㅎㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66000,httpsrfrcokr 들어가봐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70138,어무이 팔아서 ㅇㅂ 가니까 좋아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67047,조선족 짱개는 유전자부터 문제임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68325,귀신 붙어 재수 없게 저길 왜가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59701,쟤가 언제 티비출연 하기나 함ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71247,진심을 다해 프로포즈하는거 같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61556,삼가 고인의 명복을 빈다 힘내라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60172,검찰에도 쫙깔림 7시 출신 도배,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75124,현실은 외상 값 안 내서지 두부,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73166,명예살인이니 무죄다 당장 죽여라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64473,화면 캡처해봐 보면서 설명해줄게,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73164,같은 게이일수도 있지않을까 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73221,주작같아도 현실성 518다 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63458,이런거 쓰는애들 진짜 외국이ㄴㅑ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61271,그지새끼가 왜 그지로 살겠냐 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71305,은해 성장과정 파란만장했노ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73144,일본식 문신이래 나도 처음들었다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61508,경험 안해봐서 이런소리하지 ㅉㅉ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69016,우리는 투트랙으로 갑니다보람상조,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63619,이상한게 아님능력이 곧 매력이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65397,하이튼 조선족 색기들은 뒤져야되,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61504,잘 모르겠고 보험금은 두둑하겠네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67113,중국 반응은 호남이랑 비슷하더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74678,고점에 넘기면 좋지 뭐가 문제냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67330,한번만 더 생각하고 뎃글 달아라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63455,대형 사고도 이번정부는 걍 쌩깜,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63629,대화만 하면 다 친한거노 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62065,미국판518 터질듯 ㄷㄷㄷㄷㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61525,마누라 뒤진거 인증이나 쳐하라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69370,공부도 잘하고 이쁘네신부감 합격,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69760,배슬기 고마하고 강슬기 해야하나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68239,국힘당도 풀어주는거 싫어함 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65449,기억해라김기화 기자기자가 아니지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73190,그냥 노래방 보도라고 그래 새꺄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61149,오뎅국물에 락스 한방울씩 타주지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61430,따닥따닥 그게 인간의 본질이라서,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69909,사면 입에 넣고 빨면서 딸칠거지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65584,안믿는사람 없을거닼ㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69921,머머리도 사랑해주시는 사나 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65442,근데 성매매 한건 팩트 아니었냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60743,소년범새끼 평생 술자리썰 생겼노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67412,이재용임세령인데 안예쁠수가 없지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75129,어두운화면모드라 안낚여서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69383,심상정이 저런년 왜 밀어주는거냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75746,아 선넘네 미친놈들 오늘만 사냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61651,노짜은 문씨가 죽였다 세뇌좀비야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60431,개돼지를 국민으로 과대평가한 죄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68356,고생했다 의지 노력 게이는 일베,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61272,떡볶이 존나 맛있겠다 ㅠㅠㅠㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69371,심상정이랑 밤마다 가위치기 할듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69319,그러다 책임져야되면 인생 꼬인다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65590,진짜 민주당새끼들 죽여버리고싶다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64516,제스타캐논 인터넷 검색 나뿐이냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73904,어쨋든 물 아껴써야 되는건 맞음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68175,일단 이쁘면더 엄격하게 볼 예정,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69850,사나는 내꼬얌 절대 안 뺏길꼬얌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74118,파병다녀온 울 삼촌 항상 사랑함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70053,너효도하는거 보니부자 될거 같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61806,이런 띨빵한 논리 갖다붙이지말고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62044,저새끼들은 틈만 나면 약탈이구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64549,적화통일은 착착 진행되고 있슴메,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74167,과거를 잊은 자에게 미래는 없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74235,호금도는 말이 좀 통하지 않았나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61552,안그래도 우울한데 우울글 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75198,인천상륙작전에서 언급했던말같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70061,뭐야 죽은 동생 짤임 ㄷㄷㄷㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66217,저 할배는 당장죽어도 한이없겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62870,써글룐 불끄니까 안보이는거 보소,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60980,다소곳이 앉은거봐 ㅋㅋㅋ개설정샷,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75717,비호감인게 호감인 특이한 케이스,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73962,초딩때 통일포스터 미친듯이 그림,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64557,진짜 말도 안되는 일이 벌어지네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74239,이건 비서놈들 작살내야 정상아님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70066,효자네 근데 아재라 아무것도안줌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62102,홍어흑인똑같은 ㅎ 이라서 그러나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71651,이제보니 이근 양약 한거 아니냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74117,베트남 보지도 잘 쑤시고 다녔지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67436,삼성가 사람은 건들이는거 아니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59960,저게 무슨 부부싸움 소리냐 ㅅㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73362,저 늙다리가 허세부린걸지도 모름,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66188,지우지마라 저녁에 해결해야되니까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74139,아따 그래서 빤쓰런 한당께 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75108,홍어들이 보면 심기불편해 하겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69394,지금도 머리기르고 화장하면 이쁨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75459,요즘은 동네밥집에서소보루도 파노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70012,조선년들이랑은 그냥 결이 다르다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68367,스티커로 얼굴가린 의미가 없잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67093,조선인 10억이 모이면 중공이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73888,이거 핵대중때 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70019,곱다 얼굴도 마음도 꽃길만 가렴,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71743,내일생 여대생젖가슴과보지를위하여,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73100,누나 잠지통 도려내서 택배보내죠,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73254,누나보지 잘쪼임가족할인 해주더나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65494,좌파들이랑 여론전 떠도 이기겠노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66276,ㅁㅊㅅㄲ ㄹㅇ 욕심이 끝이 없네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73370,방생하지말고 백년해로 해랏 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
71411,저 부모들은 어떻게 살고 있을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75847,이근이이거 뭐가 자꾸 튀어나오노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61830,고대와 성대가 합치면뭐가 좋은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69745,착하다니 애가 커엽고 이뻐보인다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64838,계급이 낮을수록 하는일이 명확함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72784,"문재인과 함께 해요
경제대통령7",,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62506,네다음 일베닉네임 노래하는노부엉,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67777,이건희가 여자사원도 따먹어봤을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74970,노무현을 오무현이라 부르면 되냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60001,굿굿 휘발유를 더 부어라 이기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75687,재 운동능력 봐라 니넨 못이긴다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74339,종북좌파 대응에선 무능한건 맞지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72395,2000부르고 시작해ㅋㅋ축하한다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65863,ㄹㅇ 걍 울트라마라톤이나 해야함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62213,니 애비 이야기 나한테 하지마라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68666,재벌이 150채무 재벌이 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62715,좋은 정보다건강하게 오래 살아라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68662,소폰서면 비디오도 찍어 놨을거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72085,30 다돼가는 조카한테 뭐이런걸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63319,나도알아그리고 니보다어림 씹좆족,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62139,조만간 프랑스테러큰거하나터지겠노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72091,닌텐도가 귀신이라도 만든줄 아네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64759,그거 금장 금딱지삘 명함 아니냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75275,나오는 순간 손놓고 다시는 안감,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60965,아직도 저 컨셉 잡는게 대단하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66841,댓글 조선족새끼들 좀 보소ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
68645,싱가폴 여자들 개못생겼잖아 ㅡㅡ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74944,육상왜하냐 자전거만타도 이기는거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63964,차인표랑친해서 애매햇는데 멋지네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63965,박찬호 정치하면 뽑아줄 수 있음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72365,3천을 한번에 벌어버리네 개쩐다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65786,아 나라는 저 사람에게 야박할까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65795,케인 손흥민 영혼의 듀오다 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66410,개조1센 까는 글은 무적권 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75669,패지말고 함 봐주면 안되냐 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70390,슬기 노력도많이하고 이쁘고 착함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66101,이쯤되면 박지성은 귀여운수준이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72054,보는건 잼있넼ㅋㅋㅋ직접하기는싫노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74977,김경수 바둑이 아직 구속 안됐냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64726,보통 150그람종이마다 다름동판,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73792,듀얼트론 미만잡임돈잇으면 위패드,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66097,조선국뽕 따라오려면 아직 멀었음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73557,아ㅋㅋ 그럼 기분개씹북딱좋았겠네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69568,그럼 더해야겠노오늘 마누라로실험,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74312,저 당시에는 ㄹㅇ 선진국 같았음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74006,저거 알고나서부터 물 존나쓰는중,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64745,명함이 아니고 싸인 나눠주는거네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74013,저거 목욕탕가면 붙여져 있었는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73560,뼈때리니깐 아픈 모양이네 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59721,주진우 사진은 왜 올리냐 역겹게,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70436,있다면 있는거야 쓰니야 조용히해,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73563,왜그러냐 빨랩아 자비를 보여다오,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74098,지금도 뿔테충들 거르면 해볼만함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72064,유즈맵 존나 재밌어 보이노ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69267,ㅁㅊ 가정교육 똥꾸멍으로 받았나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60591,삼성 D램 40퍼NAND 30퍼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72448,성범죄 이제 친고죄 아니지 않냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69481,저정도 사이즈면 분향소 정품아님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61469,운지하고 싶을정도로 고통스러웠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59943,저거 전화받은 사람은 어떻게 됨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64100,연애 1년 동안에는 몇 번 했냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72108,좆냥이 씾새끼 왜 키우는지 의문,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69500,죽지말고 버텨봤으면 이정도였을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74911,바둑 한번도 안둬본 티 너무나네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69531,2근만 서서 이근 아니냐 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
60238,주진우 똥꼬나 빨고 자빠져 자라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67853,북조선파 오야지한테 보호비 상납,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64060,고마워 너는 보험비 얼마내고잇어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
75564,6번은 아줌마가 이쁘면 해당없음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70788,진짜 겨우 이 그림이야와 개황당,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
61463,힘내라 난 다행이 암을 이겨냈다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73653,카톡으로 연장좀 해주이소 캐야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64057,너무슬퍼말어라 죽음이 끝이아니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72280,에휴 ㅈㅉ 드러워서 ㅁㅈㅎ ㅡㅡ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65844,불쌍하다 우레기나봐야하는처지니깐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67900,저거 뽑은 놈들은 진짜 벌받는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
63120,3천이면 공시가 20억 넘어야됨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69524,눈물의 똥꼬쇼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
62939,최민수가 요즘 역사공부 하는거냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74877,남자 여자 실력 차이 많이 나냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73669,호텔와이파이존에서 카톡해라 이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66882,애쓴다이대로 쭉 대선까지 가즈아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73670,와 6전대 ㅋㅋ 개꿀전대임 저기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72231,변호사 비용300이면 괜찮지않나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
64040,모자란 새끼 ㅋㅋㅋㅋㅋ에휴 씨발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66474,주식회사좀 만들고 그래야지 ㅉㅉ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
67893,나중에보니 북한육군 현대화 완료,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
69525,경비원 시리즈 만들어졌노 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70689,국민은 없고 궁민만 있지 ㅈㄴㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
72187,근데 너네 회사 학력은 안 보냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74915,성폭행사건 성비위사건도 글올려줘,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74025,용맹하게 지옥으로 가라 노인들아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
70879,좌파와 유교가 결합하다니 최악임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
