,댓글,악플여부,출처
14848,항상지지합니다 감사드립니다,,./data\문재인.csv
26196,상큼함이 톡톡 이부분 킬포,,./data\유머 짤.csv
19740,장학금 사유가 여자라서ㅋㅋ,,./data\에브리타임_댓글_1113.csv
18111,옷 등 접시 넘 잘 어울림,,./data\배다해.csv
19578,저는 감시장비운용 붙었어요,,./data\에브리타임_댓글_1113.csv
19214,ㅈㄴ 크게 말해서 다 보임,,./data\에브리타임_댓글_1113.csv
15559,우리나라는 해낼 수 있어요,,./data\문재인.csv
23062,아 여유 날씨 시간 부럽댱,,./data\여행에 미치다.csv
23066,저 계곡에 들어가고싶다 ㅠ,,./data\여행에 미치다.csv
20561,삼가 고인의 명복을 빕니다,,./data\여행에 미치다.csv
22458,가을에 수원 찍고 태안 ㄱ,,./data\여행에 미치다.csv
19844,그런애들 진심 죠패야하는데,,./data\에브리타임_댓글_1113.csv
18130,헐 완전 붕어빵 모녀신데요,,./data\배다해.csv
24104,내년 생일에 데꼬가 줄꺼가,,./data\여행에 미치다.csv
25304,스위스 한달살이 ㅋ소취하자,,./data\여행에 미치다.csv
17281,아으 극성 악플러들ㅡㅡㄷㄷ,,./data\박성광.csv
20540,이제 업로드 안하나여 ㅠㅠ,,./data\여행에 미치다.csv
20530,사람도 죽었는데 그만합시다,,./data\여행에 미치다.csv
25910,들어가볼껄 그랬나 ㅋㅋㅋㅋ,,./data\여행에 미치다.csv
18042,이 집 밥 먹으러 가야겠네,,./data\배다해.csv
18388,Youre the best,,./data\스윙스.csv
19586,이미 발표가 나버렸어요 ㅠ,,./data\에브리타임_댓글_1113.csv
19488,평균이 421이라고 잘했네,,./data\에브리타임_댓글_1113.csv
25167,우리의 스위스ㅋㅋ 캠핑ㄱㄱ,,./data\여행에 미치다.csv
15535,대통령님 파이팅 건강하세요,,./data\문재인.csv
14359,네너무 안타까운 현실입니다,,./data\문재인.csv
23416,야영상으로 벌써 여행간느낌,,./data\여행에 미치다.csv
22461,다음에 여행가면 태안가보까,,./data\여행에 미치다.csv
15524,대통령님 노고가 많으십니다,,./data\문재인.csv
23310,우앙 조지아에서 6개월째래,,./data\여행에 미치다.csv
27585,와 순수한거봐사랑스러ㅜㅠㅠ,,./data\유머 짤.csv
26220,나도 일케 떼쓰면 다사주냐,,./data\유머 짤.csv
14692,문통님 쵝오세요 사랑합니다,,./data\문재인.csv
19583,운없으면 힘든 건가요 ㅠㅠ,,./data\에브리타임_댓글_1113.csv
17825,힘내세요ㅠㅠㅠ늘 응원합니다,,./data\배다해.csv
18125,오늘의 메뉴는 무엇이였나욥,,./data\배다해.csv
14613,항상 지지 하고 응원합니다,,./data\문재인.csv
23167,겨울에 제주도 가자 친구덜,,./data\여행에 미치다.csv
19859,양 1000만마리만 새보셈,,./data\에브리타임_댓글_1113.csv
15507,아무도 흔들 수 없는 나라,,./data\문재인.csv
27486,탬투니도 저런거 하나 사자,,./data\유머 짤.csv
20431,우리과에 이쁜 사람 많은뎅,,./data\에브리타임_댓글_1113.csv
22513,태안 이쁜 곳 너무 많은데,,./data\여행에 미치다.csv
14827,지소미아 폐기 주한미군철수,,./data\문재인.csv
20580,삼가 고인의 명복을 빕니다,,./data\여행에 미치다.csv
19507,오 ㅅㅂ 과거의 나 보는줄,,./data\에브리타임_댓글_1113.csv
17220,아 오ㅑㄹ케 김한남솔 같디,,./data\박성광.csv
23147,제주도 너무 가고시퍼어어엉,,./data\여행에 미치다.csv
25282,여러분들 몽골도 이렇습디다,,./data\여행에 미치다.csv
15448,항상 존경합니다 지지합니다,,./data\문재인.csv
25802,좋아요 누른 내친구 나와ㅠ,,./data\여행에 미치다.csv
27619,ㅋㅋㅋㅋ 진짜 웃겨ㅋㅋㅋㅋ,,./data\유머 짤.csv
23321,ㅠㅠ나도 저런데 갇히고싶다,,./data\여행에 미치다.csv
22423,우리 가을되면 태안여행가자,,./data\여행에 미치다.csv
27577,아 진짜 넘뽀쨕 귀여버ㅠㅠ,,./data\유머 짤.csv
23319,나중에 여기서 물수제비 ㄱ,,./data\여행에 미치다.csv
27739,넘사벽 진짜 ㄹㅇ 신의경지,,./data\유머 짤.csv
25188,이런데 살면 나도 캠핑한다,,./data\여행에 미치다.csv
25193,스위스에서도 캠핑을오손또손,,./data\여행에 미치다.csv
18356,윙스 영어에 치인다 캬아ㅏ,,./data\스윙스.csv
15466,대통령님 너무 존중 합니다,,./data\문재인.csv
15458,최고우리 문프 건강 하세요,,./data\문재인.csv
20453,남사스러운 그거 마자 ㅡㅡ,,./data\에브리타임_댓글_1113.csv
26014,너도 들어가서 좀 씻지그래,,./data\위키블루.csv
19754,나도 여자로 태어날껄 ㄲㅂ,,./data\에브리타임_댓글_1113.csv
17347,좋은곳 오셨다가셨네요포천시,,./data\박성광.csv
23656,지금 저곳은 초토화겠지ㅠㅠ,,./data\여행에 미치다.csv
14950,이 나라임 진짜 처음들어봄,,./data\문재인.csv
22445,다음 국내 여행지는 여기다,,./data\여행에 미치다.csv
17319,발을 덮었어야지 ㅠ 으이익,,./data\박성광.csv
26007,ㅡㅡ 사람답게 살아라 제발,,./data\위키블루.csv
17748,파란하늘이 넘흐 이쁘네욤ㅋ,,./data\박성광.csv
18405,진지한데 영어발음에 치이네,,./data\스윙스.csv
23650,tu te souviens,,./data\여행에 미치다.csv
19455,이래서 가정교육이 중요하지,,./data\에브리타임_댓글_1113.csv
26193,흡사 강민수랑 나 아니냐고,,./data\유머 짤.csv
20455,난 마음이 더 중요 소통왕,,./data\에브리타임_댓글_1113.csv
22427,둘째셋째 여기 다 격파 ㄱ,,./data\여행에 미치다.csv
18871,ㅋㅋㅋㅋ 사실이었습니까 형님,,./data\스윙스.csv
27535,순슈해 배경도 필터도 슌수행,,./data\유머 짤.csv
25190,스위스 캠핑도 하고싶은 빈이,,./data\여행에 미치다.csv
25048,이렁거 드론으로 찍어야 존예,,./data\여행에 미치다.csv
24246,혜연이 생일에 여기 데려가줘,,./data\여행에 미치다.csv
22838,몰디브가서 모히또한잔하고올까,,./data\여행에 미치다.csv
15137,항상 응원하고 지지하겠습니다,,./data\문재인.csv
16213,와우우리 대통령님센스쩌시네요,,./data\문재인.csv
25527,내가 가고 싶다고 한 곳이야,,./data\여행에 미치다.csv
26739,아버지요 그건 아니지 않는교,,./data\유머 짤.csv
26742,넘 귀여워 영상 끝까지 봐바,,./data\유머 짤.csv
23095,나랑 코스 완전 다겹쳐있는데,,./data\여행에 미치다.csv
16757,고인에명복을빕니 다합장합니다,,./data\박성광.csv
23153,우리 제주도 가면 여기 가장,,./data\여행에 미치다.csv
17867,응원합니다 선처는 없는 걸로,,./data\배다해.csv
23361,종이의집5 여기서 같이봐야지,,./data\여행에 미치다.csv
24329,정은수 생일 여기로 가고싶당,,./data\여행에 미치다.csv
17628,나이를 거꾸로 드시는 성광님,,./data\박성광.csv
27937,지니어스같은 대처 기대합니다,,./data\이상민.csv
14892,멋지네요대한민국 화이팅입니다,,./data\문재인.csv
14110,든든 합니다 우리의 별입니다,,./data\문재인.csv
18976,형님 싸인 감사합니다 실물갑,,./data\스윙스.csv
25064,취직하면 캠핑용품 먼저 살래,,./data\여행에 미치다.csv
21394,꼭 공론화돼서 경찰조사 받아,,./data\여행에 미치다.csv
16244,내일이 언니오빠들 수능이라니,,./data\문재인.csv
21141,빨리 해명하세요 잠이 오나요,,./data\여행에 미치다.csv
25297,나도 스윗쩔랜드에서 캠핑할래,,./data\여행에 미치다.csv
24401,이게 리스본 감성인것가타ㅜㅜ,,./data\여행에 미치다.csv
19800,오 이제 영상 되는거 같아요,,./data\에브리타임_댓글_1113.csv
23117,저녁 7시에 비행기 타야한다,,./data\여행에 미치다.csv
19782,생각이 기여웤ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
19515,아니지 둘다 ㅈ같은거가 맞음,,./data\에브리타임_댓글_1113.csv
22849,없어지기 전에 가자 몰디브ㅡ,,./data\여행에 미치다.csv
21467,또 싱가폴 가서 뛰어다녀야지,,./data\여행에 미치다.csv
20104,내일 관련부서에 전화해보세요,,./data\에브리타임_댓글_1113.csv
15122,사랑합니다 존경하는 대통령님,,./data\문재인.csv
20092,사진 올려주시면 칼답 드려용,,./data\에브리타임_댓글_1113.csv
18230,시간될때 백숙 먹으러가자 ㅋ,,./data\배다해.csv
27505,아싸 평균모다 5센티 더크당,,./data\유머 짤.csv
24361,어떡해 나 얘보러가야할거같아,,./data\여행에 미치다.csv
27502,저 강아지 약간 현호 닮았다,,./data\유머 짤.csv
18605,나는 오늘 진짜 힙합을 봤다,,./data\스윙스.csv
15119,항상 웃으시길 문재인대통령님,,./data\문재인.csv
26884,끝까지 ㅈ봐밬ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
18723,아 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\스윙스.csv
27540,헐 ㅋㅋㅋㅋ큐ㅠ 진짜 귀엽다,,./data\유머 짤.csv
19773,ㅇㅈㅇㅈ 코트만 입어야지ㅠㅠ,,./data\에브리타임_댓글_1113.csv
23135,너무 좋아 ㅠㅠㅜㅜㅜㅜㅜㅜㅜ,,./data\여행에 미치다.csv
15990,대통령님도 힘내시길 바랍니다,,./data\문재인.csv
16008,대통령님 고맙습니다 힘내세요,,./data\문재인.csv
19791,근데 또 익숙해지면 할만할듯,,./data\에브리타임_댓글_1113.csv
15096,대통령님 존경하고 사랑합니다,,./data\문재인.csv
27538,ㅠㅠㅠㅠ 귀여워 애기들 ㅠㅠ,,./data\유머 짤.csv
23853,돈내코 진심 한번 가보고싶어,,./data\여행에 미치다.csv
15115,우리문프 대통령님 최고입니다,,./data\문재인.csv
25343,예쁘다언제 한번 별보러 가쟝,,./data\여행에 미치다.csv
18991,과제아냐ㅠ 뭔 프로그램 신청,,./data\에브리타임_댓글_1113.csv
24387,유럽 한달살기 넘 해보고싶다,,./data\여행에 미치다.csv
23126,아직 가야할 제주명소는 많당,,./data\여행에 미치다.csv
23114,나 왜 아무것도 공감 모태ㅠ,,./data\여행에 미치다.csv
17840,잘하셧어요힘내세요 응원할게요,,./data\배다해.csv
22847,몰디브 갈 수 있는 날 올까,,./data\여행에 미치다.csv
24394,리스본 다시 가고싶네여 ㅠㅠ,,./data\여행에 미치다.csv
17588,오 요즘 왜 멋있어져요 ㅎㅎ,,./data\박성광.csv
14538,대통령님 밖에 없습니다 ㅠㅠ,,./data\문재인.csv
27007,갑자기 다녀왔던거 어색해지기,,./data\유머 짤.csv
23405,베네치아에 꼭 가보고 싶네여,,./data\여행에 미치다.csv
16241,최고의 대통령님 감사드립니다,,./data\문재인.csv
21123,ㄷㄷ 야동에미치다 인가요ㅋㅋ,,./data\여행에 미치다.csv
21469,언니야 여기 어제 다시가겟노,,./data\여행에 미치다.csv
23230,우리도 딱 10가지만 만들자,,./data\여행에 미치다.csv
14965,브루나이가 어디여ㅋㅋ미쳐부네,,./data\문재인.csv
21768,은별아 천만원 모아놓고 있어,,./data\여행에 미치다.csv
14577,대통령님 사랑합니다 힘내세요,,./data\문재인.csv
27883,화이팅하세용ㅜㅜ 마스크 꼭꼭,,./data\이상민.csv
23030,찐자연이 이런거 아니겠습니까,,./data\여행에 미치다.csv
27453,머싯다 범주는 구냥 쌩까겟지,,./data\유머 짤.csv
21823,너랑 비슷하게 생겼어 느낌이,,./data\여행에 미치다.csv
22984,나중에 제주도 가쟈 넘 이뻐,,./data\여행에 미치다.csv
27436,와 이런 사람 만나야함 ㅡㅡ,,./data\유머 짤.csv
23900,코로나 끝나기만 해봐라 아주,,./data\여행에 미치다.csv
21879,40살이되기전에 꼭 떠나자아,,./data\여행에 미치다.csv
24294,내년 생일은 섬 통째로 접수,,./data\여행에 미치다.csv
21881,이거보니까 왜 설레지 말려줘,,./data\여행에 미치다.csv
23189,모지 몬가 찡해 제주고가곱다,,./data\여행에 미치다.csv
18690,이상하게 자꾸 좋아지네 윙스,,./data\스윙스.csv
26926,안뇽 올만에 우런니 잘난거봐,,./data\유머 짤.csv
26689,와 마지막 반전 ㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
14573,응원합니다 사랑해요 대통령님,,./data\문재인.csv
25116,자매님 다음은 이곳입니다단호,,./data\여행에 미치다.csv
23170,다음에는 1100도로 갈래여,,./data\여행에 미치다.csv
27434,와 이남자는 그냥 ㅇ오ㅗ웅ㅇ,,./data\유머 짤.csv
18179,너무 이쁘신거 아닌가요 ㅎㅎ,,./data\배다해.csv
24468,현실은 그냥 살아가기 바쁨ㅎ,,./data\여행에 미치다.csv
24428,나중에 꼭 돈모아서 유학간다,,./data\여행에 미치다.csv
17679,형님 결혼하더니 더 멋있어짐,,./data\박성광.csv
27655,용구 딸이 이러면 어케할고양,,./data\유머 짤.csv
17676,오빠도 이쁘게 찍어드려요ㅎㅎ,,./data\박성광.csv
23029,이거다 잠잠해지면 이 코스로,,./data\여행에 미치다.csv
16156,이렇게 자상한 대통령님이라니,,./data\문재인.csv
27645,아빠 진심화낫닼ㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
16498,힘내라고 말씀드리고 싶습니다,,./data\박성광.csv
18673,ㅋㅋㅋㅋㅋ니머리아니가 혁준아,,./data\스윙스.csv
16134,감사합니다 진짜로 고맙습니다,,./data\문재인.csv
26662,앜ㅋㅋㅋ마지막까지 바밬ㅋㅋㅋ,,./data\유머 짤.csv
25518,꺄아아앙아아탕 나랑 여기가자,,./data\여행에 미치다.csv
24055,우리 생일 때 요기 어때 ㅎ,,./data\여행에 미치다.csv
26659,아 ㅋㅋㅋㅋㅋㅋ꼭 끝까지봐유,,./data\유머 짤.csv
23912,꼭 영앤리치걸보이 되서 가자,,./data\여행에 미치다.csv
21831,뭘하든 다 잘하실것 같은데요,,./data\여행에 미치다.csv
23010,lets go to jeju,,./data\여행에 미치다.csv
26664,아 개웃겨ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
14964,문 대통령님 잘하고 있습니다,,./data\문재인.csv
17733,하늘보다 솔이씨가 더 예쁘죠,,./data\박성광.csv
24334,여기를 갔어야 했나ㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
23908,물놀이도몬가보고 이게말이되나,,./data\여행에 미치다.csv
14806,사랑합니다 대통령님건강하세요,,./data\문재인.csv
16120,항상 대통령님 응원하겠습니다,,./data\문재인.csv
14963,든든한 대통령 문재인 화이팅,,./data\문재인.csv
17717,형님 키가 커보이십니다 ㅋㅋ,,./data\박성광.csv
25321,리빙쉘텐트는 거의없넼ㅋㅋㅋㅋ,,./data\여행에 미치다.csv
23447,아쒸 여행가고싶은데가 넘많아,,./data\여행에 미치다.csv
21257,불법촬영물 소지 해명해주세요,,./data\여행에 미치다.csv
18865,마 마이크에 결국 맞은 거여,,./data\스윙스.csv
14581,대통령님 힘내세요 응원합니다,,./data\문재인.csv
25146,뭐죠 천국에 사시는분들이군요,,./data\여행에 미치다.csv
18738,와 진짜 ㅈㄴ 잘한다 미쳤다,,./data\스윙스.csv
18931,세상에서 젤 멋진 전 돈까쓰,,./data\스윙스.csv
21153,경찰 수사 받으세요 진짜 웩,,./data\여행에 미치다.csv
22955,저게 윤슬이래 나도 찍었뉸데,,./data\여행에 미치다.csv
21901,어떻게 돈이 저것밖에 안들지,,./data\여행에 미치다.csv
26592,넘 귀여워 ㅠ 꼭 끝까지 봐,,./data\유머 짤.csv
25986,뭔 논란이에요 관심도 없는데,,./data\위키블루.csv
16068,아침일찍 뵙게되니 반갑습니다,,./data\문재인.csv
15034,최고의 대통령건강 유의하세요,,./data\문재인.csv
18856,아니 이형 요즘 무드 미쳤네,,./data\스윙스.csv
14552,자유왜국당은 본국으로 떠나라,,./data\문재인.csv
15051,덩신같은 빙신 대자앙 살인망,,./data\문재인.csv
21944,삶을 즐기며 살아가는 모습에,,./data\여행에 미치다.csv
16053,대통령님한테 해드리고 싶은말,,./data\문재인.csv
24376,여기 우리 꿈의여행아니야ㅜㅜ,,./data\여행에 미치다.csv
19853,나도 그래 ㅠㅠ 공대생이지만,,./data\에브리타임_댓글_1113.csv
23879,폭포 저장해둿다 다음에 가쟈,,./data\여행에 미치다.csv
26976,내가 이래서 이 언니 못잃어,,./data\유머 짤.csv
27409,잘못하면 치한될수있으니 조심,,./data\유머 짤.csv
14550,대통령님 구구절절 옳은 말씀,,./data\문재인.csv
23489,우아 되게 넓은곳이었네 좋다,,./data\여행에 미치다.csv
15065,아무도 흔들수 없는 대한민국,,./data\문재인.csv
20043,무조건 카미야가타마시는 걸러,,./data\에브리타임_댓글_1113.csv
21774,퇴사하고 재직 대신 여행 ㄱ,,./data\여행에 미치다.csv
25773,우리 여기 갈수 있는거 맞지,,./data\여행에 미치다.csv
23374,우리 여기 언제가 ㅠㅠㅠㅠㅠ,,./data\여행에 미치다.csv
21159,사과문 지울 거면 왜 썼어용,,./data\여행에 미치다.csv
16256,대통령님 사랑하고 감사합니다,,./data\문재인.csv
14186,대통령님 존경하고 응원합니다,,./data\문재인.csv
22904,빨리 코로나 끝내고 가고싶다,,./data\여행에 미치다.csv
26906,why am I crying,,./data\유머 짤.csv
16698,내가 왜 눈물 콧물이 주르륵,,./data\박성광.csv
21932,넘 좋다 근데 맨아래 읽어봐,,./data\여행에 미치다.csv
21445,양떼목장에게 왜그러셨어요ㅠㅠ,,./data\여행에 미치다.csv
27858,화이팅 힘내라 힘 응원합니다,,./data\이상민.csv
23190,성민이가 소주잔을 엎는 순간,,./data\여행에 미치다.csv
21906,도난당한것 파악불가칼강도1회,,./data\여행에 미치다.csv
23191,언제 오빠랑 꼭 제주가고시퍼,,./data\여행에 미치다.csv
23047,이호테우는 웨이팅 세시간이래,,./data\여행에 미치다.csv
14588,함내세요 대통령님 사랑합니다,,./data\문재인.csv
15024,Dirty communist,,./data\문재인.csv
17765,와 잘나온 레전드 사진이네요,,./data\박성광.csv
21914,사진도 넘 잘찍었어요 멋져요,,./data\여행에 미치다.csv
20000,뭐야 정문에서 타면 돈내야돼,,./data\에브리타임_댓글_1113.csv
14936,조국수호 검찰개혁 건강하시고,,./data\문재인.csv
17666,캬 라디오스타까지 꼭 볼게요,,./data\박성광.csv
14801,늘 응원합니다 늘 지지합니다,,./data\문재인.csv
26751,인생2회찬가봐 말을 알아들어,,./data\유머 짤.csv
21926,진짜 이런 사람이 되고 싶다,,./data\여행에 미치다.csv
21705,오 이런거 생겼다 또가자가자,,./data\여행에 미치다.csv
18196,배다해님의 노래 듣고 싶어요,,./data\배다해.csv
25782,여기서가서 이뿐사진 찍어죠요,,./data\여행에 미치다.csv
17899,응원해요 정말 정말 응원해요,,./data\배다해.csv
16075,최고 최고 대통령님 힘내세요,,./data\문재인.csv
21794,성관계동영상 사과문어디있어요,,./data\여행에 미치다.csv
23933,우리 뚜디니 나랑 가자 발리,,./data\여행에 미치다.csv
14181,힘내시고 멋지시고 사랑합니다,,./data\문재인.csv
17776,오빠 결혼하시더니 패션센스가,,./data\박성광.csv
14821,사랑하고 존경하는 마이 문프,,./data\문재인.csv
27463,와 여보야 저런남자가 되세여,,./data\유머 짤.csv
18853,액자에 있는 기여미 누구에여,,./data\스윙스.csv
19574,운좋으면 공군사이트로도 빠짐,,./data\에브리타임_댓글_1113.csv
20128,어차피 취업하는놈이 승리자임,,./data\에브리타임_댓글_1113.csv
18467,이제 박지성이랑 동급이시네요,,./data\스윙스.csv
26804,아 마지막 ㅋㅋ 소리들어야향,,./data\유머 짤.csv
19566,헌혈 조져야겠던데나도 떨어짐,,./data\에브리타임_댓글_1113.csv
20770,고인의 명복을 빕니다 RIP,,./data\여행에 미치다.csv
20460,근데 어디로가게 지역이어딘데,,./data\에브리타임_댓글_1113.csv
24702,진심 뉴욕에 일주일잇고 싶어,,./data\여행에 미치다.csv
25622,다음엔 어디 합천으로 한 번,,./data\여행에 미치다.csv
16423,역시 문대통령님매번 좋은말씀,,./data\문재인.csv
24697,띠방ㅜㅠㅠㅜㅠㅜㅜㅡ 가고싶어,,./data\여행에 미치다.csv
20443,어 나도 다른과엔 간혹 보여,,./data\에브리타임_댓글_1113.csv
14681,모든행보 지지합니다 힘내세요,,./data\문재인.csv
27231,멋있다 떵묻어닜으면어쩌려고ㅠ,,./data\유머 짤.csv
24194,헐 나 이번생일 갈곳 찾았다,,./data\여행에 미치다.csv
27781,야씨발 ㅣㄷ카프리오 존잘이야,,./data\유머 짤.csv
19120,요즘엔 몇몇이 아닌거 같은데,,./data\에브리타임_댓글_1113.csv
17329,느낌이 화가 같이 보이잖아요,,./data\박성광.csv
27129,캠핑가서 내가 불러줄게 공쥬,,./data\유머 짤.csv
19221,원예들어간 이름 들어본거같아,,./data\에브리타임_댓글_1113.csv
17303,물품은 어디로 보내면 되나용,,./data\박성광.csv
22502,걍 째고 3박4일로 다녀올까,,./data\여행에 미치다.csv
27743,형태소 단위로 더듬는거 ㄹㅇ,,./data\유머 짤.csv
27221,아 이거 추억의 남자 멋있네,,./data\유머 짤.csv
21604,ㅋㅋㅋㅋㅋㅋ 오빠 좋아할 곳,,./data\여행에 미치다.csv
20491,감사합니다 덕분에 수정했어요,,./data\에브리타임_댓글_1113.csv
18365,Swings the best,,./data\스윙스.csv
27774,존나 너무 잘생겨서 죽고싶어,,./data\유머 짤.csv
23735,돈내코가는길에 모기엄청많던데,,./data\여행에 미치다.csv
26805,아 귀여워ㅜㅜㅠㅠㅜㅜㅠㅠㅠㅠ,,./data\유머 짤.csv
20752,삼가고인에명복을빕니다 Rip,,./data\여행에 미치다.csv
22515,태안은 천리포수목원도 예뻐요,,./data\여행에 미치다.csv
17321,형 디엠 한번만 봐주세요 ㅠ,,./data\박성광.csv
27132,저붅 최근 근황이 궁금하네요,,./data\유머 짤.csv
15722,개재앙때문에 애덜 더 힘들다,,./data\문재인.csv
15439,대통령님 사랑합니다 힘내세요,,./data\문재인.csv
20798,아따죽으면 성역이되어버린당께,,./data\여행에 미치다.csv
15740,놀고있네 느끼하게 머래는거지,,./data\문재인.csv
20800,고인의 명복을 빌어요 정말로,,./data\여행에 미치다.csv
19251,오오 넹 팁 감사합니당 ㅎㅎ,,./data\에브리타임_댓글_1113.csv
25395,나 요기 별보러 가고 시프당,,./data\여행에 미치다.csv
15391,대통령님 건강도 꼭 챙기세요,,./data\문재인.csv
25610,승이니 차 뽑을게 같이 가자,,./data\여행에 미치다.csv
23277,저기서 한 일주일은 있었다리,,./data\여행에 미치다.csv
15383,나도 그곳에 있었어야 했어요,,./data\문재인.csv
27788,아 두번째 존나웃겨서 숨못쉼,,./data\유머 짤.csv
14724,응원합니다 항상건강챙기십시요,,./data\문재인.csv
20845,나 난독증잇는대 해석좀 해쥬,,./data\여행에 미치다.csv
15380,울 이니 제가 많이 사랑해요,,./data\문재인.csv
23847,제주 다가까 물 너무조아ㅠㅠ,,./data\여행에 미치다.csv
20372,이제 확실한건 바로 찍을려고,,./data\에브리타임_댓글_1113.csv
25723,오우 멋져 합성인 줄 아라써,,./data\여행에 미치다.csv
16349,아 너무 좋은 우리 대통령님,,./data\문재인.csv
24000,기여워 우리 생일 때 가쟈ㅑ,,./data\여행에 미치다.csv
16356,대통령님 존경하고 사랑합니다,,./data\문재인.csv
22300,나 태안 한번 더 가야겠는뎅,,./data\여행에 미치다.csv
15413,송대령 입니다 파이팅 입니다,,./data\문재인.csv
22230,힘들게 잡초 뽑은 거기는 왜,,./data\여행에 미치다.csv
23295,우잉 댓글이 바뀌여서 달았네,,./data\여행에 미치다.csv
24192,유나 너 생일때 섬이나 갈까,,./data\여행에 미치다.csv
19562,회관 얼마나 하면 딸수있나요,,./data\에브리타임_댓글_1113.csv
23750,제주도도 스노쿨링 하기좋을듯,,./data\여행에 미치다.csv
24911,뉴욕 가면 하고싶은거 많디이,,./data\여행에 미치다.csv
14403,응원합니다 지지합니다대통령님,,./data\문재인.csv
27114,니가 사랑했던 태연이다 임마,,./data\유머 짤.csv
23288,너가 말한 조지아 입흐다ㅠㅠ,,./data\여행에 미치다.csv
26379,마지막 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
14307,슬프다는 생각을 하게 됩니다,,./data\문재인.csv
21531,아니 저긴 꼭 가봐야 겠는걸,,./data\여행에 미치다.csv
15415,힘내세요 항상 늘 응원합니다,,./data\문재인.csv
23281,나 여기 너무너므 가고시펐어,,./data\여행에 미치다.csv
26385,워나 나도 남동생 하나 사줘,,./data\유머 짤.csv
26387,이 광고 좋아했다ㅏ 몽글몽글,,./data\유머 짤.csv
24089,내년 지은이 생일엔 여기가자,,./data\여행에 미치다.csv
26405,이걸 봐도 애기가 안 귀여워,,./data\유머 짤.csv
25670,나 몽마르뜨 언덕에서 리코더,,./data\여행에 미치다.csv
20726,그러지 마시지 그러셧어요ㅠㅠ,,./data\여행에 미치다.csv
24780,야식 five guys딱ㅇ댜,,./data\여행에 미치다.csv
24778,다 갔던곳 ㄷㄷ 그의 가이드,,./data\여행에 미치다.csv
23711,내코내코내코내코내코야 돈내코,,./data\여행에 미치다.csv
15632,우리의 대통령을 지켜드립시다,,./data\문재인.csv
27167,머야 나 지금 사랑에 빠졌어,,./data\유머 짤.csv
15634,존경합니다 소중한 문대통령님,,./data\문재인.csv
17252,진짜 미친인간들 엄청 많네요,,./data\박성광.csv
15637,대통령님 힘내세요 사랑합니다,,./data\문재인.csv
26224,나도 사달라고할때 저래야겠누,,./data\유머 짤.csv
14340,힘내세요 항상응원하고있습니다,,./data\문재인.csv
24765,밍규랑 꼭 가고 싶은 여행지,,./data\여행에 미치다.csv
16379,칼자루는 내사람 지키는겁니다,,./data\문재인.csv
26221,김선호님 죄송해요 너무귀엽다,,./data\유머 짤.csv
15645,대통령님 언제나 건강챙기세요,,./data\문재인.csv
26229,아 너무 귀엽자나 ㅠㅠㅠㅠㅠ,,./data\유머 짤.csv
16388,역시 대통령님 밖에 없습니다,,./data\문재인.csv
15616,최고세요 존경하고 응원합니다,,./data\문재인.csv
26285,귀여운거보면 스트레스 풀린대,,./data\유머 짤.csv
26261,옛날 광곤데 너무 귀여워 ㅠ,,./data\유머 짤.csv
22418,9번우리가못본그거맞닝ㅋㅋㄱㅋ,,./data\여행에 미치다.csv
14350,문재인 대통령님 화이팅입니다,,./data\문재인.csv
20602,불법 촬영물 아니라고 하는데,,./data\여행에 미치다.csv
15594,감사합니다 건강관리 잘하세요,,./data\문재인.csv
24821,뉴욕시민님 요거 다 해보세여,,./data\여행에 미치다.csv
25639,다시 생각해도 ㅎㅅㅎ 왜우린,,./data\여행에 미치다.csv
15575,대통령님 응원하고 지지합니다,,./data\문재인.csv
24826,유럽탕놨으니까 뉴욕씨리함가자,,./data\여행에 미치다.csv
27192,매너있어봤자얼마나있네 개쩌네,,./data\유머 짤.csv
20592,샘난다고 너무 뭐라한다 님들,,./data\여행에 미치다.csv
17182,당신의 잘못이 절대 아닙니다,,./data\박성광.csv
17180,진짜 악플다는 사람들 미쳤네,,./data\박성광.csv
25648,One day we will,,./data\여행에 미치다.csv
15563,제가 아직 어리지만지지합니다,,./data\문재인.csv
24849,코로나 끝나면 우리도 가보까,,./data\여행에 미치다.csv
20557,거참 야동좀 볼수도잇지 싀발,,./data\여행에 미치다.csv
20556,아직도 안지웟네 징하다 씨발,,./data\여행에 미치다.csv
20677,사람하나 또 죽였네 악플들이,,./data\여행에 미치다.csv
27772,인터뷰 기자는 이완코브인가요,,./data\유머 짤.csv
15537,대통령님 존경하고 사랑합니다,,./data\문재인.csv
23667,우리 못들어간원앙 ㅡㅡㅡㅡㅡ,,./data\여행에 미치다.csv
26213,절귀 나만 고양이 없다 ㄹㅇ,,./data\유머 짤.csv
19201,이러니 체육 복전생 싫어하지,,./data\에브리타임_댓글_1113.csv
