,댓글,악플여부,출처
44588,촛불안들고 머하노 이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57790,익명 ㅋㅋㅋㅋ ㅇㄱㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58472,밴드하는 거 효과 있냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48638,박지선은 진짜 안타깝다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53903,익명 피는못속임 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55005,갓종신 중복표현 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48163,차가 오면 피해야지 ㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58229,ㅇㄱㄹㅇ유부녀가 최고지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44634,조센이랑 똑같노 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54131,니가 철창안에 있는거냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54130,ㅋㅋㅋ 노짱이 잘생겼노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57591,이 새끼들은 뭔데 재연,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56147,머지 시발ㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46356,300억이 어디 있는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55689,노무현이 주도하는 질서,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48365,왜 죽었을까참 안타깝네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53009,익명 지금보면 오글오글,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54126,시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45683,영어 해석 멋지게 했네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54124,상처입혀서 도망못가게함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49430,혹시 서울에 자가 있니,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51171,먹는걸로 장난치지말랬지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57592,씨발 개깜짝놀랐네 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58146,김연아는 왜 추모안했노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53833,브로랑 듀엣하면 되겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48269,45 부정선거 닥 ㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51211,그러고보니 감이 있었네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46133,엠비아들만 계탄상황이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46553,가족중에 다문화 있을듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46642,사실 살아있나봄 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53266,노팩트 알지 닥 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54030,익명 고맙다 달게받을게,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51240,거기 한국이냐 미국이냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48280,아무리 대본이지만 ㅅㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56636,애새끼가 뭐냐 애새끼가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49623,미국이 부럽다 트통승리,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59477,박근혜골로갈때 구경한거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53305,캬 정의는 승리한다랑께,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51220,눈 매 보니손재주 있노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56093,저거 전투화 아니가ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53306,여시가봐 이건 일상이야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45074,분명 그런효과있을듯 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56091,3놈다 남자인거 같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51049,쟤 유튜브 이름이 뭐임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55773,저걸 어떻게 참노 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51227,이런 글 좋아 ㅇㅂㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56072,시발 화장실에서도 하냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48586,삼가고인의 명복을빕니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53368,아 보지 존나 불쌍하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57446,댓글에서만큼은 잘 살길,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45621,월 150이면 씹혜자네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45619,저긴 보유세 얼마나올까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53356,익명 그리고 일베하겟지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53992,걍 귀여워서 해놓은거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53260,이건 진짜 미친 나라다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43821,여기짱개가 와이리 많노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48597,밝은 아이였는데 아쉽노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45512,빈부격차 자빠지네 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45239,이건 ㄹㅇ 존나 추하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53179,그래서 카더라냐 팩트냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53438,익명 비비의 하늘땅별땅,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55069,ㅇㅇ 그런맛에 듣는거지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46113,부정선거나 똑바로 막자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55733,알고보니 교수가 일베충,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56005,씨발 ㅇㄱㄹㅇ ㅂㅂㅂㄱ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45505,계단만 올라오시면 돼요,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48457,피부 외피를 벗겨내는거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49876,홍석천이 지옥가는 건가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45647,관리비개쩔거같은데 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57396,와 딱소리 기계음이놐ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46533,집 보니까 수준 나오노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54054,연예인 ㄴㄴ연예묘 ㅇㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56683,공유드립치면 고소할거야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53425,3만원에 입싸 정액받이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45110,응 박근혜 징역 30년,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49854,흑인 애 입양하지 않음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46683,설라도 똥 전국에퍼질라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45644,리니지 레불루션이나해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46679,인구과밀 서울보단 나음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53215,김현 이 여자김머중새끼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51257,음식으로 장난쳐서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46672,참 생각없는 문재인같네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56673,둘만 더낳아서 애국해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54042,보들보들한거 봐 귀엽다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56627,얼마 벌어야 애를낳을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57404,신바람 이박사 섭외했노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48328,어쩌라고 나만아니면 돼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57468,익명 넌 얼마큼 남았니,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48135,가을야구 ㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52967,타임캡슐이 헛좆질갑이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57555,익명 그건 천민 ㅂㅅ아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48022,기름끊겨봐야 정신차리지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47049,너는 계획이 다 있구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48023,ㅋㅋㅋㅋㅋ진심 이이제이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55630,면상만봐도 웃기네 ㅅㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47039,카이아크만 존내 탐나네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57234,익명 검수같은거 안받음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56779,ㅋㅋㅋㅋㅋㅋㅋ 윾쾌하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53580,넌 생일날 뭐했노 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57531,시가4억이면 서민집이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48030,둘다 힘내라쌍소멸 해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53579,나랑 생일같아서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55638,익명 기적의 한국어학자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49156,이런거 너무 좋다 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58055,이승엽 부모 고향전라도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45194,단체로 죽창들고 상경함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47022,내년에는 진짜 부도날듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47021,국가부도의 날 생각나노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49171,짤 출처 다적어서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49170,옛날 신라면 먹고 싶다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52798,기껏 살았는데 일베하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46030,버거킹은 근처로 이전함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53698,목소리 씨발ㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58252,니가 아다같은데 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54929,익명 남조선말 어렵당께,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57307,인증 제대로하면 ㅇㅂ줌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50680,엄마가 추미애 아니라서,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57239,노무룩 추가해라 이기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45741,조까튼 간첩새끼 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56187,저거 전투화아님 흰양말,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57528,익명 부잣집 부엌식탁도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55325,살균은 잘됬을듯 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48050,ㄹㅇ 가슴이 웅장해진다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54184,이미 일베 정회원이잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53591,ㅋㅋㅋ 딸키운보람있겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53842,너 장사 잘할 거 같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46003,애국우파 서초4동 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44981,연기인데 어떻냐 봐도돼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45447,마르크스 당신이 옳았어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55347,일게이눈엔 정상인이구만,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47104,그들이 원하는 사회주의,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51557,와이프후룩하고 자야긋다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55873,익명 니네집안 양반가문,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44041,군대니까 그럴 수 있다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58366,이래서 일베를 못 끊음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52657,수가 압도적으로 많잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46011,저기 버거킹 언제망했노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56204,기둥 뒤에 공간 있다고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56029,보혐이 아니라 ㅇㄱㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46014,개재앙 중국몽 든든하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59274,뭘사야되 그러 시발려나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52670,낸애들 좆잡고 반성해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54909,넌 꼭 오래 살아남아라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50924,반지의 제왕이노 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44702,옆에 여자 존나 이쁘네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57604,우리도 서프라이즈있잖냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53599,ㅇㅂ가려고 주작 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45190,저학력 백인하버드 니거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54923,존나 무섭겠다 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55141,이제 채소 무도 못나옴,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52692,좆고는 진짜 사회악이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48429,울었다 진짜 감동적이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58261,글이졸라찰지노 내공보소,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47991,이새끼 좃슬람임 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56444,슥처다보는거 웃기노ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58919,시발 이재용한테 수갑을,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54910,와 시발 살아잇노 ㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53601,초대남 혹시 필요하세요,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53553,이랫더니 애비가 일베충,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55792,링크하나만 앙망하나이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56467,니가 했다고 제가 ㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55291,냉면 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55659,응디시티틀어서 일밍해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49665,너 그여자 지지하는구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57801,가만히 있지 않겠습니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57277,내여친 이름이랑 똑같노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46055,우린 배민 요기요 안씀,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50053,다음 정권땐 통과 될듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49196,열라면 남자라면 미만잡,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53540,고인드립 아재한테 배움,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55120,종신이형 일베 눈팅할걸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57283,음정 박자 무시 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43955,내생각이랑 같아서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59621,개그맨 최국 응원합니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46192,관심없어서 고로 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51030,미개 그 자체 시발ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46914,전동킥보드도 부착 되냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56159,익명 고문관 인증 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52917,진짜 씨발 개동감 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58872,ㅋㅋㅋㅋㅋ 진짜 개씹공,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56588,고릴라관상이네 잘키워라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44497,어휴 틀니새끼 닉 보소,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44499,개돼지 좆족들 발악보소,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58099,면상에 써있어 당나귀년,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52934,이 조또 없는 거 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57305,인증글쓰면 2 천배받음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57565,익명 ㅇㄱㄹㅇ ㅂㅂㅂㄱ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57306,ㄹㅇ 1천배는 가능하다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46426,ㄹㅇ 정치병말기노 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46950,이게 유사국가 수준이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54987,살아남아라 게이야 진짜,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46322,진짜 어메이징 코리아임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45731,쩔었네 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58688,줄거리가 어떻게 되는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54967,이새끼는 또 뭐래 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55309,야자취녀들 존나 더럽다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58808,진리노 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48089,결국 어머니 돌아가셨지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50917,중국인은 그냥 죽여도됨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52856,우측상단 잘생겨서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56999,동영상 찍어서 올려야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50741,조립 공임이 2만원인데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55091,내가 윤종신 닮아서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51050,개씹극혐 바퀴벌레 새끼들,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48316,그런데 현실은 더 어둡다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55210,엥 완전 개념가수 아니냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51216,이미 거의다 알고잇을끼다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44853,확률 비유 정확해서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55138,갓종신 개그센스 ㅆㅅㅌㅊ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45617,그러니까 동네가 어디냐고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56991,유거족이 왜 부산에 있냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58749,그건 그냥 못 먹은 거야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56975,익명 공권력 이라는 고얌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55094,이사람 우리 아버지 동창,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56515,배필 사고싶어져서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48419,한국식 토테미즘 의식수준,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56592,자기 못생긴거알아서 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45516,한 500은 되지 않을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44330,그곳에도 사림새끼가 사노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48441,조항조 고맙소 존나 좋음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55437,존재하지않는데 ㅠㅠㅠㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48337,결국엔 사랑이 필요한거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45407,그냥 적화통일 하자 시발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48442,말한번 자연스럽게 잘하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51083,존나 짜릿한 최고의 명작,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55104,취향 존중한다존예는 빼지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45567,로또1등돼도 못가네 ㅅㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48572,참 이사람은 뭔가 찡하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48319,엇 나름 깨어있는앤데 왜,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48408,김제동하고 너무 비교된다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55095,이사람 우리 사촌형 동창,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51862,저쪽도 미쳐버렸네 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51182,감 마스크 안 써서 신고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51885,똥푸산이래요 얼레리꼴레리,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54684,익명 지금은 회유조 투입,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44596,헐 옷빨 잘 어울리네 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44723,노무현 살아 있는거 알지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55127,동물농장이랑 다른게 없음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59020,멋지네이런거 자주보고싶다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51065,허지ㅏ웅이 평점9점 줬음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44844,응 아냐 그건 니입냄새야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51088,주말인데 머 어떠노 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51084,은근히 조커보다 똑똑하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58636,가가는 원래 존나 문란함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48554,아 안타깝다편히 잠들기를,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50469,일베한지 얼마 안 되나봐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44697,ㅋㅋ좆족새끼 가입일 보소,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51081,이거 아직 안봤다 재밌냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50891,짐승같긴 씨발그냥 짐승임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45613,전쟁나서 다 초기화 ㄱㄱ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45519,저기도 층간소음이 있겠지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56600,소방게이는 ㅇㅂ다 이기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48391,존나 뭉클하네 왜그랬을까,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51583,난 wanz475 쓰는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56649,발로차발로차위아더 챔피언,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58068,아 진짜 문제있는 애구나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56418,반박을 해라 좆뉴비새끼야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58955,쟤 때문이었나다리 금지가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56469,이분 체소 홍무새랑 동급,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47825,저 노인 몇 살 먹었는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54822,죽으면 지옥에서 인증바람,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56755,이새끼 하관이 살인마관상,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58959,유도가 아니라 레스링이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58235,너 정말 똑똑하군아 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56840,씨발 노짱 어떻게 만났냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55390,해물라면 맛이겠다 이기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44474,415 부정선거 데자뷰냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48114,진짜 개쌩양아치 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48120,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무해,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50584,꼬우면 엄마가 추미애던가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56846,익명 재단어플 ㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48652,아 내가2000베 보냇다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54811,지옥에서 노짱이 기다린다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51396,사실상 국토의 반 날라감,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58102,외에도 셀 수 없이 많다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51730,사람들이 다 백수인줄아노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51389,빨리 오키나와 가고 싶다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
