,댓글
552,@h.0.0w 여기 진짜 맛남!!
553,@miju0_12 먹고싶어졌어
554,@leeyujiniya 요기 가고 시퍼요🤔
555,@hi__yuna 저 이거요 이거
556,@__amour_et 🤭
557,@2inner_peace 스프카레 먹고싶어 ㅠㅠ
558,@se_won._ .........
559,@_all_eee_ 열정도래
560,@tae._.hye0ng 허거거거거거걱걱거걱거거거걱 마싯게따 👍👍👍👍
561,@kyoungjoo.n 🙊
562,@doah_jjjoah 🤤
563,@sparkle_yoonnii 슨생님 삿포로식스프카레랍니다 가시죠
564,@djkim_tpe 오빠ㅋㅋㅋㅋ클낫따 경쟁 더 치열해질듯
565,근데 진짜 엄청 맛있어 보이네요 😋🐷
566,@ivkm 수프카레!!!!
567,"@sunsinin2 아 ㅠㅠ 파센토 가고싶따,,,!"
568,@saraworld_ ㅇ ㅑㅡㅡ
569,뼈치킨?
570,나두나두
571,나베가 더 맛남 👍 꼬치도 일품👏👏
572,Hibi hibi ya!
573,😭삿포로식스프카레 😭
574,아 배고파...
575,가려고 하던 참인데 줄이 길겠😭😭
576,형 언제왔어요
577,🤘🏼
578,👍👍👍👍 2빠입니다
579,배고파ㅠㅠㅠㅠㅠ
580,아여긴꼭가야돼 최자로드
581,スープカレー！
582,정창욱 셰프가 갔었던 아잔타 약선 카레가 생각나네요
583,아 스프카레.. 매년 겨울 삿포로에 스노보드 타러 가서 먹던 음식이었눈데.. ㅜㅜ 그립다
584,@j_kkkkkkkk 낼 여기가자
585,@ssyoungeee9_11 내가 말한....열정도 예비핫플............
586,@___o_o.__
587,You must be hungry 😁
588,@lim_o.o_x 최자도 그룹에 합류한득
589,@sharks619
590,@cannonre 오 스프카레 도전~!~!
591,@jamexoubre
592,looks delicious😋
593,@___o_o.__ 덩생 여기 진짜 맛있어보인디.......
594,사무라이ㅠㅠㅠ삿포로
595,트롯
596,나두 붉바리 맛보고싶으다 😭
597,홍콩 누와르 찍노! ㅎ
598,최윤발👍
599,오마갓 사진더주세요
600,SooN ~~~~~ 🔥
601,역시 자형이 최고라고 봐
602,트롯 할라고요
603,와우 분위기 무엇😍
604,헝....형님은 미간이 항상 섹시해욥....
605,멋집니당 🙏
606,1빠🙏🙏🙏
607,4빠
608,오른손은 최자로드 찍으러갔냐고🔥
609,요즘 굴이 제철이라던데...오빠 얼굴🥳
610,두부~
611,🔥🔥
612,😭😍아 미쳤다
613,대볶음 맛집도 궁금합니다🔥
614,오빠짱❤️
615,뭔가 연변 냄새나고 멋지네요🤔👍
616,잘생겼다!🔥🔥
617,🔥🔥🔥
618,Soon 🥺🙏🏽
619,Handsome!
620,와.. 오빠 화보 찍으셨네요..😍😍
621,멋쪄여
622,캬..♡
623,🙏🏻🙏🏻🙏🏻
624,@seulzzi hey woorioppa silhwani..
625,아 현기증난단 말이얘요
626,2빠
627,😍😍😍😍😍
628,뭐야. 왜 멋있냐~?? 힘 많이줬넼ㅋㅋㅋㅋㅋㅋ
629,오빠 멋져요 ㅜ
630,컨셉이 느와르 스럽네요ㅎ
631,🔥🔥🔥🔥
632,❤️
633,기다렸어요 !!!!!!!!!!!!! 🙏🏻🥰🤍🤍🤍
634,❤️
635,항구의 남좌는~ 항구의 남좌는~~
636,Yes❤
637,♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
638,❤️❤️❤️❤️❤️❤️
639,😍이렇게 멋있기 있음? 사진 더보고싶어요❤️
640,오빠 노래 따뜻하고 좋아요👏🏻♥️
641,I can't wait until you do another tour! 💕
642,아 ㅜ 너무 멋있다 ㅜ
643,😍😍♥️♥️♥️
644,ㅋㅋ 어떻게든 살려고
645,꺄ㅑㅑㅑㅑㅑㅑ ✨✨✨
646,무늬오징어 포인트라고 봐
647,❤️❤️❤️
648,기대만땅😻💜💕
649,🔥
650,1빠🙏
651,🔥🔥
652,행복쓰😍😍
653,😍
654,🖤
655,우아아앙다트❤️
656,♥
657,❤️❤️❤️❤️🔥🔥🔥
658,😭❤️
659,❤️
660,🤍
661,엄청 기대😍
662,🔥🔥🔥🔥🔥🔥🔥
663,🔥🔥🔥🔥🔥🔥🔥
664,🔥🔥🔥
665,Oooh! Can’t wait. 💜
666,❤️❤️❤️
667,빨리 그날이 되길 😍😍
668,❤️❤️❤️❤️❤️❤️❤️❤️❤️
669,👏👏👏👏👏👏👏👏
670,Check my insta story & highlight! Don’t you miss Jeon-ju?😭
671,Wow 🔥 I can’t wait ♥️
672,1
673,1빠 뿌꾸빠❤️❤️
674,띄어쓰기!!ㅋㅋ
675,오 존예 ㅠㅠ💙
676,다이나믹 두묘 🙌
677,고맙습니다.^^ 동우 작가 그림은 @jejupainter0914 에서도 볼 수 있답니다
678,🔥🔥🔥
679,누가 맛없는거 사줬구만
680,야 너무 미화 됐다
681,혹성스탈스출스🔥🔥🔥
682,형 저입모양 디테일 ㅋㅎㅋㅎㅋㅎㅋㅎ
683,아오빠 감사합니당😭❤️❤️
684,🤣🇲🇽🤣🇲🇽🤣🇲🇽
685,코미간 ㅋㅋ
686,좋아요💕
687,똑같네...증말...
688,아버지??
689,😍
690,🦍🦍🦍
691,표정이 원래 이렇다고 봐
692,🔥🔥🔥🔥🔥🔥🔥🔥
693,무서워요
694,ㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ 진짜 머선일이에여
695,바비킴인줄 🤣🤣🤣
696,머선일입니까 행님
697,🔥🔥🔥
698,검은 제빵사 :)
699,죄송해요 순간 김구란줄 알았어요..ㅜ
700,ㅍㅎㅎㅎㅎ
701,ㅠㅠ 콧구녕이 ......오빠...이건 너무 화나요...잘생긴사람을...흑
702,멘탈이..
703,ㅋㅋㅋㅋㅋ히ㅋㅋㅋㅋ 웃음을 줫어요 ㅋㅋㅋ 감사해야 ㅋㅋㅋ
704,시져 닮앗오요
705,ㅋㅋㅋㅋㅋㅋㅋㅋ😆
706,씨쟈스 크라이스트
707,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 독일 독재자같네요
708,어제 쉑쉑에서 봤는데 실물 존잘 @sony_168.9 얘가 오빠 다리 짧다했어요 나는 사진 찍고싶었는데 아숩...😢
709,와 나 매운거 잘 못먹는데도 시급하다
710,몇년전에 위치 이전 했다던데 근방인가요?
711,....... 배신자
712,와 미쳐따 ㅠㅠㅠㅠㅠㅠ 형사주세여
713,아이거 먹으로가야되는데👍
714,재호형은 먹을거에 반응할때가 재미있어요ㅎ
715,육칼이면 육칼이지 뭔 코리안츠케맨?
716,"고기 먹을때도 감정 안끊기게 미리 추가 주문해놓는게 예의인데, 사리 미리 옆에 받아놓으신거 보고 클라스는 영원한다는걸 느꼈습니다 형님"
717,@h.nnnna 크 ~~~ 이맛 그리운데??
718,@doho.on 야 여기 용산인데 이거 먹으러 가면 안댐? 진짜 너무 먹고싶은데
719,@twinklejeong2 ㄱ나니
720,@hello.jini
721,@seungheefrom031 코리안츠케멘ㅋㅋㅋ 이거다~
722,@jbongbongbongbong
723,@sidoro_nn ㅠㅠ존맛일거가튼데 ㅠㅠ
724,@6__02
725,@eun_subee 우리 추억의 육칼🍲
726,@wooraaaami
727,@leezz_no 그립읍니다
728,@kjh_0709 또가야하는데ㄷ😟
729,@peanutnwalnut
730,@s._.binl 구러안치고 진짜 너무 먹고싳다 이거
731,@hahahyunkim 음 지려
732,@ho_na___ 힝 ㅜ 왓나보다
733,@choi_chang_hoon
734,@swoojeong
735,@_kanggyul 야..안간지 너무오래댐
736,@zonghyukkk0210 야 ㅈㄴ맛있겠다
737,@bo.in.la 미텨따
738,@che_oni ㅁㅊㅁㅊ
739,@rin2.park 도라방스...
740,@alluring329 진짜 시급하네
741,@9wangh5 어제 공항에 있던데...
742,Yummy
743,뭐니뭐니해도칼국수는못이겨😂😂
744,코리아츠케멘🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
745,하 마이 뻬이보릿😭👍🏻
746,흐엉
747,아 지짜로 울고파😭
748,😱😱😱😱
749,진심 👍🏻
750,Omg
751,ㅁㅣ쳤다..😭
752,칼칼한게 당기는 계절이긴 해요💕
753,내입맛에 츠케멘 달달하고 짜서 맛없는데 육칼은 최고임 비교불가👏🏼👏🏼👏🏼
754,으아 😮 맛있어보이는 저 국물과 면발 😭😭😭😭😭
755,군침ㅠㅠ😍😍
756,"진짜 시급하다,,"
757,맛있겠다!!! Yumm! 😍
758,저희 집 근처 맛집들을 자주 다니시는거 같아 좋아요😍😍
759,문배동 육칼 완전 사랑입니다❤️❤️❤️❤️
760,요즘 땡겼었는데....다녀갔구나......
761,시급하다.. 내맛집 또털림😂😂😂
762,밥도 말으셨죠 형님?🧐
763,이름 있는 한식에 굳이 ~~~?
764,담주에 방문 예정 콕 ☺️
765,형 나중에 강원도 횡성 갈 일 있으면 섬강뚝배기에 가보길 바래. 형이 육수로 아이스버킷 첼린지 할거라고 봐
766,@seu2ll 나 이거 먹고싶움
767,코리안 츠케멘 ㅎㄷㄷ
768,육칼🔥
769,육장에서 육라면 드셔주세요.. 존맛탱
770,@kangganzi
771,형 나중에 일산 올일 잇으면 삼성당국수집 잔치랑 비빔 먹어봐 형 스타일일듯
772,최자님 혹시 시간되신다면 화성 향남에 있는 육칼도 드셔봐주세요.. 만두랑 거기가 훨씬 더 맛있답니다
773,@midohvan
774,@_charish__ 각이야
775,@nail_mobling
776,@h_yun__aaa @lunn_c_ @geeeansday 이것도 먹으러 가야되는데ㅜㅠㅠㅠㅠㅠㅠ
777,@se___heee
778,@ahyeoniszinc 흠..
779,@920702ms 😫😫😫😫😫
780,@shxl2gram
781,최자로드 시급 얼마 나와요?
782,@kimdauniversal 흑흑 저 살빼면 가유
783,@tang_pty 우엥
784,이제 식사하러 갑시다.
785,이거영상어디서바요?
786,조합쥐기네😍
787,영원히 다듀비😍
788,와.....
789,Best performance 🔥🔥🔥
790,❤️
791,쩐다 😍🤭
792,👍👍👍
793,💥💥💥❤
794,🔥🔥🔥
795,🔥🔥🔥🔥
796,😍
797,멋졌어요 🔥🔥🔥
798,아.....최고에요👍🏻
799,와 이형 아직 안죽었네
800,Love ittttt
801,최고에요💗💗💗❤️❤️❤️
802,😭😍
803,미쳤다 하...대박👍🏻
804,Sooooo amazinggggg🔥🔥🔥
805,🔥🔥🔥
806,🔥🔥🔥🔥🔥
807,THIS IS AMAZING🔥
808,우리가 누구? DYNAMIC TRIO
809,Damn so fire
810,형은엇박자의어머니❤️
811,Yeahhhh lit❤ lit 🔥 🔥
812,와 진짜 거짓말 아니고 1일5트리오 해요 영상 매일 돌려봄 ㅠㅠㅠ
813,역시 다듀❤️ 오빤 역시 무대에서 더 빛나네요😍
814,@sidoro_nn
815,🔥🔥🔥🔥🙌👏 this is FIRE
816,❤️uoulolo
817,머래.
818,나도 껴줘 담에!
819,형 저도 오마카세!!!
820,오 이런데가 있었다니!
821,네녀석이 맘에 들어할줄 알고 있었다
822,.........
823,력시 남자는 핑크죠!!ㅎㅎ
824,@future_keem @__heymood 얘더라
825,@kangssomin @every__02 언냐들...
826,@jjaangna @y_oung_eun 꿉당 결국 최자로드까지 와버렸다 이렇게 된 이상 가자 빠른 시일내에😋
827,@jjung__chuu
828,@cho_ri_91이거봐
829,@ziiiii_hoon 지훈아 도현이랑 준태행님이랑 갔던 곳임 ㅎㅎ 수염길러서 최자형님처럼 하고 올라와라 강남구경 한번 해야지
830,@mgism @realjulieji @wjdwn222 @kimsomsom
831,@halynnjoe 헐 꿉당 성수에도 생겼나봐
832,@hyori_s2_ 가보실?
833,@bbonnyy__ 담엔 여기로 가보즈아
834,@siemoong 너랑 갈곳👏
835,@owenovadoz91 여기갈사람
836,@jamaeeeng 이게 그거야?
837,@shu._.di 오마이갓 꿉당...
838,@parknojoon_ ㅋㅋ 월요일에 어디갈래
839,@hanbitdubit 한비치 요기가쟈💗
840,@ubboo 또가면 볼수있나요
841,@doneunim
842,@hong_ahram 먹어바라
843,@__feeblemoments 성수지원!!!!!!!!
844,"@bok.ddol_s2 츄릅,, 담엔 저기다,,"
845,@yitmf
846,@jamaeeeng
847,@feverhwan
848,@jinyangee 자기야 성수동이얌
849,@juhyunmnm 야..여기갈래
850,@jiyoy419 여기가봐 성수맛집
851,@che_oni ㅁㅊ
852,@1994_taegyu 자기야 성수동이래
853,형도 이제 스시 오마카세만 가면 딱이겠다
854,🤤🤤 최즙 마이마이 짜세요!!😍
855,집근처…가봐야겠네요🤗🤗🤗
856,w0w
857,"@___o_o.__ 헤이 동생,,,"
858,@juun______ 꿉당 성수점인가봐!
859,꿉당 추천해주셔수 갔어요 진심👍🏻 자 이제... 삼겹살은 어디인가요?
860,@m__.j_ 여기!!!
861,@_yyeop
862,@_w__oo_
863,쇼미더머니 나와서 최자로드 홍보하기 vs 음원미션때 최자가 직접 탈락하기
864,@aktlakfh_ 하 미쳣어
865,Yummy😍
866,미쳤다 😭
867,최자로드 시즌4 기다리다가 목빠진다고 봐
868,우와... 꼬들함이 사진에서 느껴진댜...🤤🤤👍🏻
869,"먹적의 향기가,,"
870,너무 좋아 진짜
871,🔥🔥🔥
872,지금 신사점 다녀왔는데요!
873,👍
874,Im waiting for your participation on Master Chef 🔥
875,으아ㅏㅏㅏ 점심 방금 다먹었는데 맛나겟다
876,미쳤다
877,@chorong_hwang 초롱아 리버사이드갓던날ㅋㅋ 거기 맛집맞넹..내사랑 최자오빠 피드에까지 올라온거보니까...🤦🏻‍♀️🤦🏻‍♀️
878,"ㅠㅠㅠ 믿고 보는 먹방 ㅠㅠㅠㅠ 요즘 최자로드 따라 먹으러 다니거든요 ㅠ 정말 최고👍 ㅠㅠㅠㅠㅠㅠ
더 열심히 찾아내서 알랴주세요 🙏🏻🐷🙏🏻"
879,😋😋😋😋😋
880,자형 너무 좋은것만 드시고다니는거 아니요?
881,회사 100m 거리인데 난 안에만 있어서 못봤구나 ㅠㅠ
882,@bee.yoo.96 @hy2xxn_p 진짜 마시게따....
883,@jk.amor.1110 성수!
884,@offbeatwon 성수..
885,@g___yeha 여기 맛있나바 방금 다른분듀 올렸었는뎅 여기 !
886,@jiyoung8739 알어유?
887,맛나게 드시고 기분좋은 하루 보내세요~^^
888,@twnting 가보쟈😆
889,@youhyun731 최자도 성수점 갓다
890,@eeeul_ 성수 컴온
891,@sr_y02 다음은 성수야ㅇㅅㅇ
892,노량진 동작구청 뒷편에도 갈매기살 진짜 맛있었는데 지금 있나 모르겠어요. 예전에 공부원 준비할때 자주 갔었는데..그래서 떨어졌는지 모르겠지만 그 뒤에 맛집 진짜 많은데...사진 보니까 노량진 그립고 씁쓸하네요
893,형님 로드 시즌4 언제나오나염
894,@dvsn___
895,@allframeofmind @uncle.nani
896,@fiestravakimza 뭐쥡 ㅠㅠ머긍러가부자
897,@__ha_rim__
898,@havelyy_ 와우
899,@benchpresssss
900,@choi_nnon
901,@jangddolhwan
902,@juhobeck 미춋
903,@you_bong_
904,@icherishyouforever 야..ㅋㅋㅋㅋㅋ
905,@easy_yooon
906,@o4_24
907,@seungnamgram
908,@gobchangsogood 배고파 2
909,@andong1111 미쳣댜... 먹고싶다 ㅜ
910,@hyo__zzang 오늘꿈ㅋㅋㅋㅋㅋㅋㅋㅋㅋ최자옵하아
911,털보 😆👍🏻
912,🤍
913,😍💓
914,🙌
915,👏
916,털보 모델 데뷔 ㅊㅋㅊㅋ
917,털보파파~
918,👍👍
919,😍😍
920,털보..🧡
921,PPL이기도 하는데 저도 반려견 키우는 입장에서 반가운 것 같네요😆
922,so hAT felt 핡펠트♥ 핫해핫해♥♥ 넘머싯다♥♥♥ 👏👏👏❤️🤔🤔👏👏 근데 최자형님이더좋아
923,❤️❤️❤️
924,이형 이와중에 특먹었네.........
925,아이디랑 이어져서 11만원인줄 ㅎㅎ
926,형님 약수순대 먹고 바로 옆골목 리사르 커피 죽여줍니다 !
927,아는맛ㅜㅜ
928,오빠 소주은 안 마셔요?
929,예전 만원의 행복 프로그램 생각나네요😋👍🏽
930,만원의 찐행복이죠 여긴🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
931,맛있겠당
932,찐행복이죵👉👉😍
933,오복순대국 한번만 드셔주세욥..
934,미춌다..😭😭
935,보약👍
936,헉 언제 다녀가심요? 우리덩네 😭
937,@m_auve 앗 이곳은!!!!
938,@_ang_pp @jinajin._.a 울동네 놀러와
939,@hansoojunga 여기 어디냐; 또 우리만 모르지 또
940,@glasskkim ㅠㅠㅠㅠ가야햐
941,@boyoonish 보윤앙 여기 가봥 ㅎㅎㅎ
942,@mj_minzoolee 언니.........
943,@hawaiiangela 난이거
944,@gang.dongeon 맛잇겟다🤤
945,@ine_06.03 다음 외식은 여기??
946,@sosojy_ 정연이.. 여기 좀 가봐방...🤤
947,@beat2e 너가말한 약수 순대국?!?!?
948,@rhdwbsladmldlstmxk 덕천 기억나냥
949,@mseokbang
950,@missssson 울 아용이 싸다죠야대는뎀
951,@beetle6688 약수순대국이래~ 알아? 가자가자 응응?????
952,@bo.in.la 미쳐따
953,@oh_chng 숭대
954,보통먹구왔눈데 짜잉나 ㅠㅠ졌어요
955,아 여긴 행복이죠...특 한 그릇과 소주 한병...👍👍
956,👍👍👍
957,저도 애정하는 곳이네요 👍
958,동네사람으로써 ㅇㅈ하는곳..
959,나어릴때 여기근처 살아서 매일 순대만드는거 봤는듸ㅣ
960,어머 오늘 시장에 장보러 갔으면 마주칠뻔
961,오늘부터 다요트인데....😒
962,11만원의 행복 ㅋㅋㅋ
963,오빠 정말 행복할거 같아요ㅋㅋㅋㅋ
964,형 특이에요?
965,"약수 순대국 일주일에 한번 방문, 앞집 호두과자도 존맛"
966,순대국이 11만원이라니...!!!!
967,헐 맛있겠다..
968,반가운곳이네요^^ 역시 아시는군요! 이곳을!!ㅋ
969,국밥 먹고싶다
970,@94o6o6 여기 또 가고 싶다
971,먹고싶다아
972,헐..동네주민 아님 잘 모르는곳인데! 👍👍👍
973,작지만 큰행복이네요ㅎ
974,와여기찐맛집인데... 최자님 영남순대국도 가주세요
975,11만원은 비싸네요..
976,저의 최애 인생순대국집인디 맛있쥬?
977,농민백암순대도 리뷰해주세요 참고로 전 거기 지분이 없어요
978,@j.h_sh.10.12 할머니네갈때 가쟈!!!
979,@shana.kim 이런게바로 해장
980,@j_kitsune77 맛잇겟다
981,啊啊啊 好饿😭
982,@e.90___ 쌀거같아
983,근데 여기 그릇 뚝배기 안써서 별로에요. 국밥에 우동그릇 쓰는게 말이 되나요 ㅠ 빨리 먹고 빨리 나가라 이런 의미로 해석을 할수밖에.
984,@junestoneisland 이거 하나 먹으면 만원의 행복 끝나네 ㅎ
985,오늘 저녁에 가셨죠 저의 앞테이블이셨던거 같아요^^
986,@hyewonnyun
987,@_utang @_songta @tnaltnaltnal
988,@choiza11 🤭
989,@sunghyun_moon ㅜㅜㅜ살땐 안보이더닝 ㅜㅜㅜㅜㅜㅜ
990,행복한 돼지 되세요 ☺️👍🏼💓
991,오빤 고수 안 넣어 먹나여
992,아으...
993,흐엉☹️
994,"저의 단골집👍🏼👍🏼👍🏼👍🏼🤗
요기 맛있쥬💖"
995,안그래도 분짜 먹으로 갈려고 준비중인데..❤️
996,저두여기자주가용!!!
997,"@fishop400 흠,,, 너무 맛있어보인다"
998,@min_ddeng26 야 성동구다 무조건이다
999,@everybody_out 가보고싶다
1000,@jinstagr_am 헐 분보있어!!!
1001,"@ldoolee 나랑갈거지,,,,,,,,,,?"
1002,@yunzzing_ 여길가보쟈!
1003,@haingocc._ fan guột :))))
1004,@goldbronzoo @shu_the_qt @shu_the_qt 와우탱 왕십리야
1005,"@8h2m.kr 스타트 이거로 해야하나,,~"
1006,@strongcastle_ 와 배고프당
1007,궁금쓰 @chanchan__h
1008,@leeujeen 우진아 여기 갈래 ?
1009,@jis.ra 국물때깔 바바 ㅜ
1010,@jinddora 여기 쉐르빌 아니야?
1011,@suringirin 쌀국수 여기서 무보까
1012,@wonny0601 후에에서 먹은 분보후에 생각나너ㅠㅠㅜ
1013,@guamsaipanmango 쏼쏼하니 쏼국수 땡기는데
1014,@kuyhnioes 찐해보여
1015,@gin___a 진아야 각나온다
1016,@oh_chng 나도 여기
1017,@chnwk_ 여기 왕십리다 우리집 뒤 아파트 상가
1018,@jihunk_88 요기 왕십리다 ㅋㅋㅋ
1019,@kxxiel
1020,@jihong706 베트남음식도 먹고싶다 흠냐
1021,@song__bori ㄱ
1022,"청구역 하이마트 뒤 아시안 베트남 마트 추천드립니다, 베트남분이 마트 운영하시면서 현지식으로 내어 주십니다 !"
1023,"ㅇㅏ 이거보자마자 먹고왓어요
임신하고 제일 먹고싶은게 분보후에엿는데ㅠㅠㅠ 최자 사랑❣️"
1024,@run_zy
1025,@kk_tjgus
1026,@whatifiamdown 내가 변여사 텃밭에서 고수 서리할게 여기서 만날래?
1027,@95_uihwan 여기 우리 집 1층이야
1028,"@j___kbb 자형의 혀는 배신하지 않아,,,"
1029,@920702ms 젭알 가쟈
1030,오호 여기를 가봐야겠네요🙏🙏
1031,어디지 ㅠ
1032,으아 오빠 이집까지😢
1033,저장~!
1034,해장에 딱 😍
1035,형~~~~~~
1036,형님 혹시 못먹는음식있나요??갑자기궁금쓰
1037,와우!
1038,꼭 가야징...😭
1039,와.....진짜부럽가...
1040,헉~ 분보후에 좋아하는데 가봐야겠어요~ 후에에서 먹었던 그 맛이었으면~~🤭
1041,오 집근처인데 가봐야겠네요
1042,사랑해요 형
1043,🇻🇳🇻🇳🇻🇳
1044,❤️
1045,추운 가을~ 너무너무 먹고싶네요 👍👍👍 이건 최고라고봐
1046,Bon Appetit 😊💗
1047,Ngon quá ạ ❤️
1048,오빠랑 맛집투어 하고싶어요😍
1049,We come to Vietnam 👋👋👋🇻🇳🇻🇳🇻🇳
1050,@gary0ung 준비 됐징?!
1051,맛있겠당 배고파랑 ㅜ
1052,분보훼 맛집찾기 미국에서도 힘든데 부러워요 ㅠㅠㅠ
1053,@anjjaemi 여기 쉐르빌상가😀
1054,Give me please 맛있겠다
1055,hope u comeback to Vietnam soon 😻😻😻
1056,@_beansmommy_ 여기 가자요~
1057,@ho___9u
1058,@run_zy
1059,오 형님 여기 진짜 맛있는 곳으로 원래 자주 가던 곳인데... 형님이 인정해주시니 뭔가 뿌듯하네요😍
1060,@muni_suni_ 여기 혼모노다 진또다
1061,Ngonnnnn
1062,❤️❤️❤️ Love Vietnamese cuisine
1063,@onegeuun
1064,This is by my apt 😭😭😭 so close~ @_sigh_shrug
1065,@miiniimaniimo
1066,@thekevinkim88
1067,@bros_dan_ 뽀
1068,비와이~ 앞으로 그 나라도 약간의 힙합 시대가 열릴 것임...
1069,울 청운인 노란별하나나라학과 한참 남후배 잘 챙겨주시길... 제 윗 남선배님은 예전 주노 형님 고릴라 멤버 출신 땜에 팝핀현준 형님과 세븐을 알게됨.
1070,@_duck_s 자갸 여기 ㅍ
1071,아미친
1072,헐 형
1073,하지만 비싸다.많이.
1074,최자로드로 빨리 돌아오시라우🙏
1075,대치 명동 여의도 중 어디가 제일 취향이신가요
1076,저도
1077,한동안 못갔던 하동관에 가거나 청계천에 아바이순대 먹으러 갈까나
1078,미국에서 제일 먹고 싶은거 1번 필동면옥 2번 하동관 곰탕 ㅜㅜ
1079,형님들이 어제 꿈에 나왓어요 같이 노래도 하고 랩한소절하면 제가 뒤에따라부르고 즐거운꿈이였네요!!!
1080,한동안 못갔던 하동관에 가셨네요!!! 청계천에 아바이 순대드시러는 언제가시나요
1081,해장하기 좋은곳😊😊
1082,@gthwang
1083,@junho_chun_ 오빠가좋아하는?
1084,@gwi___0 한동안 못갔던 하동관에 가거나 청계천에 아바이순대 먹으러 갈까나
1085,@kmimi0826 하동관도 괜찮음
1086,@_hhhhiij 곰탕먹고싶다
1087,@jinee.kim 또 먹고싶다
1088,@wonnigram6 우린 내일 코엑스에서 먹쟈
1089,@shxl2gram 최자도 인정해뗘
1090,@ssuna902 😋
1091,"@_hyoooojin 나 곰탕 먹고싶어, 자기랑"
1092,@hyeonn__d @5sixseveni 내남자 여기 왔었네....😭
1093,@kisuk_1 익숙한 국밥이노
1094,@yoori0918 내 최애 곰탕집임 ㅠ
1095,@73lhj 여기 맛있는뎅
1096,가짜 은퇴 선언
1097,그치만 오빠 게스트로 나오나요😋🤨
1098,아놔 배고프네
1099,창욱이형이 최고야.. 늘새로워...💕
1100,솔직히 너무 귀여워요 .. 얼굴에비해작은이와입이 귀여워요
1101,저두....!!!!!!!! 먹어보고싶네뇨 🤭
1102,저건 봐야한다고 봐
1103,아 이거 진짜 대존맛 👍
1104,구독 각이다
1105,주호민 작가님이랑도 친분이 있으셨나요?
1106,👍🏻👍🏻👍🏻👍🏻👍🏻
1107,💕💕
1108,💕
1109,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1110,@kimhyoeun__ 탄탄멘 먹으러 고고싱~❤️
1111,@3linescomment
1112,@nohaena
1113,@hojiny
1114,@kwang_0906 여보
1115,@rlarbtlr1234 이거 봤네😂 맛있겠다!
1116,@junwock
1117,찾아주셔서 고맙습니당🙇🏻‍♂️
1118,뜨끄은~~ 한 국물이 일품일것 같은 비주얼이에요^^ 맛있게 드셨다니 마음이 따뜻해집니당
1119,아 연근 맛있겠다....🤦🏻‍♂️
1120,오 자형 오리소바드시고 오셨!!!! 부산에도 좋은 면집 많이 생겼으면!
1121,어우 라멘의 계절이 왔군요 🤦🏻‍♂️🤦🏻‍♂️
1122,😍😍😍
1123,너또임뫄🔥 ㅋ
1124,국물 호로록 먹고싶다̆̎..😲
1125,오빠 마라탕맛집좀ㅊㅊ해주세요
1126,아 다이어트 중인데 미치겠다;;
1127,저기가어디있는거죠?😍
1128,밤에 이런 사진은 반칙아닌가여?😢 라면 물 올려야지...
1129,"오쓋,,,"
1130,가을엔 국물이 최고라고봐
1131,맛있어 보여요💕 가보고 싶네요😊
1132,궁금합니다!!👍
1133,와 이게 오리육수로 낸 그 라멘이군요 키햐
1134,아 맛있겠다...
1135,으아니 !! 식욕이 찾아온다아아아아아
1136,카모오지지
1137,👍😋😋😋
1138,👍👍👍
1139,😋😋😋😋😋
1140,아티스트 최
1141,우아아어아ㅏㅏ
1142,@2pir_ 먹고 싶어
1143,@xungdongwoo 맛잇나봐 가바
1144,@__wonae 야.. 나 다녀가고 며칠 뒤에 가셨네 여기는 또.... ㅇㅏ........
1145,@whatifiamdown 자기야 우리 연근토크했던거 기억 나지?
1146,@hyewonnyun 혜니좋아하게따
1147,@wooohist
1148,면이 저렇게 맛나 보일 일이야ㅠㅠ
1149,오빠 맛있어요?
1150,👍
1151,역시 오빠의 맛표현은 크~ 먹고 싶네용
1152,👍👍👍👍👍👍
1153,이시간에 봐버렸어요ㅠㅜ 오또켕😢🤤
1154,🤤🤤🤤
1155,”CHOIZA IS BACK”
1156,저 면 식감을 아니까 미치겠다..😂
1157,@kajaguruma
1158,❣️
1159,😋
1160,not the mushrooms omgggg
1161,저 우엉이 신의 한수일듯
1162,밥이 목구멍으로 넘어 가냐 개자식아? 사람 죽이는 살인마 아티스트야?
1163,💙💙💙
1164,좋아요 👏👏👏
1165,위로됐어요💓
1166,😘💞
1167,👍👍😍
1168,위로의 노래 감사해요 !
1169,Choi go^_^
1170,좋은 노래 감사해요~^^ 오늘도 최고의 하루가 되시길
1171,❤️
1172,😍😍😍🔥🔥🔥
1173,타마🔥🔥
1174,giii
1175,@gaekogeem 너무 좋잖아요 형아들👍
