,댓글
285,쭉 봐왔고 동시대 아이엄마로 공감하는 부분도 있지만 버거운 부분이 있으시담 둘째 너무 연연해않으셨으면 해요. 소중한 생명 한아이라도 세상에 오는건 감사한 일이지만 정말 준비와 노력이 필요한 일이라고 생각되거든요. 응원하는 마음이지만 다시 돌아오지 않을 순간들 가치롭고 지혜롭게 보내셨으면 해요. 가족들 함께 건강하시고 행복하시길🙏
286,"함소원님 이 삭제하신 글 쓴이입니다. 이해합니다.제가 짜증났는데 엄한데 화풀이 한것같아 미안한 마음이듭니다.엄마가 처음인건 당연한건데 어찌 우리가 뭐라 하겠습니까.🔥🔥🔥함소원님 싫어안합니다.밝은 모습 좋습니다. 무엇보다 딸도 천진난만 밝은모습보아 공부할때 힘이납니다.더한글 심한욕 해주시라늕글을쓰신걸보아 맘고생 심하셨다고 생각이듭니다.저도 맘고생에 일조한것 같아 죄송합니다.결과는 케어해주시는분, 화해했으니 된일 아닙니까.악플은 반성하실필요없습니다. 원래 그러는 놈들이니까...비록 팬은 아니지만, 어렵게얻은 딸. 국제 결혼을 보아 용기가 센분같습니다. 원래 엄마도 애기처럼 성장해가는거라고했습니다.저는 남편분, 케어해주시는분,함소원 님과 귀여운딸이 잘되고 화목한가정이 지속되길 빕니다~^^"
287,악플만 있을 줄 알았는데 의외네ㅋㅋㅋㅋ
288,아들딸을 한살터울로낳고 일까지했어요.집에 상주하는 아주머니도있었고요.첯째는 제가데리고자고둘째는 아주머니가데리고자고 그러다 둘다데리고자야겠다 생각하고 같이자기시작했지요.전쟁이였어요.울기도하고 남편과 싸우기도하고 엄청났줘~그래도 세월은 흐르더라고요..그아이들이이제 고등학생이에요. 그 끔찍했던 그 시간이 이제 그리워요. 한놈은 등에업고 한놈은 안고 밤마다 힘들게 재웠던 그아이들을 업어줄수없어요.목이쉬어라 밤마다 읽어줄 동화책도 없고요..그..고생스런 그 날이 그리워져요..많이 안아주고 업어주고 ..하세요
289,진화 잘생김❤️
290,부모님들이 어른 공경하고 남의게 해꼬지 않하시고 사시는 이유가 있습니다. 그건은 가족 모두 나쁜일 없고 복 받길 바라셔서~ 공 들이시는 거라 하십니다. 모두 조은 마음 가지시고 복 마니 마니 받으세요^^
291,소원씨가 가장노릇하다보니 악착스럽고 드세지는건 어느정도 어쩔수가없어요
292,그게소원씨의 예나지금이나설움일지언정
293,모든걸안고가는 소원씨가 씩씩하게느껴지네요
294,남편에게만 좀더잘해주세여 정말남편밖에없어여
295,사랑플은 남겨도 악마플은 남기지말지. 소원언니 화이팅이요😊👍
296,언니 각본이에요 아니면 진짜예요? ㅠㅠ 언니 좋은데 뭐가 진짠지 모르겠어요.....
297,방송에 욕먹을 모습만 편집 되서 나가는것 같기도 한데 그건 본인도 원하시는 건지 궁금 하네요..
298,방송은 방송으로 보자 제발~~~~~~~~~~~~~~ 너뮤 재밌는뎅
299,돈에 왤케 목메어사세요 ? 쓸땐 쓰고 아낄땐 아껴요 그리고 자식한테 돈 쓰는건 아까워 할게 아니에요 먹을거에도 ㅇ아까워하지마요 이모님 손자 한우 먹는거도 아까워 하던데 그런 심보 좀 버려요 진짜 사람이 짠순이를 넘어섰어요 그냥 너무 이기적이에요 ㅇ욕 많이 먹는것도 알면서 왜 자꾸 방송에 나와요 ? 방송 계속 하고싶으면 행동을 바꾸는게 맞다고 생각이 드네요
300,"지나친 비난은 서로에게 상처입니다 ㅠㅠ
좋은 사람으로 비쳐지길 응원할게요 ! 악플에 상처받지 마세요 ㅠㅠ 😭"
301,이모님 손주 팔잡아당기는것도 설정인거겠죠?? 그건 진짜 아니에요 남의자식도 소중한법인데 위험한행동인것 같아요..
302,"우와 이많은 댓글에 다 회신해주시다늬~ 대단하세요 반전이 많아서 아내의맛 볼때마다 가슴이 콩닥콩닥하지만, 그러함에도 결국엔 모두들 그안에서 사랑과 행복이 깊어짐을 보게됩니다.
늘 응원하고 있어요~ 힘내세요~~🙆🏻‍♂️"
303,아내의맛은 함소원진화부부때문에 봅니다!!! 안나오면 안보고..... 진짜 함소원진화부부팬으로써 항상 응원해요^^
304,아니 ... 제발 대본이라 해주세요 .. 이모님이 베이비시터지 가정부로 오신게 아니잖아요 .. 그리고 이모님이 손주 준다고 사온 소고기 혜정이도 같이 먹인건데 손주가 좀 빨리 먹는다고 째려보고 눈치주고 그러는것도 좀 아닌거 같아요 ㅠ 페이스북 영상 올라올 때 마다 보는내내 불편해 죽을 것 같아요 .. 그리고 양말 찾아줘라 하는 것도 진짜 예의 없는 것 같아요 ㅠㅠ ㅠㅠㅠ 좀 더 시간을 내서 혜정이를 돌봐주세요 ... 내 자식이 부모를 먼저 찾아야지 이모님을 먼저 찾는 다는 자체가 문제예요 ㅠ
305,손자랑 딸을 같이 목욕시키면 나도 기분나쁠것 같네요. 잠도 딸을 손자랑같이 잠재우는것도 기분 나쁠 것 같고 이모가 생각이 없네요.이모도 별난사람 같고 좋은사람 많은데 공인 이라 맘대로 못하고.
306,휴 시청자의 입장에서 정말 방송은 발암이었습니다..
307,참내~ 방송에서 각본처럼 그랬을뿐인데 옥신각신 댓글 보신다니 속상하시죠? ㅠㅠ 힘내시고 방송이니 그러려니 합니다! 실제로 그러면 갑질한다는 세상인데 이모님이 옆에 계시겠어요?? 댓글 상처받지 마세용~~^^
308,팬들과소통 보기좋습니다
309,아내의 맛 애청자인데 함소원님 인스타는 처음 들어와봤어요. 누군가의 비난도 칭찬도 모두 수용하시며 발전하려는 모습이 멋있어요!! 논란의 내용이 대본일수도 리얼일수도 있지만 앞으로 긍정적으로 더욱 발전하시길 응원할게요👏👏👏
310,이 곳은..!!!!? 베트남 바구니배~~😊
311,화목해 보여서 보기 좋아요 화이팅 ~~
312,아 그리고 베이비시터이모가 바보입니까? 음식 버리란다고 버리게요? 진화씨가 버리라고하면 그거 고대로 싸서 손자 갖다주세요~~ 보니까 다여섯개 되드만.. 나같으면 머리써서 많이많들어서 버리라하면 싸가겠다..
313,진화씨 잔소리와 간섭은 아무리좋게생각해도 고치시는게 좋지않을까싶어요. 이모님은 엄마가 아니니 본인옷이나 이런건 스스로 하도록 얘기해야겠어용. 전 아들딸 있는데 이모님 손자한테 살짝 얘기하거나 아님 그 사이에 이모님이 잔다거나 다른 대안을 햇으면 어땟을까하는 안타까움이 있네용.
314,구매안되는건가요???
315,"더한 글도 심한 욕도 하라고 하셨지만 정말정말 뜬근없는, 근거없는 욕이 있는 디엠받으시면 그냥 눌러서 보지마시고 넘기셔요 방송은 방송으로 보고 있습니다^^ 방송에서는 편집되어버린,이모님과 좋은 부분도 있을거라 생각하고있습니다"
316,진짜 멘탈 👍👍👍👍👍👍대박이네요 이런건 닮고 싶네요
317,진화씨 양말 찾아신기!!🙌🙌
318,"화요일 방송보고 속상했어요 물론 이모님 마음도 언니 마음도 이해가되더라는, 같은 아이 키우는 엄마로써 응원합니다^^"
319,너무 돈좀 그만 밝히시면 좋겠어요..방송보다가 보면 채널 돌려버리고 싶어요
320,여기..베트남.. 질투나요.. 진화님이 소원언니위해서 다이빙한데ㅠㅅㅠ힝ㅠ이거 무슨 타이타닉이야ㅋㅋ
321,소원언니 시터이모랑 혜정이 사이 영원히 지켜주세요. 제생각나네요. 저도 키워주신 할머니네가 있는데 지금까지 친할머니처럼 지내요. 내가 힘들고 도움받을때 필요할때 할머니네가 도와주시기도 하시고 하는 은인이십니다. 혜정이는 알아서 크면 엄마엄마하면서 따르게되요. 지금 아가잖아요. 은인한분 혜정이한테 만들어 주고 있는거다. 생각하세요. 그럴 시터이모입니다. 딱보니까 그러신대요.
322,"솔직히 방송으로만 보면 간섭이 심한건 맞음 ㅇㅇ 그런 이모님 없으신거 누구보다 잘아면 있으실때 잘하세요 그리고 딸한테 단순한거(씻겨주기,밥먹이기)등등은 부모가 할수 있는거 아닌가요? 방송보는내내 화밖에 안나고 진짜 부려먹기만 하는것처럼 보이던데 제발 있을때 잘하세요"
323,아니 다른건 다 그렇다 쳐요 진짜 제일 꼴베기싫은 맘충 중에 대표적인 것 같아요. 저요? 결혼도 안했고 아기는 더더욱 없어요 근데 함소원씨 보면요 그냥 욕이 막 나와요 왜 그럴까요?한번도 본적 없는 분인데 왜 저렇게 살까 싶어요 그리고 제발 부탁인데 스튜디오에서 전 아무것도 몰라요 전 그게 아니에요 하는 표정 하면서 변명 좀 그만 하시면 안돼요? 보는 내내 짜증이 쏟구쳐요 행동이랑 말이랑 전혀 틀린 느낌이에요 대본이요? 그럼 그냥 드라마를 찍으세요 누가 봐도 대본 대로 하는 것 보다 그냥 생활 습관에서 다 나오는 행동 같아요 스튜디오 촬영 분 보면 다른 동료 감싸주겠다고 하는데 다른 연예인 분들이 엄청 애써 보여요 미안하지도 않으세요? 가족처럼 생각해요? 선물 사주면 그냥 고맙다 말 부터 하는게 먼저에요 ㅋㅋㅋ누가 거기서 사이즈 따져요? 개 노동 같은 그쪽 집안일 봐주면서 딸 생각한다고 선물까지 사주는 이모에 반해 함소원씨는 이모 손주가 소고기 많이 먹으니까 딸 못먹을까봐 입에 그렇게 마구 집어 넣으셨어요? 욕나와요 진짜 소름돋아요
324,에휴 대단하시네 정말
325,함소원 아줌마 그동안 힘든일도 많으셨죠
326,함소원 아줌마 남한테 상처주면 되돌아 옴니다
327,함소원 아줌마 착하게 사세요
328,아기 아픈데 일어나보지도 않는건 너무 너무 너무 슬퍼요 진짜 제가 혜정이면 나중에 효의 중요성을 이해하지 못할것 같아요..
329,방송에서 보이는 모습 진짜에요 가짜에요?
330,아니;; 함소원씨 아무리 곤란한 상황이라지만 진짜 가족같은 사이의 이모님의 손자를 밀쳐 버리네요 아무리 논란 터져도 맨번 이분은 괜찮겠지 라고 생각 했는데 제 생각이 가관있었네요. 남의 자식도 귀하다는걸 좀 잘 알았으면 좋겠어요 평소에 아내의맛 좋아하는데 이번엔 정말 화딱지가 나서 더 이상은 못보겠네요
331,그냥 그쪽 비판하는 댓글만 싹다 지우셨네요
332,솔직히 아내의 맛 이프로그램 아니었으면 여기 댓글단 80프로 정도가 당신을 알까요?? 그리고 이상한걸로 방송에서 관심좀 끌지맙시다 지금있는애도 혼자 똑바로 키우지도못하는데 애는 더가지고싶다하고 그게 똑바로 된 생각입니까? 이사진도 방송나가고 욕먹고 이슈화되니까 어떻게든 불끌라고 올린걸로밖에 안보이네요 ㅋㅋ; 괜히 방송 프로그램 까지 덩달아 욕먹게 하지마시고 하차하세요 애교육도좀 시키고요 }}}}}}}}}}}}}}}}} 다른분들 댓글 ××××××××××××××××××××××××××××××
333,🌷
334,뉴욕에서 늘 응원해요^^
335,"솔직히 방송보고 별로긴 했어요. 특히 남편분은 애 아빠가 아니라 큰아들같았어요.. 보이는게 다는 아니겠지만, 저런 시터이모 구하기 정말 힘듭니다... 방송도 일도 중요하시겠지만, 어린 혜정이와의 추억도 그때뿐입니다 나중에 후회하지마시구 혜정이와도 시간을 많이 보내셨음해요. 방송에서 네 가족이 밝게 웃는 장면도 많았음 합니다"
336,이모님 진짜 소원씨네 가족 이네요🤩😚😍 진심! 대단하신 이모님~복 많은 소원씨! 복 많은 진화씨! 지금처럼 건강하고 이쁘게 무럭무럭 자라라 혜정아 ❤️😘👍
337,언니 디엠 한번만 읽어주면 안돼요?❤️❤️
338,함소원씨 컨셉이아니였으면 좋겠어요 진심이죠?
339,사고방식도 건전하신것 같고 워낙 또순이어서 보면서 참 조아라 했는데 이번엔 기사보고 좀 안타까웠어요. 그래도 현명하게 잘 풀어나가시는거 보니 참 믿음직스럽습니다. 화이팅입니다!
340,"제 댓글 삭제하셨나봐요.
누구와 다투지도 않고, 욕 한줄 쓴적도 없는데. :)
혜정이에게 떳떳한 엄마가 되셨음 해서 쓴 댓글이었는데
그래요. 그냥 계속 그렇게 자극적인 방송으로 돈 버세요.
후회는 함소원씨네 가족이 하게 될테니까요."
341,"안녕하세요. TV조선 아내의 맛에서 잘 보고 있습니다. 진화는요. 나이가 어린네요.~ 27살 애아빠 겸 남편로서 혼자서 옷 , 양말 꺼내서 입어야죠. 베이비시터(이모님) 께 꺼내달라고 소리는 좀 아니거 같습니다. 애가 둘인가요? 27살이면 혼자서 밥 차려서 먹으면 되고, 옷 , 양말 꺼내서 입어야 되는거 아닌가요?? 이거까지 하시면 힘들어 보이시는 이모님 생각 안하세요? 반찬도 한지 며칠안됬는데 버리라고 소리는 이거는 좀 아닌거 같습니다. 솔직히~~~ 정성만든 반찬인데, 너무합니다.~ 솔직히 저는 29살이지만 혼자서 집에 있을때 밥 꺼내서 먹습니다. 외출하거나 결혼식 하객 등등 나갈때도 옷 혼자서 입습니다. 베이비시터(이모)님께 옷 , 양말 꺼내달라고 소리 하지 말아주세요. 27살 진화남편분께 혼자서 옷, 양말 꺼내서 입을라고 하세요.못 찾으시면 찾으세요. 양말를 혼자서(직접)"
342,이모님 한테 잘해주세용 소원씨 마음도 착하고 이쁘시네요 ❤️저 이프로 보고 이모님보니까 맘이 아퍼서 울었어요 !
343,함소원씨 화끈하고다좋은데 자꾸방송에서는 과징되고 짜증나게만드는건지?넘짠순이이이지화되는것도 &과장된표정도!가식없고자식사랑남편사랑다~좋은데 표현방식이?그래도 소원씨좋은점이많은사람인것같아!응원할게요 홧팅🤗💞
344,"아 그리고 진화(남편분)께 베이비시터(이모)님께 잔소리좀 안했으면 좋겠습니다.~ 친엄마도 아닌데, 잔소리 하시면 안되죠.... 상대방에게"
345,방송이 다 가짠걸 모르는 사람들이나 악플달지 ㅋㅋ
346,"소원 언니 기사 보고 응원의 말을 남기러 왔는데, 언니는 정말 대단하신 마인드의 소유자시네요ㅠㅠ 남의 인생에 조언하고 악플 달러 개인 인스타까지 찾아와서 사공노릇 하는 사람들 크게 신경 쓰지마세요. 언니가 모든 댓글을 다 보시고 질타의 말도 귀기울이시고 잘못된 행동을 고치려 하시는 자세는 정말 존경스럽고 대단하다고 생각해요. 하지만 굳이 ""가계정"",이나 ""비공개계정""으로 욕하러 여기까지 찾아와서 시간을 낭비하고 있는 사람들의 말까지 모두 들을 필요는 없다고 생각해요. 언니나 언니의 가족분들을 진심으로 생각해서 조언 하는 게 아니라 악의를 품고 있기 때문에 당당하지 못해서 그러는 거거든요. 혜정이가 엄마보다 이모님을 먼저 찾는 것은 안타까운 일이지만 그거에 대해서도 다른 사람들이 뭐라 할 수는 없는 일입니다. 맞벌이가 많은 요즘에는 더욱이 그렇고요. 엄마랑 함께 있는 시간이 많은 것도 물론 좋겠지만, 경제활동을 해서 아이에게 더 좋은 환경을 제공해주는 것, 그리고 엄마가 아닌 한 사람으로서 본인의 삶도 사는 것 할 수 있다면 하는 것도 좋다고 생각합니다. 각각의 장단점이 있지요. 항상 당당하고 아름다운 마인드로 살아가시는 것 같아 멋있어요. 응원합니다!"
347,응원합니다❤️👍
348,힘내시고 열심히 하는 사람이 잡음도 있지만 성실함 만이 모든것을 증명합니다 혼자 힘드시겠다 항상 응원합니다 좋은것만 봐도 인생 짧습니다 좋은것만 보세요
349,❤️🙌🙌🙌
350,티비좀 나오지마세요 진짜
351,볼때마다 화나네
352,페북에서 욕 얼마나 먹는지 아시나ㅋㅋ
353,방송잘보고있습니다ㅎ 워킹맘 힘드시겠지만 홧팅 하세요~~앞으로도 좋은일만가득하실길~~♡
354,❤언니!항상잘보고있어요.건강하세요.
355,악플러들아.ㆍ느그들이나잘해라ㆍ.나라가그러니발전이안되지.ㆍ아껴서잘사는게죄냐!나는주서쓴다
356,🔥🔥
357,아군도 적군도 다 내편 만드는 언니의 관계의 기술 최고~👏👏👏
358,다툼도 정이 있어야 하는거잖아요 ㅎㅎ 너무 버기 좋아요
359,당당하게 일하는 소원씨 항상 응원하고 잏어요👏👏
360,함소원씨는 말로만 가족이라고하는것같았어요
361,솔직히 계속 바빠서 혜정이를 못보내 뭐네 하시는데 매일 SNS 하고 댓글 삭제하실 시간에 혜정이랑 이모님 좀 더 챙기세요 SNS만 보면 시간 아주 넘쳐나시는 것 같은데
362,"함소원씨는 말로만 가족이라고하는것같았고 완전 하인부리듯 부리는것같아서 보기안좋았음,"
363,다투지도 않았는데 댓글 다 삭제하더만 혜정이도 안챙기면서 둘째 생각은 대체 왜 하는 거에요? 둘째도 이모님한테 맡기시게요? 호칭만 엄마일 뿐이지 누가 진짜 엄마인지
364,혹시 오늘만 사세요? 욕먹는거 즐기십니까? 미래는 안두려우신가요 사람들이 함소원씨 보면 이때 안좋은 이미지로 바라 보면 안속상하세요? 지금 많은 관심가져줄 때 바뀌는 모습 진정성있는 모습 보여줘야 나중에 연예활동기회도 많아지고 대중들사이 이미지도 좋을거같다고 생각하는데요
365,에효~~함소원씨만큼만 열심히 살아보세요~~❤️반성하는 게으른1인입니당 ㅋㅋ🙏🙏
366,❤️❤️
367,@0____yun
368,"아내의맛 잘 보고 있어요^^ 응원합니다~~ 한번뿐인 삶, 즐기면서 쉬엄쉬엄 행복하세요"
369,디엠 읽어주세요
370,역시 멋져 진짜 👍♥️
371,😍❤️👍👍👍
372,아내의맛에 안나오면 안되요? 잘보다가 그쪽들 나오면 채널 돌려요.....
373,응원합니다 ~함소원씨 힘내세요👍👍
374,"너무 친해서 선을 넘었었나봅니다. 가족같지만 그래도 그 속에서는 비즈니스관계 이모 월급도 올려주고 , 존댓말도 해주세요. 존중 존중 존중"
375,함명희 쌤 잘지내시죠?
376,뭘해도 난 언니가 밝아서 좋트라~~~~화이팅!
377,아내의 맛 대본이라고 하는데 연기력들이 엄청나네요 ㅋㅋ 메소드 연기!! 이모까지 연기가~ 비혼 적극 권장 프로그램인거 같아요 ㅋㅋ 아내의맛 작가님 상줘야 할듯요 ㅋㅋ 세상에 존재할수없는 존재해서는 안되는 부부의 모습을 보여주니까요 ㅋㅋ 이렇게 하면 안된다의 표본을 보여주고 천민자본주의의 끝을 보여주네요 ㅋㅋ
378,😮😂😢😂😮😮😮😢
379,그렇게어그로끈다고니인기가올라가지않아
380,베이비시터는 집안일을 하는 직업이 아니에요 양말을 찾아달라니 밥 차려주고 하는 직업이 아니라구요 남편한테 똑똑히 말해주세요
381,❤️❤️❤️
382,소원님! 123회에서 쓰셨던 쿠션 어떤쿠션인가요??? 알려주세요!!
383,앞으로 더 잘지내보세요~문화다 달라서 그런거 같아요~ 응원합니다^^
384,딸 소중한 마음 백번 이해가 가요.분리시켜야 하는 것도 맞구요.9살 아이한테 하지마 보지마 하지마시고 이모님 한테 이런거 조심 시켜주세요.했음 좋을거 같아요.남편이 애한테 싫은 소리해도 싫은게 엄마 마음이자나요.할머니 입장에서는 서운 하셧을수도 있어요 이모님 한테 충분히 설명 하셧으면 이모님이 지호 혼냇거나 타일렀을 법했을텐데 라는 생각이 드네요.솔직히 그이모님 저도 탐이 나요ㅎㅎ 워킹맘이라 ㅋㅋ
385,늘 응원 합니다!!
386,저는 언니 보면서 힐링해요 있다고 마구 쓰는 사람들보다 훨씬 더 좋아보여요.
387,하지만 혜정이 신발은 딱 맞는걸로 사주세요~♡
388,열심히 사시는 모습 보기 좋아요
389,언니 항상 행복하세요❤️❤️❤️
390,함소원언니 보려고 아내의 맛 보는데 한동안 안나오셔서 아내의 맛을 안봤었어요 ^^; 요즘 예능프로 전혀 안보는데 매주 함소원언니 나오시는 아내의 맛 기다리는게 일주일의 행복이예요 응원합니다
391,헐 너무나이뻐용 소원이언니~ ㅎㅎ 진짜 요즘 잘보고잇어요 방송 온니팬이에여!!❤️❤️❤️❤️
392,24시간 대기중인 도우미는 없고..tv는 이모님방에 따로 놔주세요..진짜 이런 식이면.이모님 모시고 노동청에 가야 할 것 같네요
393,다른 근로자들을 위해서도.저건..저 이모님만의 문제가 아니다..
394,응원하고 싶어서 일부러 기사보고 찾아왔어요 함소원씨^^초보엄마 초보아내인데 그럴 수 있어요~악플다는 이들도 완벽하지 않은 사람들일텐데 악플은 참고해서 더 발전하시는 데 이용하시고 선플만 맘깊이 새기시길^^ 응원하고 사랑합니다 진화부부화이팅!💜
395,@_zee5nee
396,이모가 사온 한우 에휴 쫌 티비에 나오지마라
397,보면 좀 안타깝다..... 근데 너무 심각한 거 같음.... 치료를 좀 받으시는 게 좋을 것 같은데... 본인 혼자면 그러거나 말거나인데 다른 사람에게 피해를 주는 정도면 저건 좀 심각함 ㅠㅠ 주변사람들 다...
398,한우 먹는 부분에서는 좀 역겹네요. 애 상대로 그 눈빛은 멉니까. 당신돈으로 산것도 아니면서
399,저도 할머니 손에서 자랐어요.지금 생각해보면 감정기복이 크고 대장부기질인 엄마보다 자상하고 따뜻한 할머니품이 저의성장에 더 좋았던것 같습니다.혜정이도 이모할머니품에서 오래오래 행복했으면 좋겠습니다.
400,야..한우도 저 이모가 사온거라며?? 당신들 진짜 뭐냐
401,진짜 함소원언니가 쥬아👍👍👍👍👍👍❤️❤️❤️❤️❤️❤️ 그렇다고 너무받아 주고 글지마요. 선을 넘나드는 악글은 진짜🤬예요.오늘은 웃는일만.기분좋은일만 있길바래요😊🙆‍♀️🙆‍♀️ 감기조심 하시구용😊😊
402,응원해요..미울때도 있지만 이상하게 계속 보게되요..ㅎㅎ 힘내세요!
403,저도 댓글 남겨주세요 ㅎㅎ
404,여기까지와서 악플 다는 분들께 말씀드려요. 요즘 유행하는 관찰 예능 프로그램은 자극적인 행동을 하게 담당 연출자나 작가들의 의도하에 연기자에게 연기하는게 많아요. 매주 한가지씩 에피소드를 쏟아내려면 평범한 일상으론 시청자들의 입맛에 안맞죠. 그러다보니 좀더 자극적인 에피소드가 필요하고 연기자와 상의해서 한다고는 하지만 관계상 연기자들이 과한 연출을 못하겠다고 말을 하기 어렵죠. 억지 춘향격으로 하는 경우가 많아요. 문제가 없으면 그냥 지나가고 문제가 생기면 연기자들만 욕바가지를 먹고 때론 퇴출까지 당하는 현실이죠. 프러그램에 문제가 발생하면 연기자들을 질책하기에 앞서 해당 게시판에 글을 올려 책임자에게 문제를 제기하는게 맞아요. 당연히 시정을 요구해야 맞는거구요. 왜 함소원씨가 거절을 안했는지 묻는 분들은 부당한 행동을 요구한 것을 함소원씨가 왜 거절을 못했을지 생각해 보시면 아실거에요. 설사 함소원씨 인품이 형편없는 사람일지라도 티비에서까지 표나게 하는 바보가 있을까요? 아닌 척 가식적으로 행동하죠. 화면 밖에선 그렇게 행동할 지라도 티비 안에서 저러지 못하죠. 저는 함소원씨 팬도 아니고 남편분의 팬도 아닙니다. 매번 이런 일이 터질때마다 악플러들이 연기자들에게만 집중 성토하는 이런 현상이 매우 못마땅해서 그 바닥에서 일해본 경험으로 댓글 남겨요.
405,방송보면서 항상 응원해요.
406,대본이 문제라고하는데 대본대로할거면 나오지말아주세요
407,아 이모님 너무죠앙~♡
408,언니 ㅜ ㅜ 항상 응원하고있어요 오래오래 건강하게 사셔야해요~!! 요즘 인터넷에 하도 악플이 많아서 걱정이네요.. 밥 잘 챙겨드시구요 !
409,아맛 함소원님 팬이된 다둥맘 입니다. 몇일전 신랑과 아맛보며 함소원님 부부보고 너무 놀라며 저러면 안되는데 하며 두분이 정말 친정엄마만큼 가깝구나 이해하면서 안타까운 마음에 함소원님 댓글에 얼마나 많은 악플이 달릴까 하는 마음에 마음 조리며 시청하다 눈물을 흘리게 되었어요~ 저희 친이모도 아이돌보는 일을 하시는데 프로그램보고 우리 이모도 이런수모를 당하며 일하시진 않겠지? 하며 놀랬어요~ㅜ.ㅜ 힘드시고 집안일하랴 일하랴 아이보랴 힘드신줄 알지만 이모님한테 좋은 기억 좋은 추억으로 함께하시길 간절히 부탁드립니다.ㅜ.ㅜ 아맛 대본으로 연기하신다면 작가분 정말 나쁜사람이에요 한가정 욕먹이게 하는거 아님? 대본대로라면 그 작가분 신고하고 싶네요 아무리 프로그램 시청률이 중요하다지만 이건 아닌거 같아요~ 물론 훈훈한 모습도 보이긴 하지만 아닌건 정말 아닌거 아닌가 싶어서요~ ㅜ.ㅜ 아맛 함소원님팬들과 혜정이와 가족들 생각해서라도 아프지마시고 뜬금없지만 둘째홧팅 할께요~^^ 속상해서 좀 길게 남기게 되었네요~^^
410,소원님 성실하고 열심히 사시는것 같아서 너무 보기좋아요 나랑 다른분들이 있을수 있으니까 그들이 하는얘기에 너무 마음아파하지 마셔요 헤정이랑 신랑이랑 같이 행복하셔요
411,늘 응원합니다
412,항상 응원합니다!~^^
413,와이프도 아맛볼때 함진커플편만 꼭 보는데 아....그냥 뭐 시청률을 위한 컨샙이라고 생각합니다...
414,어휴.....
415,육아서 많이읽으세요.
416,아내의맛 방송하는거 작가가 인기 끌려고 다 만들어낸 글이죠?
417,제 댓글 왜 삭제하세요??
418,하나뿐인 딸 예쁜 옷 많이 사주세요 브랜드 아니더라도 인터넷보면 싸고 이쁜 옷 많아요
419,우와 댓글이 694개~!!! 삭제한것까지 하면? 대박이네요! 소원씨에 대한 관심 장난아니네요ㅎㅎ핫한 스타임이 검증됐어요ㅎ 나중에 대선출마 할까요?ㅎㅎ 멋있어요 소원씨~❤️❤️❤️❤️❤️
420,"7세아들,이제돌 2살아들 형제맘 이에요
워킹맘 에 노산이기두 하구요😂
이렇게 일하는 소원언니가 부럽기두 해요
근데 첫째때 일만하느라 뒤돌아보니 첫째는 이미 7살이 되고 많은걸 함께하지 못하고 놓친게 많더라구요..
좋은이모님 만난것도 복이지만 아이에게 가장 팔요한건 엄마품 인거같아요
매일 사랑한다 속삭이고 아이의 마음의소리를 교감해주세요❤️
첫째에게 넘 미안함 가득한 요즘 이랍니다 ㅜㅜ"
421,이모님한테 존대하셧으면 좋겟어요😭보기안좋은거같애요😭
422,이모고 다낭갔군요??어제 방송보고 작가가 스토리를 써준게 아닌가 했어요
423,저게 진정 휴가일까?? ㅋ 이모님은 애만보것지ㅋ
424,펜입니다! 각본인거 아는데 소원님만 유독 좋지않은 각본을 주는것 같아 속상하고 피디님 작가님 밉네요
425,혜정양과 생일이 같아서 재미있게 보고있어요 비교 대상이 되곤해요
426,다 대본인것을... 이런거보면 언니가 아맛 안나오시는게 언니 멘탈에 더 도움이 되겠어요. 자극적인것을 요구하는 제작진도 참...
427,티비설정상 그런줄알아요 다들 너무하시네.화이팅입디다
428,멋져요❤️
429,강하신분👏
430,함소원씨 이모 같은분 없으세요 이모는 베이비시터시지 가정부가 아니세요 함소원씨 집안일에 신경쓰시고 혜정이 한테 신경쓰세요 아기는 낳아다고 다 한게 아니예요 그리고 이모님한테도 잘해주시구요
431,ㅋㅋㅋ긍정에너지 화이팅입니다~~
432,함소원씨 이모 같은분 없으세요 이모는 베이비시터시지 가정부가 아니세요 함소원씨 집안일에 신경쓰시고 혜정이 한테 신경쓰세요 아기는 낳아다고 다 한게 아니예요 그리고 이모님한테도 잘해주시구요
433,티비설정상 그런줄알아요 다들 너무하시네.화이팅입디다
434,다 대본인것을... 이런거보면 언니가 아맛 안나오시는게 언니 멘탈에 더 도움이 되겠어요. 자극적인것을 요구하는 제작진도 참...
435,혜정양과 생일이 같아서 재미있게 보고있어요 비교 대상이 되곤해요
436,❤언니!항상잘보고있어요.건강하세요.
437,뉴욕에서 늘 응원해요^^
438,🌷
439,함소원 아줌마 착하게 사세요
440,함소원 아줌마 그동안 힘든일도 많으셨죠
441,에휴 대단하시네 정말
442,"솔직히 방송으로만 보면 간섭이 심한건 맞음 ㅇㅇ 그런 이모님 없으신거 누구보다 잘아면 있으실때 잘하세요 그리고 딸한테 단순한거(씻겨주기,밥먹이기)등등은 부모가 할수 있는거 아닌가요? 방송보는내내 화밖에 안나고 진짜 부려먹기만 하는것처럼 보이던데 제발 있을때 잘하세요"
