,댓글
779,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
780,@y.eun_d
781,"두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 이것은 너무나 분명합니다. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
782,"4️⃣
한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
783,#stoparmenianagression #karabaghisazerbaijan #armenianterrorism 🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
784,"3️⃣
두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 이것은 너무나 분명합니다. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
785,"우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?!
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
786,"일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
787,SHAME SHAME SHAME
788,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다. #ArmeniaIgnoresUNresolutions #JTBC뉴스게시판을살펴보세요
@JTBC_news"
789,Don't spread false news!!!
790,"한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다.
#ArmeniaIgnoresUNresolutions
#JTBC뉴스게시판을살펴보세요 @JTBC_news"
791,"Don't Spread False Information!!!!
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
792,#JTBC뉴스게시판을살펴보세요
793,#JTBC뉴스게시판을살펴보세요
794,#ArmeniaIgnoresUNresolutions
795,You slander the turks who helped you on time america and the west licks
796,"우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?!
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
797,싀발련이네
798,씹
799,"헐., 와 화가나네요"
800,의무는해태하고권리만챙기네
801,@_hongtory @s_j930 세상 말세다 ㅋ
802,"일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다.
#ArmeniaIgnoresUNresolutions
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression"
803,이건진짜 문제있다진짜....
804,대박이다 ㅋㅋㅋㅋㅋ
805,하..친모.. 정말 친모맞아? 후한이 두렵지 않은건가 아무리 세상이 이래도 그러는건 아니지.
806,열불나서 영상을 끝까지 못보겠네요. 서른살에 암으로 세상 떠난 딸이 친모눈엔 돈으로밖에 안 보였나봅니다.
807,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
808,#karabakhisazerbaijan 🇦🇿
809,🔥🔥🔥🔥🔥
810,돈을 좋아하면 맞습니다 어머님ㅋㅋㅋ
811,🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿🇦🇿
812,#stoparmenianagression #karabakhisazerbaijan
813,#stoparmenianagression #karabakhisazerbaijan
814,"존경하는 JTBC 방송국께.
한국을 사랑하는 아제르바이잔 팬들의 대표로서 10월 25일에 김나한 기자님이 방송한 JTBC 뉴스 “평화 원한다” - 전쟁터 소녀들 ‘한글 피켓’ 든 이유는’ 이라는 뉴스에 대해 문제를 제기합니다. 해당 기사는 문제의 소지가 있으니 삭제 요청드립니다.
이 뉴스를 보면서 몇 가지 우려스러운 부분이 있어 글을 올립니다. 해당 뉴스를 삭제하지 않으시면 아제르바이잔에 있는 한국팬으로서 Jtbc 뉴스가 현재 아제르바이잔 민간인들을 상대로 테러를 하는 아르메니아 정부를 고의적으로 지지한다고 생각하겠습니다. 한국 언론 입장에서는 자국과 무관한 전쟁터에 느닷없이 ‘한글 피켓’이 등장하고, 그 주인공들이 한국을 대표하는 유명 가수인 방탄 소년단의 팬들이라는 사실이 자국 대중들의 관심을 끌 수 있는 기사 거리로 생각하여 뉴스를 내보냈는데 이 뉴스가 현재 벌어지고 있는 아르메니아-아제르바이잔과의 전쟁에 대해 오해의 소지를 만들 수 있겠다 싶어 우리는 그 문제점을 지적하고자 합니다.
JTBC 뉴스는 아르메니아 소녀들의 ‘한글피켓’을 여과없이 그대로 화면에 등장시킴으로서 그들의 입장을, 한국의 많은 사람들로 하여금 동조 시켰다는 점입니다.
‘한글피켓’ 안의 내용은 단지 아르메니아인들의 일방적인 주장일 뿐, 도리어 전쟁의 본질을 왜곡시켰습니다. 평화 협정을 깨고 민간인까지 공격을 가한 것은 아르메니아입니다.
많은 국가들은 분쟁 지역이라고 하지만 나고르노-카라바흐는 분명 국제법상 아제르바이잔의 공식 영토이고 따라서 아르차흐 공화국은 존재하지 않습니다.
구소련 체제하에서 많은 아르메니아인들이 이 지역으로 이주하고는 체제 붕괴 후 아르메니아 정부를 불러들여 많은 아제르바이잔 주민들을 학살하며 강제로 점령한 것이 이 전쟁의 시초입니다.
아제르바이잔은 그동안 이 지역에 자치권을 부여, 아제르바이잔 내 아르메니아인들이 어떠한 차별도 받지 않고 살 수 있게 배려했습니다. 그런데 그들은 갑자기 아제르바이잔인들을 해당 영토에서 쫓아내고 국제법상 인정되지도 않는 공화국을 내세우며 아르메니아 군인들을 불러 들였고 계속 아르메니아로 편입되기를 원하며 전쟁이 벌였습니다. 물론 그들 뒤에는 아르메니아 정부가 있습니다.
현재 아제르바이잔 내에는 약 백만 명이 넘는 난민들이 있습니다. 모두 아르메니아의 불법점령으로 죽음을 피해 도망쳐 온 이 지역 원주민들입니다.
러시아의 주선으로 3차례 양국 간의 휴전이 체결되었지만 지금도 이르메니아의 아제르바이잔 민간인에 대한 무차별적인 공격은 멈추지 않고 있습니다.
하루에도 죄 없는 어린이를 포함해서 민간인 수백 명의 사상자가 발생하고 있습니다.
‘독도’가 일본 땅이 아닌 한국의 고유 영토이듯이 나고르노-카라바흐 도 아제르바이잔의 고유 영토입니다. 어떠한 이유로든 영토에 대한 탐욕적인 전쟁은 용서받지 못합니다.
부디 이러한 우리의 입장을 헤아려 기사를 쓸 때 좀 더 세심한 주의를 하셨으면 좋겠습니다 #karabakhisazerbaijan"
815,양심...
816,이년도 화형🐕
817,You slander the turks who helped you on time america and the west licks
818,법만들때 이런인간이 있을줄은 몰랐던....거지..같다....이엄마
819,와. . 말도안됨. . 사람새끼인가. . 엄마라는사람이 진짜 철면피다. .
820,미친거아녀🔥🔥🔥
821,Dogs of america🐕👎🏻😂
822,"Please,do your research before sharing false information! Karabakh is historically and internationally recognized as the territory of Azerbaijan, recognized by the whole world!War is going in the territory of Azerbaijan!There are 4 resolutions by United Nations which Armenia is ignoring for the 27 years! Armenia occupied 20 percent territory of Azerbaijan!If you don't support Azerbaijan,then support United Nations,there are supporting us!#karabakhisazerbaijan #karabakhisazerbaijan🇦🇿 #stoparmenianoccupation #stoparmenianaggression"
823,ㅅㅂ
824,배터져 죽을인간아 으휴
825,돈때문에 부끄럼도 모르는 친모같은 악인들이 부끄러움을 당하고 그 돈을 받아야할자가 받게될지어다 기도합니다
826,Armenian dogs
827,American dogs
828,American dogs
829,American dogs
830,빌어먹을 철면피들 그 돈 가지고 잘먹고 하루빨리 디져버려라🤬🤬🤬🤬🤬🤬
831,그지같은련이네 개법 안바꾸냐??
832,American dogs
833,American dogs
834,🔥
835,@heeman_kim
836,😱😱😱
837,@lihyojini 열받네...ㅜㅜ
838,나랏님들 일좀해라
839,#armeniakillscivilians #armeniaignoresunresolutions
840,"@leejin8318 진짜 양심이 있어야지 자식이 죽고 돈 때문에 그러고 살고싶을까..부끄럽지도 않나봐, 열받네"
841,Don't spread false information!!!!! İt's not true. #armeniankillschildren #stoparmenianagression #stoparmenianterrorism !!!!!!!!!!!!!!!!!!
842,이런건 법을 떠나서 저년이 친모라고 나타나는것도 돈을 가지고 가는것도 그냥 인간이라면 저렇게 할 수 없지 않나... 아. 진짜 ㅆㄴ일세
843,참 인간이라고 다 인간이 아니라는거
844,"#superjunior # superjuniorDnE # DONGHAE #SM #kpop @superjunior @smtown
https://www.instagram.com/p/CEdsnRYAxrT/?igshid=1747mge7jy4su"
845,쓰레기는 쓰레기네 변함없이 친모 부끄럽지않나?
846,거지같은
847,이런 말도 안되는 경우가 어딧어 개같은 법때문에 진짜 가족이 버려졎네 😢 친모는 무슨 쓰레기로 취급해야하는거냐 법개정해라 개의원들아 젠장할ㅡㅡ 이렇게 되면 후폭풍이 생긴다 구 개같다 ㅡㅡ
848,관련비용 청구하세요 받을 자격 충분합니다
849,#StopArmenianTerrorism #BardaCity #GanjaCity #ArmeniaKillsCivilians #ArmeniaKillsChildren #ArmeniaignoresUNresolutions #stopArmenianAgression #stopArmenianTerror #stopArmenianOcuppation #KARABAKHISAZERBAIJAN #KARABAKHAZERBAIJAN #dontBealiveArmenia #prayforGanja #GanjaAttacked #stopAttackingCivilians
850,짐승
851,"1. 일반적인 다툼이 아닌 국제적 두 나라간의 분쟁을 아르메니아 한류 팬들의 근거 없는 정보에 따라 일방적으로 방송하는 것은 공정성이 없는 프로그램이며 매우 편협한 방송 태도에 실망스럽습니다. 무엇보다 국제법을 무시하는 것입니다. @JTBC_news
#JTBC뉴스게시판을살펴보세요
#DontBelieveArmenia"
852,"2. 우리와 같은 분단의 아픔을 가지고 있는 한국이 어떻게 이러한 태도를 보일 수 있습니까? 아제르바이잔의 수많은 한류 팬들도 상처를 받습니다. 아르메니아 한류 팬들의 근거 없는 정보를 가지고 말도 안 되는 뉴스를 만들면 어떻게 합니까?! @JTBC_news
#ArmeniaIgnoresUNresolutions
#JTBC"
853,"3. 두 나라 간의 진정한 평화를 원하십니까? 그럼 우선 무언가를 방송하기 전에 역사를 조사하고 연구하십시오. 유엔 안전 보장 이사회 결의만으로도 누가 침략자이고 테러리스트인지 나고르노 카라바흐는 누구 땅인지 분명히 알 수 있을 겁니다. @JTBC_news
#ArmeniaIgnoresUNresolutions
#JTBC"
854,"4.한국어를 사용했다고 해서 아르메니아 팬들의 말도 안 되는 글을 가지고 뉴스를 만드는 것이 테러 국가인 아르메니아를 간접적으로 지지하는 것이며 국제법, 평화 또한 아제르바이잔의 정의로운 투쟁을 무시하는 행동입니다. @JTBC_news
#아르메니아는유엔결의를무시하고있습니다
#DontbelieveArmenia"
855,"[긴급기고] 아제르바이잔과 아르메니아 분쟁...구소련의 식민통치가 뿌린 씨앗
http://www.worldkorean.net/news/articleView.html?idxno=37868
#ArmeniaIgnoresUNresolutions
#아르메니아의침략을막아주세요
#JTBC뉴스게시판을살펴보세요
#stoparmenianaggression
@JTBC_news @koreatimescokr @TheBlueHouseENG"
856,"아르메니아 정부는, 진정으로 평화를 원한다면 아제르바이잔의 무고한 민간인들을 향한 공격을 하지 말아야한다. @JTBC_news
@TheBlueHouseENG @moonriver365 @koreatimescokr
#ArmeniaKillsCivilians
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요"
857,"아제르바이잔 정부와 국민은, 국제법을 준수하며 조국과 영토를 지키기 위하여 최선을 다하고 있습니다.
@JTBC_news
@TheBlueHouseENG @moonriver365 @koreatimescokr
#아르메니아는유엔결의를무시하고있습니다
#JTBC뉴스게시판을살펴보세요
#아르메니아의침략을막아주세요
#Armeniakillscivilians"
858,"JTBC 방송국에서는 아르메니아 한국 팬들의 구호를 방송하기전에, 아제르바이잔과 아르메니아 두나라 사이의 문제에 대하여 좀 더 신중하게 조사하시기를 바랍니다
@JTBC_news
@TheBlueHouseENG @moonriver365 @koreatimescokr
#아르메니아는유엔결의를무시하고있습니다
#stoparmenianaggression"
859,"그렇지 않는다면, 두나라 사이의 문제를 보도하는 것 보다 BTS 나 K-POP 을 홍보하는 것이 글로벌 기업인 JTBC 방송국의 위상에 도움이 되리라 생각됩니다.
@JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#아르메니아는유엔결의를무시하고있습니다
#stoparmenianaggression
#JTBC"
860,"공식적으로 아제르바이잔에 살고 있는 아르메니아인은 3만명인데 아르메니아에는 아제르바이잔인이 한 명도 살고 있지 않습니다. 누가 공격자입니까?
@JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#아르메니아는유엔결의를무시하고있습니다
#stoparmenianaggression
#KarabakhisAzerbajian"
861,"13. 아제르바이잔에는 14곳의 유대교 회당, 7곳의 교회가 있지만, 아르메니아에는 1곳의 모스크와 1곳의 유대교 회당이 있을 뿐입니다. 어느 나라가 더 관대합니까?
@JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#카라바흐는아제르바이잔이다
#Stoparmenianaggression
#GanjaCity"
862,"14. 아제르바이잔은 다른 나라의 영토를 위협하지 않습니다. 그러나 아르메니아 점령지는 국제적으로 인정받는 아제르바이잔의 영토로서 수복하기를 원합니다
@JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#카라바흐는아제르바이잔이다
#Stoparmenianaggression
#ArmeniaIgnoresUNresolutions"
863,"15. 아르메니아는 아제르바이잔의 제2도시인 갠자의 민간인들을 3차례 공격했습니다. 아르메니아는 민간인들을 공격함으로써 다시 한번 테러 국가임을 입증했습니다.
@JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#Stoparmenianaggression
#ArmeniaIgnoresUNresolutions"
864,"16. 세계는 최근 코로나 19라는 판데믹뿐만 아니라 각종 갈등과 위기 상황을 겪고 있습니다. 그렇다면 무고한 아제르바이잔 아이들을 죽이는 아르메니아의 테러리즘에 대해서는 어떻게 생각하십니까? @JTBC_news
@TheBlueHouseENG @news_NA @koreatimescokr
#AzerbaijaniLivesMatter
#PrayforGanja"
865,뭔 댓글이여 이게 다
866,"‼️‼️‼️많은 국가들은 분쟁 지역이라고하지만 나 고 르노-카라 바흐는 분명 국제 법상 아제르바이잔의 공식 영토이고 따라서 아르 차흐 공화국은 존재하지 않습니다. 구소련 체제 하에서 많은 아르메니아 인들이이 지역으로 이주하고는 체제 붕괴 후 아르메니아 정부를 불러 들여 많은 아제르바이잔 주민들을 학살하며 강제로 점령 한 것이이 전쟁의 시초입니다. 아제르바이잔은 그동안이 지역에 자치권을 부여, 아제르 바이 잔 내 아르메니아 인들이 어떠한 차별도받지 않고 살 수있게 배려했습니다. 그런데 그들은 갑자기 아제르바이 잔인들을 해당 영토에서 쫓아 내고 국제 법상 인정되지도 않는 공화국을 내세우며 아르메니아 군인들을 불러 들였 고 계속 아르메니아로 편입되기를 원하며 전쟁이 벌 였습니다. 물론 그들 뒤에는 아르메니아 정부가 있습니다. 현재 아제르바이잔 내에는 약 백만 명이 넘는 난민들이 있습니다. 모두 아르메니아의 불법 점령으로 죽음을 피해도 망쳐 온이 지역 원 주민들입니다. 러시아의 주선으로 3 차례 양국 간의 휴전이 체결 되었지 만 지금도 이르 메니아의 아제르바이잔 민간인에 대한 무 차별적 인 공격은 멈추지 않고 있습니다. 하루에도 죄없는 어린이를 포함해서 민간인 수백 명의 사 상자가 발생하고 있습니다. '독도'가 일본 땅이 아닌 한국의 고유 영토 이듯이 나 고르 노-카라 바흐도 아제르바이잔의 고유 영토입니다. 어떠한 이유로 든 영토에 대한 탐욕적인 전쟁은 용서받지 못합니 다. 부디 이러한 우리의 입장을 헤아려 기사를 쓸 때 좀 더 세 심한주의를 하셨 으면 좋겠습니다. #karabakhisazerbaijan #stoparmenianterrorism 🇦🇿🇦🇿🇦🇿"
867,구하라법 촉구
868,seriously? using bts for politics and misinformation? karabakh is recognised as a part of Azerbaijan! you're supporting armenian terrorists! #karabakhisazerbaijan #stoparmenianaggression #shameonjtbc
869,구하라법 발의된것좀통과시키고 악법이있음 좀 바꿔라. 부모가 부모가 아닌경우가 얼마나 많이있는데 달달 외운법으로 쏟아내는 판결이 아닌 솔로몬 일화처럼 합리적인 판결이 많아지는 세상이 됐으면 좋겠다.
870,진자 친어머니라는 존재가 저렇게 양아치니.아버지들도 이혼을 했지 싶다ㅎ
871,"개18년이네...그동안 키우고 ,품어준 사람들에게 ... 장례 치르고 돈부터 챙겨? 와... 껍데기만 사람이면 뭐하냐"
872,심하다
873,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다."
874,"본 언론사의 기사에서 아르메니아인들이 한국으로 부터 도움을 구하고 있으며, 방탄소년단 덕분에 한국이 아미(방탄 팬)를 통해 널리 퍼졌다고 볼 수 있어요. 그 부분은 아무 문제가 없다는 걸 압니다, 하지만 인스타 게시물에 올라온 글이 저희의 이목을 집중 시켰습니다. 사실, 이것은 전쟁이고, 투르크인은 우리를 괴롭혔습니다. 그 전쟁에서 누가 옳은지에 대해서 다른 나라는 이렇다 저렇다 할 수 없어요. 우리(아미 외 )를 괴롭게 하는 것은 방탄소년단이 정치행사에 관여하고 있다는 것입니다. 저희는 이것이 사실이 아니라고 생각하는데, 방탄소년단을 이용해서 그런 소식을 전해오는 것이 우리를 괴롭게했습니다. 우리는 한국인들이 우리를 오해하지 않기를 소망합니다. Bu metni yayın lütfen onlara"
875,낳아놓기만하고애들상처주더니 죽어서까지상처주는게 애미냐?지나가는길고양이도 지새끼챙기더라 버러지만도못한인간아 낳았다고 다 엄마가아니야 죽어서도용서못받을꺼다
876,정말 저기 불편하다고 말하는 손님이 있나요??그냥 본인들이 불편한건 아닌가요??제발 300만원이라도 과태료 물게 해주세요...
877,안내견아 너무 미안하다. 너무 눈물난다. 희생으로 어려운 사람을 도울뿐인데. 이기적 인간의 개선위해 노력할게. 수고에 너무 고맙다
878,정말 화가나네요~취재한 기자님 저 식당들 과태료부과 할수있도록 행정기관에 민원접수 해주세요~아직도 대한민국은 후진국 국가입니다
879,시각장애인한테 차를 가지고왔냐고 ㅋㅋ... 대단하다.
880,방송에 나온 저 식당들만이라도 과태로 300만원씩 물렸으면 좋겠다ㅡㅡ
881,"안내견은..,사람한테 달려들지 않아요............그리고 솔직히 사람이 더 더럽다구여......."
882,시각장애인을 돕는 안내견은 잘못이 없는데... 오히려 상을줘야하는데 왜 잘못된 취급을 받아야하는건지... 애휴~ 이게 올바른 상식으로 살아가는 민주주의 인가 싶기두하네요ㅠㅠ
